data_dir,C,SB,DB_V,DB_H,N
2025-06-03--12h-02m-16s,61.0,2.0,18.0,79.0,160.0
2025-06-03--12h-02m-16s,64.0,2.0,14.0,80.0,160.0
2025-06-03--12h-02m-16s,59.0,2.0,16.0,83.0,160.0
2025-06-03--12h-02m-16s,59.0,3.0,22.0,76.0,160.0
2025-06-03--12h-02m-16s,68.0,4.0,13.0,75.0,160.0
2025-06-03--12h-02m-16s,55.0,3.0,16.0,86.0,160.0
2025-06-03--12h-02m-16s,62.0,3.0,16.0,79.0,160.0
2025-06-03--12h-02m-16s,64.0,4.0,15.0,77.0,160.0
2025-06-03--12h-02m-16s,62.0,4.0,22.0,72.0,160.0
2025-06-03--12h-02m-16s,56.0,2.0,18.0,84.0,160.0
2025-06-03--12h-02m-16s,70.0,2.0,14.0,74.0,160.0
2025-06-03--12h-02m-16s,64.0,1.0,13.0,82.0,160.0
2025-06-03--12h-02m-16s,63.0,3.0,16.0,78.0,160.0
2025-06-03--12h-02m-16s,60.0,5.0,13.0,82.0,160.0
2025-06-03--12h-02m-16s,68.0,0.0,11.0,81.0,160.0
2025-06-03--12h-02m-16s,64.0,3.0,6.0,87.0,160.0
2025-06-03--12h-02m-16s,74.0,2.0,19.0,65.0,160.0
2025-06-03--12h-02m-16s,63.0,1.0,13.0,83.0,160.0
2025-06-03--12h-02m-16s,63.0,2.0,14.0,81.0,160.0
2025-06-03--12h-02m-16s,84.0,1.0,17.0,58.0,160.0
2025-06-03--12h-02m-16s,53.0,2.0,18.0,87.0,160.0
2025-06-03--12h-02m-16s,61.0,3.0,19.0,77.0,160.0
2025-06-03--12h-02m-16s,66.0,2.0,15.0,77.0,160.0
2025-06-03--12h-02m-16s,54.0,2.0,15.0,89.0,160.0
2025-06-03--12h-02m-16s,62.0,0.0,18.0,80.0,160.0
2025-06-03--12h-02m-16s,71.0,1.0,15.0,73.0,160.0
2025-06-03--12h-02m-16s,60.0,4.0,13.0,83.0,160.0
2025-06-03--12h-02m-16s,67.0,3.0,18.0,72.0,160.0
2025-06-03--12h-02m-16s,60.0,1.0,15.0,84.0,160.0
2025-06-03--12h-02m-16s,70.0,0.0,17.0,73.0,160.0
2025-06-03--12h-02m-16s,72.0,2.0,19.0,67.0,160.0
2025-06-03--12h-02m-16s,61.0,3.0,18.0,78.0,160.0
2025-06-03--12h-02m-16s,62.0,3.0,15.0,80.0,160.0
2025-06-03--12h-02m-16s,60.0,4.0,14.0,82.0,160.0
2025-06-03--12h-02m-16s,69.0,4.0,18.0,69.0,160.0
2025-06-03--12h-02m-16s,65.0,4.0,10.0,81.0,160.0
2025-06-03--12h-02m-16s,53.0,3.0,18.0,86.0,160.0
2025-06-03--12h-02m-16s,65.0,3.0,13.0,79.0,160.0
2025-06-03--12h-02m-16s,62.0,4.0,16.0,78.0,160.0
2025-06-03--12h-02m-16s,61.0,0.0,10.0,89.0,160.0
2025-06-03--12h-02m-16s,50.0,5.0,16.0,89.0,160.0
2025-06-03--12h-02m-16s,68.0,4.0,18.0,70.0,160.0
2025-06-03--12h-02m-16s,67.0,1.0,15.0,77.0,160.0
2025-06-03--12h-02m-16s,68.0,2.0,11.0,79.0,160.0
2025-06-03--12h-02m-16s,61.0,2.0,20.0,77.0,160.0
2025-06-03--12h-02m-16s,53.0,2.0,23.0,82.0,160.0
2025-06-03--12h-02m-16s,66.0,1.0,17.0,76.0,160.0
2025-06-03--12h-02m-16s,72.0,1.0,14.0,73.0,160.0
2025-06-03--12h-02m-16s,65.0,3.0,14.0,78.0,160.0
2025-06-03--12h-02m-16s,67.0,0.0,15.0,78.0,160.0
2025-06-03--12h-02m-16s,71.0,2.0,11.0,76.0,160.0
2025-06-03--12h-02m-16s,63.0,4.0,12.0,81.0,160.0
