detector_a_name,detector_b_name,tomography_setting_a,tomography_setting_b,repetition,coincidences,timestamp,tomography_setting_t,tomography_setting_r
2,12,,,5,0,2025-05-28--14h-27m-58s-291322,H,H
2,11,,,5,0,2025-05-28--14h-27m-58s-291322,H,H
2,10,,,5,0,2025-05-28--14h-27m-58s-291322,H,H
2,4,,,5,0,2025-05-28--14h-27m-58s-291322,H,H
2,7,,,5,0,2025-05-28--14h-27m-58s-291322,H,H
9,12,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
9,11,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
9,10,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
11,12,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
10,12,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
10,11,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
1,9,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
1,12,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
1,11,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
1,10,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
1,4,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
1,7,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
1,2,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
4,9,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
4,12,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
4,11,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
4,10,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
4,7,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
7,9,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
7,12,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
7,11,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
7,10,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
2,9,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
2,12,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
2,11,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
2,10,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
2,4,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
2,7,,,6,0,2025-05-28--14h-27m-58s-309176,H,H
9,12,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
9,11,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
9,10,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
11,12,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
10,12,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
10,11,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
1,9,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
1,12,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
1,11,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
1,10,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
1,4,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
1,7,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
1,2,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
4,9,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
4,12,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
4,11,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
4,10,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
4,7,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
7,9,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
7,12,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
7,11,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
7,10,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
2,9,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
2,12,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
2,11,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
2,10,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
2,4,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
2,7,,,7,0,2025-05-28--14h-27m-58s-327950,H,H
9,12,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
9,11,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
9,10,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
11,12,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
10,12,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
10,11,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
1,9,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
1,12,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
1,11,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
1,10,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
1,4,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
1,7,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
1,2,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
4,9,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
4,12,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
4,11,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
4,10,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
4,7,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
7,9,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
7,12,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
7,11,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
7,10,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
2,9,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
2,12,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
2,11,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
2,10,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
2,4,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
2,7,,,8,0,2025-05-28--14h-27m-58s-348202,H,H
9,12,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
9,11,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
9,10,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
11,12,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
10,12,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
10,11,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
1,9,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
1,12,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
1,11,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
1,10,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
1,4,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
1,7,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
1,2,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
4,9,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
4,12,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
4,11,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
4,10,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
4,7,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
7,9,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
7,12,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
7,11,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
7,10,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
2,9,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
2,12,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
2,11,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
2,10,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
2,4,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
2,7,,,9,0,2025-05-28--14h-27m-58s-368203,H,H
9,12,,,10,0,2025-05-28--14h-27m-58s-387766,H,H
9,11,,,10,0,2025-05-28--14h-27m-58s-387766,H,H
9,10,,,10,0,2025-05-28--14h-27m-58s-387766,H,H
11,12,,,10,0,2025-05-28--14h-27m-58s-387766,H,H
10,12,,,10,0,2025-05-28--14h-27m-58s-387766,H,H
10,11,,,10,1,2025-05-28--14h-27m-58s-387766,H,H
1,9,,,10,0,2025-05-28--14h-27m-58s-387766,H,H
1,12,,,10,0,2025-05-28--14h-27m-58s-387766,H,H
1,11,,,10,0,2025-05-28--14h-27m-58s-387766,H,H
1,10,,,10,0,2025-05-28--14h-27m-58s-387766,H,H
1,4,,,10,0,2025-05-28--14h-27m-58s-387766,H,H
1,7,,,10,0,2025-05-28--14h-27m-58s-387766,H,H
1,2,,,10,0,2025-05-28--14h-27m-58s-387766,H,H
4,9,,,10,0,2025-05-28--14h-27m-58s-387766,H,H
4,12,,,10,0,2025-05-28--14h-27m-58s-387766,H,H
4,11,,,10,0,2025-05-28--14h-27m-58s-387766,H,H
4,10,,,10,0,2025-05-28--14h-27m-58s-387766,H,H
4,7,,,10,0,2025-05-28--14h-27m-58s-387766,H,H
7,9,,,10,0,2025-05-28--14h-27m-58s-387766,H,H
7,12,,,10,0,2025-05-28--14h-27m-58s-387766,H,H
7,11,,,10,0,2025-05-28--14h-27m-58s-387766,H,H
7,10,,,10,0,2025-05-28--14h-27m-58s-387766,H,H
2,9,,,10,0,2025-05-28--14h-27m-58s-387766,H,H
2,12,,,10,0,2025-05-28--14h-27m-58s-387766,H,H
2,11,,,10,0,2025-05-28--14h-27m-58s-387766,H,H
2,10,,,10,0,2025-05-28--14h-27m-58s-387766,H,H
2,4,,,10,0,2025-05-28--14h-27m-58s-387766,H,H
2,7,,,10,0,2025-05-28--14h-27m-58s-387766,H,H
9,12,,,11,0,2025-05-28--14h-27m-58s-405483,H,H
9,11,,,11,0,2025-05-28--14h-27m-58s-405483,H,H
9,10,,,11,0,2025-05-28--14h-27m-58s-405483,H,H
11,12,,,11,0,2025-05-28--14h-27m-58s-405483,H,H
10,12,,,11,0,2025-05-28--14h-27m-58s-405483,H,H
10,11,,,11,1,2025-05-28--14h-27m-58s-405483,H,H
1,9,,,11,0,2025-05-28--14h-27m-58s-405483,H,H
1,12,,,11,0,2025-05-28--14h-27m-58s-405483,H,H
1,11,,,11,0,2025-05-28--14h-27m-58s-405483,H,H
1,10,,,11,0,2025-05-28--14h-27m-58s-405483,H,H
1,4,,,11,0,2025-05-28--14h-27m-58s-405483,H,H
1,7,,,11,0,2025-05-28--14h-27m-58s-405483,H,H
1,2,,,11,0,2025-05-28--14h-27m-58s-405483,H,H
4,9,,,11,0,2025-05-28--14h-27m-58s-405483,H,H
4,12,,,11,0,2025-05-28--14h-27m-58s-405483,H,H
4,11,,,11,0,2025-05-28--14h-27m-58s-405483,H,H
4,10,,,11,0,2025-05-28--14h-27m-58s-405483,H,H
4,7,,,11,0,2025-05-28--14h-27m-58s-405483,H,H
7,9,,,11,0,2025-05-28--14h-27m-58s-405483,H,H
7,12,,,11,0,2025-05-28--14h-27m-58s-405483,H,H
7,11,,,11,0,2025-05-28--14h-27m-58s-405483,H,H
7,10,,,11,0,2025-05-28--14h-27m-58s-405483,H,H
2,9,,,11,0,2025-05-28--14h-27m-58s-405483,H,H
2,12,,,11,0,2025-05-28--14h-27m-58s-405483,H,H
2,11,,,11,0,2025-05-28--14h-27m-58s-405483,H,H
2,10,,,11,0,2025-05-28--14h-27m-58s-405483,H,H
2,4,,,11,0,2025-05-28--14h-27m-58s-405483,H,H
2,7,,,11,0,2025-05-28--14h-27m-58s-405483,H,H
9,12,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
9,11,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
9,10,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
11,12,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
10,12,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
10,11,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
1,9,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
1,12,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
1,11,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
1,10,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
1,4,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
1,7,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
1,2,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
4,9,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
4,12,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
4,11,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
4,10,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
4,7,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
7,9,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
7,12,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
7,11,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
7,10,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
2,9,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
2,12,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
2,11,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
2,10,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
2,4,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
2,7,,,12,0,2025-05-28--14h-27m-58s-423064,H,H
9,12,,,13,0,2025-05-28--14h-27m-58s-441642,H,H
9,11,,,13,0,2025-05-28--14h-27m-58s-441642,H,H
9,10,,,13,0,2025-05-28--14h-27m-58s-441642,H,H
11,12,,,13,0,2025-05-28--14h-27m-58s-441642,H,H
10,12,,,13,0,2025-05-28--14h-27m-58s-441642,H,H
10,11,,,13,2,2025-05-28--14h-27m-58s-441642,H,H
1,9,,,13,0,2025-05-28--14h-27m-58s-441642,H,H
1,12,,,13,0,2025-05-28--14h-27m-58s-441642,H,H
1,11,,,13,0,2025-05-28--14h-27m-58s-441642,H,H
1,10,,,13,0,2025-05-28--14h-27m-58s-441642,H,H
1,4,,,13,0,2025-05-28--14h-27m-58s-441642,H,H
1,7,,,13,0,2025-05-28--14h-27m-58s-441642,H,H
1,2,,,13,0,2025-05-28--14h-27m-58s-441642,H,H
4,9,,,13,0,2025-05-28--14h-27m-58s-441642,H,H
4,12,,,13,0,2025-05-28--14h-27m-58s-441642,H,H
4,11,,,13,0,2025-05-28--14h-27m-58s-441642,H,H
4,10,,,13,0,2025-05-28--14h-27m-58s-441642,H,H
4,7,,,13,0,2025-05-28--14h-27m-58s-441642,H,H
7,9,,,13,0,2025-05-28--14h-27m-58s-441642,H,H
7,12,,,13,0,2025-05-28--14h-27m-58s-441642,H,H
7,11,,,13,0,2025-05-28--14h-27m-58s-441642,H,H
7,10,,,13,0,2025-05-28--14h-27m-58s-441642,H,H
2,9,,,13,0,2025-05-28--14h-27m-58s-441642,H,H
2,12,,,13,0,2025-05-28--14h-27m-58s-441642,H,H
2,11,,,13,0,2025-05-28--14h-27m-58s-441642,H,H
2,10,,,13,0,2025-05-28--14h-27m-58s-441642,H,H
2,4,,,13,0,2025-05-28--14h-27m-58s-441642,H,H
2,7,,,13,0,2025-05-28--14h-27m-58s-441642,H,H
9,12,,,14,0,2025-05-28--14h-27m-58s-462020,H,H
9,11,,,14,0,2025-05-28--14h-27m-58s-462020,H,H
9,10,,,14,0,2025-05-28--14h-27m-58s-462020,H,H
11,12,,,14,0,2025-05-28--14h-27m-58s-462020,H,H
10,12,,,14,0,2025-05-28--14h-27m-58s-462020,H,H
10,11,,,14,2,2025-05-28--14h-27m-58s-462020,H,H
1,9,,,14,0,2025-05-28--14h-27m-58s-462020,H,H
1,12,,,14,0,2025-05-28--14h-27m-58s-462020,H,H
1,11,,,14,0,2025-05-28--14h-27m-58s-462020,H,H
1,10,,,14,0,2025-05-28--14h-27m-58s-462020,H,H
1,4,,,14,0,2025-05-28--14h-27m-58s-462020,H,H
1,7,,,14,0,2025-05-28--14h-27m-58s-462020,H,H
1,2,,,14,0,2025-05-28--14h-27m-58s-462020,H,H
4,9,,,14,0,2025-05-28--14h-27m-58s-462020,H,H
4,12,,,14,0,2025-05-28--14h-27m-58s-462020,H,H
4,11,,,14,0,2025-05-28--14h-27m-58s-462020,H,H
4,10,,,14,0,2025-05-28--14h-27m-58s-462020,H,H
4,7,,,14,0,2025-05-28--14h-27m-58s-462020,H,H
7,9,,,14,0,2025-05-28--14h-27m-58s-462020,H,H
7,12,,,14,0,2025-05-28--14h-27m-58s-462020,H,H
7,11,,,14,0,2025-05-28--14h-27m-58s-462020,H,H
7,10,,,14,0,2025-05-28--14h-27m-58s-462020,H,H
2,9,,,14,0,2025-05-28--14h-27m-58s-462020,H,H
2,12,,,14,0,2025-05-28--14h-27m-58s-462020,H,H
2,11,,,14,0,2025-05-28--14h-27m-58s-462020,H,H
2,10,,,14,0,2025-05-28--14h-27m-58s-462020,H,H
2,4,,,14,0,2025-05-28--14h-27m-58s-462020,H,H
2,7,,,14,1,2025-05-28--14h-27m-58s-462020,H,H
