Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,51503,23551,61144,18891,112647,42442
1,D,64264,9167,80833,4248,145097,13415
2,R,21534,59243,42625,33748,64159,92991
3,V,20182,60403,29654,42431,49836,102834
4,A,7537,75285,3679,61855,11216,137140
5,L,50464,25376,42345,33743,92809,59119
