,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,RT,TR,RR,read_time
0,6.27,0,107877,0,264,0,0,0,0,0,105537,0,167,0,0,0,0,0,21,5,20812,1
1,6.67,0,107603,0,263,0,0,0,0,0,106084,0,161,0,0,0,0,0,17,8,21295,1
2,7.07,0,108164,0,245,0,0,0,0,0,106301,0,155,0,0,0,0,0,16,6,21270,1
3,7.47,0,108963,0,243,0,0,0,0,0,106290,0,148,0,0,0,0,0,15,2,21306,1
4,7.87,0,109096,0,293,0,0,0,0,0,106238,0,150,0,0,0,0,0,29,5,21517,1
5,8.27,0,108855,0,296,0,0,0,0,0,106255,0,130,0,0,0,0,0,27,3,21395,1
6,8.67,0,108935,0,264,0,0,0,0,0,106284,0,155,0,0,0,0,0,24,5,21669,1
7,9.07,0,108959,0,282,0,0,0,0,0,106245,0,148,0,0,0,0,0,20,7,21358,1
8,9.47,0,107737,0,271,0,0,0,0,0,105926,0,149,0,0,0,0,0,13,4,20140,1
9,9.87,0,103969,0,263,0,0,0,0,0,101612,0,175,0,0,0,0,0,23,4,11839,1
10,9.97,0,101522,0,264,0,0,0,0,0,100055,0,149,0,0,0,0,0,10,6,7976,1
11,10.07,0,99748,0,276,0,0,0,0,0,97907,0,142,0,0,0,0,1,6,1,4615,1
12,10.17,0,98269,0,278,0,0,0,0,0,96427,0,162,0,0,0,0,0,6,1,2027,1
13,10.27,0,98444,0,272,0,0,0,0,0,96548,0,151,0,0,0,0,0,7,4,872,1
14,10.37,0,97904,0,265,0,0,0,0,0,97368,0,177,0,0,0,0,0,11,2,1382,1
15,10.47,0,98596,0,261,0,0,0,0,0,97874,0,154,0,0,0,0,0,10,1,3347,1
16,10.57,0,100115,0,265,0,0,0,0,0,98885,0,148,0,0,0,0,0,6,2,6375,1
17,10.67,0,101955,0,268,0,0,0,0,0,100569,0,152,0,0,0,0,0,14,2,9656,1
18,10.77,0,105954,0,260,0,0,0,0,0,104146,0,160,0,0,0,0,0,14,5,13567,1
19,11.07,0,109148,0,278,0,0,0,0,0,108104,0,156,0,0,0,0,0,17,9,19648,1
20,11.47,0,110425,0,247,0,0,0,0,0,107929,0,140,0,0,0,0,0,18,10,21438,1
21,11.87,0,110845,0,261,0,0,0,0,0,108326,0,145,0,0,0,0,0,20,3,21795,1
22,12.27,0,110060,0,281,0,0,0,0,0,108753,0,153,0,0,0,0,0,25,3,21449,1
23,12.67,0,108198,0,253,0,0,0,0,0,105824,0,135,0,0,0,0,0,31,7,21458,1
24,13.07,0,110032,0,283,0,0,0,0,0,107930,0,157,0,0,0,0,0,19,6,21686,1
25,13.47,0,108220,0,285,0,0,0,0,0,105951,0,147,0,0,0,0,0,25,4,21125,1
26,13.87,0,107394,0,220,0,0,0,0,0,106278,0,126,0,0,0,0,0,23,2,21314,1
27,14.27,0,109188,0,255,0,0,0,0,0,109044,0,160,0,0,0,0,0,22,6,21900,1
