theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
1.1309733552923256,0.7853981633974483,19.233125630461338,32.054139286858636,-2.202156061571203,-26.665619762289314,10
