data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate
2025-05-27--13h-54m-02s,0.5,6.0,17.0,16.5,40.0,1.8537445165690392,0.1698338530039141
2025-05-27--13h-54m-02s,1.25,1.0,22.0,15.75,40.0,2.13293256572479,0.27071080598439756
2025-05-27--13h-54m-02s,0.75,6.0,18.0,15.25,40.0,1.8802817296301395,0.2150851870417217
2025-05-27--13h-54m-02s,0.25,7.0,18.0,14.75,40.0,1.8537445165690392,0.1275542022657153
2025-05-27--13h-54m-02s,0.75,6.0,23.0,10.25,40.0,2.01692025879791,0.26042190721772407
2025-05-27--13h-54m-02s,1.25,1.0,20.0,17.75,40.0,2.0739987914963702,0.25569887389186
2025-05-27--13h-54m-02s,0.75,3.0,20.0,16.25,40.0,2.01692025879791,0.2085583433600687
2025-05-27--13h-54m-02s,1.25,4.0,20.0,14.75,40.0,1.9889691195383277,0.27928175403002686
2025-05-27--13h-54m-02s,0.75,4.0,16.0,19.25,40.0,1.8802817296301395,0.19205009651487656
2025-05-27--13h-54m-02s,0.25,2.0,22.0,15.75,40.0,2.1032097821222386,0.12348085493128932
2025-05-27--13h-54m-02s,0.25,5.0,16.0,18.75,40.0,1.8537445165690392,0.11326395830626709
2025-05-27--13h-54m-02s,0.5,5.0,18.0,16.5,40.0,1.9070461286760123,0.1698338530039141
2025-05-27--13h-54m-02s,0.5,4.0,20.0,15.5,40.0,1.9889691195383277,0.1751187949816745
2025-05-27--13h-54m-02s,0.75,3.0,20.0,16.25,40.0,2.01692025879791,0.2085583433600687
2025-05-27--13h-54m-02s,0.75,1.0,23.0,15.25,40.0,2.1632227953631693,0.2150851870417217
2025-05-27--13h-54m-02s,0.25,4.0,23.0,12.75,40.0,2.0739987914963702,0.13707802215225556
2025-05-27--13h-54m-02s,0.75,1.0,23.0,15.25,40.0,2.1632227953631693,0.2150851870417217
2025-05-27--13h-54m-02s,0.25,3.0,20.0,16.75,40.0,2.01692025879791,0.11977437981970218
2025-05-27--13h-54m-02s,0.75,4.0,20.0,15.25,40.0,1.9889691195383277,0.2150851870417217
2025-05-27--13h-54m-02s,0.5,2.0,23.0,14.5,40.0,2.13293256572479,0.18093000192997485
2025-05-27--13h-54m-02s,1.5,1.0,25.0,12.5,40.0,2.2257683496037757,0.3288607044945678
