theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
1.9169039920208906,0,30.9366373268069,55.202343236360754,-37.85892140345716,-57.47755841565789,0.0001,20000
