Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,75671,12134,76756,9566,152427,21700
1,D,69483,17438,73063,12162,142546,29600
2,R,30890,54700,42677,35661,73567,90361
3,V,12275,73406,15532,54956,27807,128362
4,A,17743,67133,12846,58046,30589,125179
5,L,56140,30194,42077,35634,98217,65828
