theta_estimate,delta_phi_estimate
127.52713260609507,16.54258264340555
137.3952195034382,0.0
122.20803400204053,13.07203575825892
131.29213054290523,18.178642952154597
135.28863187411142,0.0
127.52713260609507,18.842330415237676
137.3952195034382,0.0
125.71518000696538,0.0
139.58965902279962,0.0
137.3952195034382,0.0
133.2575676446551,21.377528703025533
137.3952195034382,12.13217190968354
137.3952195034382,15.281423367285226
137.3952195034382,0.0
135.28863187411142,16.54258264340555
131.29213054290523,11.607657699983509
135.28863187411142,11.607657699983509
131.29213054290523,26.809806439331094
133.2575676446551,13.437451997627068
133.2575676446551,19.5845528370746
115.56101844355399,9.730762995569496
135.28863187411142,11.607657699983509
135.28863187411142,0.0
129.38422727980208,19.5845528370746
133.2575676446551,21.908502606759928
120.5050439462337,11.607657699983509
131.29213054290523,0.0
135.28863187411142,16.54258264340555
133.2575676446551,13.437451997627068
129.38422727980208,15.874532876304485
131.29213054290523,18.178642952154597
117.18420962636887,10.73499769345517
135.28863187411142,16.54258264340555
133.2575676446551,12.13217190968354
125.71518000696538,0.0
137.3952195034382,0.0
129.38422727980208,15.874532876304485
133.2575676446551,21.908502606759928
137.3952195034382,13.437451997627068
125.71518000696538,11.145783819035133
125.71518000696538,11.145783819035133
135.28863187411142,0.0
139.58965902279962,0.0
137.3952195034382,12.13217190968354
120.5050439462337,18.178642952154597
133.2575676446551,12.13217190968354
137.3952195034382,12.13217190968354
129.38422727980208,0.0
127.52713260609507,12.734902619155687
127.52713260609507,16.54258264340555
122.20803400204053,23.776128353464095
118.83137746797523,0.0
129.38422727980208,0.0
129.38422727980208,0.0
120.5050439462337,27.223888204239966
123.94353632080175,20.422155428503196
129.38422727980208,11.145783819035133
133.2575676446551,17.30282457857095
127.52713260609507,18.178642952154597
133.2575676446551,17.30282457857095
123.94353632080175,18.178642952154597
131.29213054290523,16.54258264340555
135.28863187411142,18.178642952154597
125.71518000696538,0.0
127.52713260609507,14.270821369961142
133.2575676446551,11.145783819035133
123.94353632080175,14.270821369961142
133.2575676446551,17.30282457857095
127.52713260609507,18.842330415237676
131.29213054290523,18.178642952154597
122.20803400204053,0.0
123.94353632080175,0.0
125.71518000696538,11.145783819035133
118.83137746797523,19.5845528370746
135.28863187411142,0.0
123.94353632080175,11.607657699983509
127.52713260609507,15.281423367285226
127.52713260609507,10.73499769345517
127.52713260609507,0.0
137.3952195034382,0.0
125.71518000696538,12.13217190968354
127.52713260609507,0.0
129.38422727980208,11.145783819035133
125.71518000696538,10.366525497881398
123.94353632080175,18.178642952154597
115.56101844355399,0.0
125.71518000696538,17.30282457857095
131.29213054290523,18.178642952154597
125.71518000696538,11.145783819035133
133.2575676446551,12.13217190968354
123.94353632080175,22.481206230515575
131.29213054290523,16.54258264340555
129.38422727980208,21.377528703025533
127.52713260609507,11.607657699983509
122.20803400204053,14.75020981151751
127.52713260609507,0.0
135.28863187411142,0.0
133.2575676446551,19.202679103356804
122.20803400204053,0.0
135.28863187411142,12.734902619155687
139.58965902279962,14.270821369961142
141.887652573696,13.437451997627068
137.3952195034382,13.437451997627068
123.94353632080175,16.54258264340555
129.38422727980208,12.13217190968354
127.52713260609507,0.0
141.887652573696,0.0
139.58965902279962,0.0
127.52713260609507,22.481206230515575
129.38422727980208,13.437451997627068
137.3952195034382,17.30282457857095
117.18420962636887,13.437451997627068
131.29213054290523,0.0
135.28863187411142,11.607657699983509
127.52713260609507,16.54258264340555
133.2575676446551,0.0
106.21173709492504,18.178642952154597
122.20803400204053,14.75020981151751
133.2575676446551,15.874532876304485
133.2575676446551,0.0
139.58965902279962,0.0
129.38422727980208,14.75020981151751
122.20803400204053,0.0
127.52713260609507,12.734902619155687
131.29213054290523,0.0
137.3952195034382,0.0
137.3952195034382,13.437451997627068
141.887652573696,13.437451997627068
122.20803400204053,11.145783819035133
135.28863187411142,22.481206230515575
129.38422727980208,19.202679103356804
137.3952195034382,19.202679103356804
133.2575676446551,0.0
131.29213054290523,11.607657699983509
125.71518000696538,11.145783819035133
127.52713260609507,14.270821369961142
120.5050439462337,15.281423367285226
137.3952195034382,21.377528703025533
125.71518000696538,13.437451997627068
120.5050439462337,18.178642952154597
137.3952195034382,24.909481446975693
133.2575676446551,12.13217190968354
127.52713260609507,0.0
133.2575676446551,28.113422102176223
127.52713260609507,22.481206230515575
129.38422727980208,12.13217190968354
122.20803400204053,12.13217190968354
125.71518000696538,9.730762995569496
127.52713260609507,18.178642952154597
120.5050439462337,14.270821369961142
144.30974263503938,14.270821369961142
125.71518000696538,11.145783819035133
131.29213054290523,14.270821369961142
135.28863187411142,11.607657699983509
127.52713260609507,12.734902619155687
131.29213054290523,16.54258264340555
122.20803400204053,10.366525497881398
127.52713260609507,0.0
139.58965902279962,18.178642952154597
125.71518000696538,11.145783819035133
127.52713260609507,20.422155428503196
125.71518000696538,19.5845528370746
117.18420962636887,10.73499769345517
131.29213054290523,15.281423367285226
117.18420962636887,11.607657699983509
133.2575676446551,12.13217190968354
