data_dir,C',SB,VV,HH,N
2025-06-19--18h-27m-02s,3.0,69.0,44.0,44.0,160.0
2025-06-19--18h-27m-02s,1.0,85.0,36.0,38.0,160.0
2025-06-19--18h-27m-02s,2.0,73.0,40.0,45.0,160.0
2025-06-19--18h-27m-02s,1.0,75.0,38.0,46.0,160.0
2025-06-19--18h-27m-02s,1.0,83.0,43.0,33.0,160.0
2025-06-19--18h-27m-02s,1.0,68.0,45.0,46.0,160.0
2025-06-19--18h-27m-02s,2.0,60.0,44.0,54.0,160.0
2025-06-19--18h-27m-02s,2.0,75.0,36.0,47.0,160.0
2025-06-19--18h-27m-02s,2.0,84.0,37.0,37.0,160.0
2025-06-19--18h-27m-02s,3.0,72.0,40.0,45.0,160.0
2025-06-19--18h-27m-02s,0.0,75.0,36.0,49.0,160.0
2025-06-19--18h-27m-02s,1.0,76.0,38.0,45.0,160.0
2025-06-19--18h-27m-02s,1.0,80.0,37.0,42.0,160.0
2025-06-19--18h-27m-02s,1.0,72.0,41.0,46.0,160.0
2025-06-19--18h-27m-02s,0.0,95.0,30.0,35.0,160.0
2025-06-19--18h-27m-02s,0.0,76.0,46.0,38.0,160.0
2025-06-19--18h-27m-02s,1.0,85.0,39.0,35.0,160.0
2025-06-19--18h-27m-02s,0.0,86.0,34.0,40.0,160.0
2025-06-19--18h-27m-02s,3.0,82.0,40.0,35.0,160.0
2025-06-19--18h-27m-02s,0.0,73.0,43.0,44.0,160.0
2025-06-19--18h-27m-02s,2.0,79.0,36.0,43.0,160.0
2025-06-19--18h-27m-02s,3.0,64.0,47.0,46.0,160.0
2025-06-19--18h-27m-02s,3.0,72.0,42.0,43.0,160.0
2025-06-19--18h-27m-02s,1.0,77.0,31.0,51.0,160.0
2025-06-19--18h-27m-02s,3.0,80.0,36.0,41.0,160.0
2025-06-19--18h-27m-02s,1.0,73.0,41.0,45.0,160.0
2025-06-19--18h-27m-02s,3.0,70.0,38.0,49.0,160.0
2025-06-19--18h-27m-02s,1.0,71.0,39.0,49.0,160.0
