theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
3.0350979873664103,0,43.89438241390973,87.04169854827961,-44.779111852556,-87.6321907215261,0.0001,20000
