data_dir,C,SB,DB_V,DB_H,N
2025-07-08--10h-40m-12s,47.0,38.0,44.0,31.0,160.0
2025-07-08--10h-40m-12s,33.0,45.0,44.0,38.0,160.0
2025-07-08--10h-40m-12s,39.0,34.0,49.0,38.0,160.0
2025-07-08--10h-40m-12s,45.0,47.0,33.0,35.0,160.0
2025-07-08--10h-40m-12s,46.0,44.0,36.0,34.0,160.0
2025-07-08--10h-40m-12s,47.0,41.0,38.0,34.0,160.0
2025-07-08--10h-40m-12s,38.0,43.0,37.0,42.0,160.0
2025-07-08--10h-40m-12s,40.0,45.0,39.0,36.0,160.0
2025-07-08--10h-40m-12s,45.0,32.0,42.0,41.0,160.0
2025-07-08--10h-40m-12s,42.0,38.0,43.0,37.0,160.0
2025-07-08--10h-40m-12s,52.0,26.0,34.0,48.0,160.0
2025-07-08--10h-40m-12s,42.0,50.0,36.0,32.0,160.0
2025-07-08--10h-40m-12s,37.0,36.0,40.0,47.0,160.0
2025-07-08--10h-40m-12s,44.0,35.0,42.0,39.0,160.0
2025-07-08--10h-40m-12s,33.0,57.0,39.0,31.0,160.0
2025-07-08--10h-40m-12s,39.0,35.0,45.0,41.0,160.0
2025-07-08--10h-40m-12s,51.0,39.0,35.0,35.0,160.0
2025-07-08--10h-40m-12s,48.0,34.0,35.0,43.0,160.0
2025-07-08--10h-40m-12s,37.0,46.0,43.0,34.0,160.0
2025-07-08--10h-40m-12s,45.0,43.0,29.0,43.0,160.0
2025-07-08--10h-40m-12s,42.0,41.0,34.0,43.0,160.0
2025-07-08--10h-40m-12s,51.0,39.0,34.0,36.0,160.0
2025-07-08--10h-40m-12s,40.0,47.0,31.0,42.0,160.0
2025-07-08--10h-40m-12s,53.0,35.0,27.0,45.0,160.0
2025-07-08--10h-40m-12s,41.0,40.0,36.0,43.0,160.0
2025-07-08--10h-40m-12s,46.0,37.0,40.0,37.0,160.0
2025-07-08--10h-40m-12s,34.0,43.0,42.0,41.0,160.0
2025-07-08--10h-40m-12s,42.0,43.0,37.0,38.0,160.0
2025-07-08--10h-40m-12s,44.0,36.0,45.0,35.0,160.0
2025-07-08--10h-40m-12s,33.0,38.0,52.0,37.0,160.0
2025-07-08--10h-40m-12s,44.0,36.0,39.0,41.0,160.0
2025-07-08--10h-40m-12s,40.0,39.0,44.0,37.0,160.0
2025-07-08--10h-40m-12s,39.0,35.0,45.0,41.0,160.0
2025-07-08--10h-40m-12s,39.0,39.0,38.0,44.0,160.0
2025-07-08--10h-40m-12s,49.0,37.0,39.0,35.0,160.0
2025-07-08--10h-40m-12s,43.0,29.0,39.0,49.0,160.0
2025-07-08--10h-40m-12s,50.0,33.0,36.0,41.0,160.0
2025-07-08--10h-40m-12s,47.0,39.0,41.0,33.0,160.0
2025-07-08--10h-40m-12s,44.0,30.0,41.0,45.0,160.0
2025-07-08--10h-40m-12s,38.0,31.0,49.0,42.0,160.0
2025-07-08--10h-40m-12s,39.0,42.0,41.0,38.0,160.0
2025-07-08--10h-40m-12s,42.0,39.0,44.0,35.0,160.0
2025-07-08--10h-40m-12s,46.0,44.0,29.0,41.0,160.0
2025-07-08--10h-40m-12s,46.0,36.0,37.0,41.0,160.0
2025-07-08--10h-40m-12s,37.0,34.0,48.0,41.0,160.0
2025-07-08--10h-40m-12s,39.0,42.0,41.0,38.0,160.0
2025-07-08--10h-40m-12s,39.0,43.0,38.0,40.0,160.0
2025-07-08--10h-40m-12s,35.0,41.0,37.0,47.0,160.0
2025-07-08--10h-40m-12s,44.0,33.0,35.0,48.0,160.0
2025-07-08--10h-40m-12s,44.0,39.0,40.0,37.0,160.0
2025-07-08--10h-40m-12s,52.0,34.0,35.0,39.0,160.0
2025-07-08--10h-40m-12s,51.0,44.0,31.0,34.0,160.0
2025-07-08--10h-40m-12s,42.0,42.0,34.0,42.0,160.0
2025-07-08--10h-40m-12s,49.0,45.0,32.0,34.0,160.0
2025-07-08--10h-40m-12s,41.0,42.0,37.0,40.0,160.0
2025-07-08--10h-40m-12s,41.0,41.0,36.0,42.0,160.0
2025-07-08--10h-40m-12s,39.0,34.0,46.0,41.0,160.0
2025-07-08--10h-40m-12s,49.0,44.0,34.0,33.0,160.0
