theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
1.8849555921538759,0.7853981633974483,30.50515425577909,54.264556139090615,-17.432345850296315,-58.603612493099995,10
