Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,50376,56732,66869,49587,117245,106319
1,D,14159,99401,2776,99535,16935,198936
2,R,83281,18366,83511,38687,166792,57053
3,V,47484,60245,60203,55687,107687,115932
4,A,82423,17170,127915,3005,210338,20175
5,L,15001,97737,48910,65353,63911,163090
