data_dir,C,SB,DB_V,DB_H,N
2025-06-19--18h-04m-02s,2.0,25.0,3.0,90.0,120.0
2025-06-19--18h-04m-02s,2.0,27.0,6.0,85.0,120.0
2025-06-19--18h-04m-02s,4.0,38.0,4.0,74.0,120.0
2025-06-19--18h-04m-02s,3.0,28.0,5.0,84.0,120.0
2025-06-19--18h-04m-02s,2.0,32.0,2.0,84.0,120.0
2025-06-19--18h-04m-02s,4.0,24.0,4.0,88.0,120.0
2025-06-19--18h-04m-02s,2.0,29.0,4.0,85.0,120.0
2025-06-19--18h-04m-02s,1.0,34.0,2.0,83.0,120.0
2025-06-19--18h-04m-02s,2.0,32.0,1.0,85.0,120.0
2025-06-19--18h-04m-02s,3.0,30.0,2.0,85.0,120.0
2025-06-19--18h-04m-02s,1.0,30.0,4.0,85.0,120.0
2025-06-19--18h-04m-02s,3.0,26.0,3.0,88.0,120.0
2025-06-19--18h-04m-02s,0.0,26.0,4.0,90.0,120.0
2025-06-19--18h-04m-02s,4.0,34.0,3.0,79.0,120.0
2025-06-19--18h-04m-02s,2.0,34.0,2.0,82.0,120.0
2025-06-19--18h-04m-02s,0.0,26.0,1.0,93.0,120.0
2025-06-19--18h-04m-02s,2.0,30.0,1.0,87.0,120.0
2025-06-19--18h-04m-02s,1.0,23.0,2.0,94.0,120.0
2025-06-19--18h-04m-02s,0.0,32.0,3.0,85.0,120.0
2025-06-19--18h-04m-02s,3.0,30.0,2.0,85.0,120.0
2025-06-19--18h-04m-02s,2.0,31.0,4.0,83.0,120.0
2025-06-19--18h-04m-02s,1.0,22.0,4.0,93.0,120.0
2025-06-19--18h-04m-02s,0.0,34.0,3.0,83.0,120.0
2025-06-19--18h-04m-02s,5.0,28.0,2.0,85.0,120.0
2025-06-19--18h-04m-02s,2.0,25.0,1.0,92.0,120.0
2025-06-19--18h-04m-02s,2.0,14.0,2.0,102.0,120.0
2025-06-19--18h-04m-02s,1.0,24.0,2.0,93.0,120.0
2025-06-19--18h-04m-02s,0.0,35.0,3.0,82.0,120.0
2025-06-19--18h-04m-02s,2.0,33.0,2.0,83.0,120.0
2025-06-19--18h-04m-02s,1.0,29.0,2.0,88.0,120.0
2025-06-19--18h-04m-02s,3.0,33.0,2.0,82.0,120.0
2025-06-19--18h-04m-02s,3.0,32.0,2.0,83.0,120.0
2025-06-19--18h-04m-02s,4.0,26.0,1.0,89.0,120.0
2025-06-19--18h-04m-02s,3.0,28.0,1.0,88.0,120.0
2025-06-19--18h-04m-02s,1.0,25.0,4.0,90.0,120.0
2025-06-19--18h-04m-02s,2.0,20.0,2.0,96.0,120.0
2025-06-19--18h-04m-02s,1.0,26.0,4.0,89.0,120.0
2025-06-19--18h-04m-02s,4.0,27.0,0.0,89.0,120.0
2025-06-19--18h-04m-02s,3.0,24.0,2.0,91.0,120.0
2025-06-19--18h-04m-02s,1.0,26.0,1.0,92.0,120.0
2025-06-19--18h-04m-02s,4.0,23.0,2.0,91.0,120.0
2025-06-19--18h-04m-02s,4.0,24.0,3.0,89.0,120.0
2025-06-19--18h-04m-02s,1.0,25.0,4.0,90.0,120.0
2025-06-19--18h-04m-02s,4.0,29.0,2.0,85.0,120.0
2025-06-19--18h-04m-02s,2.0,24.0,2.0,92.0,120.0
2025-06-19--18h-04m-02s,4.0,33.0,2.0,81.0,120.0
2025-06-19--18h-04m-02s,8.0,22.0,2.0,88.0,120.0
2025-06-19--18h-04m-02s,1.0,28.0,4.0,87.0,120.0
2025-06-19--18h-04m-02s,5.0,29.0,2.0,84.0,120.0
2025-06-19--18h-04m-02s,5.0,30.0,5.0,80.0,120.0
2025-06-19--18h-04m-02s,3.0,34.0,3.0,80.0,120.0
