detector_a_name,detector_b_name,estimation_label,repetition,coincidences,timestamp
9,12,DB_H,0,2,2025-05-23--16h-55m-07s-048616
9,11,SB,0,0,2025-05-23--16h-55m-07s-048616
9,10,SB,0,0,2025-05-23--16h-55m-07s-048616
11,12,SB,0,0,2025-05-23--16h-55m-07s-048616
10,12,SB,0,0,2025-05-23--16h-55m-07s-048616
10,11,DB_V,0,0,2025-05-23--16h-55m-07s-048616
1,9,C,0,0,2025-05-23--16h-55m-07s-048616
1,12,C,0,0,2025-05-23--16h-55m-07s-048616
1,11,C,0,0,2025-05-23--16h-55m-07s-048616
1,10,C,0,0,2025-05-23--16h-55m-07s-048616
1,4,DB_H,0,1,2025-05-23--16h-55m-07s-048616
1,7,SB,0,0,2025-05-23--16h-55m-07s-048616
1,2,SB,0,0,2025-05-23--16h-55m-07s-048616
4,9,C,0,0,2025-05-23--16h-55m-07s-048616
4,12,C,0,0,2025-05-23--16h-55m-07s-048616
4,11,C,0,0,2025-05-23--16h-55m-07s-048616
4,10,C,0,0,2025-05-23--16h-55m-07s-048616
4,7,SB,0,0,2025-05-23--16h-55m-07s-048616
7,9,C,0,0,2025-05-23--16h-55m-07s-048616
7,12,C,0,0,2025-05-23--16h-55m-07s-048616
7,11,C,0,0,2025-05-23--16h-55m-07s-048616
7,10,C,0,0,2025-05-23--16h-55m-07s-048616
2,9,C,0,0,2025-05-23--16h-55m-07s-048616
2,12,C,0,0,2025-05-23--16h-55m-07s-048616
2,11,C,0,0,2025-05-23--16h-55m-07s-048616
2,10,C,0,0,2025-05-23--16h-55m-07s-048616
2,4,SB,0,0,2025-05-23--16h-55m-07s-048616
2,7,DB_V,0,0,2025-05-23--16h-55m-07s-048616
9,12,DB_H,1,1,2025-05-23--16h-55m-07s-074514
9,11,SB,1,0,2025-05-23--16h-55m-07s-074514
9,10,SB,1,0,2025-05-23--16h-55m-07s-074514
11,12,SB,1,0,2025-05-23--16h-55m-07s-074514
10,12,SB,1,0,2025-05-23--16h-55m-07s-074514
10,11,DB_V,1,0,2025-05-23--16h-55m-07s-074514
1,9,C,1,0,2025-05-23--16h-55m-07s-074514
1,12,C,1,0,2025-05-23--16h-55m-07s-074514
1,11,C,1,0,2025-05-23--16h-55m-07s-074514
1,10,C,1,0,2025-05-23--16h-55m-07s-074514
1,4,DB_H,1,0,2025-05-23--16h-55m-07s-074514
1,7,SB,1,0,2025-05-23--16h-55m-07s-074514
1,2,SB,1,0,2025-05-23--16h-55m-07s-074514
4,9,C,1,0,2025-05-23--16h-55m-07s-074514
4,12,C,1,0,2025-05-23--16h-55m-07s-074514
4,11,C,1,0,2025-05-23--16h-55m-07s-074514
4,10,C,1,0,2025-05-23--16h-55m-07s-074514
4,7,SB,1,0,2025-05-23--16h-55m-07s-074514
7,9,C,1,0,2025-05-23--16h-55m-07s-074514
7,12,C,1,0,2025-05-23--16h-55m-07s-074514
7,11,C,1,0,2025-05-23--16h-55m-07s-074514
7,10,C,1,0,2025-05-23--16h-55m-07s-074514
2,9,C,1,0,2025-05-23--16h-55m-07s-074514
2,12,C,1,0,2025-05-23--16h-55m-07s-074514
2,11,C,1,0,2025-05-23--16h-55m-07s-074514
2,10,C,1,0,2025-05-23--16h-55m-07s-074514
2,4,SB,1,0,2025-05-23--16h-55m-07s-074514
2,7,DB_V,1,0,2025-05-23--16h-55m-07s-074514
9,12,DB_H,2,0,2025-05-23--16h-55m-07s-094094
9,11,SB,2,0,2025-05-23--16h-55m-07s-094094
9,10,SB,2,0,2025-05-23--16h-55m-07s-094094
11,12,SB,2,0,2025-05-23--16h-55m-07s-094094
10,12,SB,2,0,2025-05-23--16h-55m-07s-094094
10,11,DB_V,2,0,2025-05-23--16h-55m-07s-094094
1,9,C,2,0,2025-05-23--16h-55m-07s-094094
1,12,C,2,0,2025-05-23--16h-55m-07s-094094
1,11,C,2,0,2025-05-23--16h-55m-07s-094094
1,10,C,2,0,2025-05-23--16h-55m-07s-094094
1,4,DB_H,2,1,2025-05-23--16h-55m-07s-094094
1,7,SB,2,0,2025-05-23--16h-55m-07s-094094
1,2,SB,2,0,2025-05-23--16h-55m-07s-094094
4,9,C,2,0,2025-05-23--16h-55m-07s-094094
4,12,C,2,0,2025-05-23--16h-55m-07s-094094
4,11,C,2,0,2025-05-23--16h-55m-07s-094094
4,10,C,2,0,2025-05-23--16h-55m-07s-094094
4,7,SB,2,0,2025-05-23--16h-55m-07s-094094
7,9,C,2,0,2025-05-23--16h-55m-07s-094094
7,12,C,2,0,2025-05-23--16h-55m-07s-094094
7,11,C,2,0,2025-05-23--16h-55m-07s-094094
7,10,C,2,0,2025-05-23--16h-55m-07s-094094
2,9,C,2,0,2025-05-23--16h-55m-07s-094094
2,12,C,2,0,2025-05-23--16h-55m-07s-094094
2,11,C,2,0,2025-05-23--16h-55m-07s-094094
2,10,C,2,0,2025-05-23--16h-55m-07s-094094
2,4,SB,2,0,2025-05-23--16h-55m-07s-094094
2,7,DB_V,2,0,2025-05-23--16h-55m-07s-094094
9,12,DB_H,3,1,2025-05-23--16h-55m-07s-113561
9,11,SB,3,0,2025-05-23--16h-55m-07s-113561
9,10,SB,3,0,2025-05-23--16h-55m-07s-113561
11,12,SB,3,0,2025-05-23--16h-55m-07s-113561
10,12,SB,3,0,2025-05-23--16h-55m-07s-113561
10,11,DB_V,3,0,2025-05-23--16h-55m-07s-113561
1,9,C,3,0,2025-05-23--16h-55m-07s-113561
1,12,C,3,0,2025-05-23--16h-55m-07s-113561
1,11,C,3,0,2025-05-23--16h-55m-07s-113561
1,10,C,3,0,2025-05-23--16h-55m-07s-113561
1,4,DB_H,3,0,2025-05-23--16h-55m-07s-113561
1,7,SB,3,0,2025-05-23--16h-55m-07s-113561
1,2,SB,3,0,2025-05-23--16h-55m-07s-113561
4,9,C,3,0,2025-05-23--16h-55m-07s-113561
4,12,C,3,0,2025-05-23--16h-55m-07s-113561
4,11,C,3,0,2025-05-23--16h-55m-07s-113561
4,10,C,3,0,2025-05-23--16h-55m-07s-113561
4,7,SB,3,1,2025-05-23--16h-55m-07s-113561
7,9,C,3,0,2025-05-23--16h-55m-07s-113561
7,12,C,3,0,2025-05-23--16h-55m-07s-113561
7,11,C,3,0,2025-05-23--16h-55m-07s-113561
7,10,C,3,0,2025-05-23--16h-55m-07s-113561
2,9,C,3,0,2025-05-23--16h-55m-07s-113561
2,12,C,3,0,2025-05-23--16h-55m-07s-113561
2,11,C,3,0,2025-05-23--16h-55m-07s-113561
2,10,C,3,0,2025-05-23--16h-55m-07s-113561
2,4,SB,3,0,2025-05-23--16h-55m-07s-113561
2,7,DB_V,3,0,2025-05-23--16h-55m-07s-113561
9,12,DB_H,4,1,2025-05-23--16h-55m-07s-133993
9,11,SB,4,1,2025-05-23--16h-55m-07s-133993
9,10,SB,4,0,2025-05-23--16h-55m-07s-133993
11,12,SB,4,0,2025-05-23--16h-55m-07s-133993
10,12,SB,4,0,2025-05-23--16h-55m-07s-133993
10,11,DB_V,4,0,2025-05-23--16h-55m-07s-133993
1,9,C,4,0,2025-05-23--16h-55m-07s-133993
1,12,C,4,0,2025-05-23--16h-55m-07s-133993
1,11,C,4,0,2025-05-23--16h-55m-07s-133993
1,10,C,4,0,2025-05-23--16h-55m-07s-133993
1,4,DB_H,4,0,2025-05-23--16h-55m-07s-133993
1,7,SB,4,0,2025-05-23--16h-55m-07s-133993
1,2,SB,4,0,2025-05-23--16h-55m-07s-133993
4,9,C,4,0,2025-05-23--16h-55m-07s-133993
4,12,C,4,0,2025-05-23--16h-55m-07s-133993
4,11,C,4,0,2025-05-23--16h-55m-07s-133993
4,10,C,4,0,2025-05-23--16h-55m-07s-133993
4,7,SB,4,0,2025-05-23--16h-55m-07s-133993
7,9,C,4,0,2025-05-23--16h-55m-07s-133993
7,12,C,4,0,2025-05-23--16h-55m-07s-133993
7,11,C,4,0,2025-05-23--16h-55m-07s-133993
7,10,C,4,0,2025-05-23--16h-55m-07s-133993
2,9,C,4,0,2025-05-23--16h-55m-07s-133993
2,12,C,4,0,2025-05-23--16h-55m-07s-133993
2,11,C,4,0,2025-05-23--16h-55m-07s-133993
2,10,C,4,0,2025-05-23--16h-55m-07s-133993
2,4,SB,4,0,2025-05-23--16h-55m-07s-133993
2,7,DB_V,4,0,2025-05-23--16h-55m-07s-133993
9,12,DB_H,5,1,2025-05-23--16h-55m-07s-154308
9,11,SB,5,0,2025-05-23--16h-55m-07s-154308
9,10,SB,5,0,2025-05-23--16h-55m-07s-154308
11,12,SB,5,1,2025-05-23--16h-55m-07s-154308
10,12,SB,5,0,2025-05-23--16h-55m-07s-154308
10,11,DB_V,5,0,2025-05-23--16h-55m-07s-154308
1,9,C,5,0,2025-05-23--16h-55m-07s-154308
1,12,C,5,0,2025-05-23--16h-55m-07s-154308
1,11,C,5,0,2025-05-23--16h-55m-07s-154308
1,10,C,5,0,2025-05-23--16h-55m-07s-154308
1,4,DB_H,5,0,2025-05-23--16h-55m-07s-154308
1,7,SB,5,0,2025-05-23--16h-55m-07s-154308
1,2,SB,5,0,2025-05-23--16h-55m-07s-154308
4,9,C,5,0,2025-05-23--16h-55m-07s-154308
4,12,C,5,0,2025-05-23--16h-55m-07s-154308
4,11,C,5,0,2025-05-23--16h-55m-07s-154308
4,10,C,5,0,2025-05-23--16h-55m-07s-154308
4,7,SB,5,0,2025-05-23--16h-55m-07s-154308
7,9,C,5,0,2025-05-23--16h-55m-07s-154308
7,12,C,5,0,2025-05-23--16h-55m-07s-154308
7,11,C,5,0,2025-05-23--16h-55m-07s-154308
7,10,C,5,0,2025-05-23--16h-55m-07s-154308
2,9,C,5,0,2025-05-23--16h-55m-07s-154308
2,12,C,5,0,2025-05-23--16h-55m-07s-154308
2,11,C,5,0,2025-05-23--16h-55m-07s-154308
2,10,C,5,0,2025-05-23--16h-55m-07s-154308
2,4,SB,5,0,2025-05-23--16h-55m-07s-154308
2,7,DB_V,5,0,2025-05-23--16h-55m-07s-154308
9,12,DB_H,6,1,2025-05-23--16h-55m-07s-174888
9,11,SB,6,0,2025-05-23--16h-55m-07s-174888
9,10,SB,6,0,2025-05-23--16h-55m-07s-174888
11,12,SB,6,0,2025-05-23--16h-55m-07s-174888
10,12,SB,6,0,2025-05-23--16h-55m-07s-174888
10,11,DB_V,6,0,2025-05-23--16h-55m-07s-174888
1,9,C,6,0,2025-05-23--16h-55m-07s-174888
1,12,C,6,0,2025-05-23--16h-55m-07s-174888
1,11,C,6,0,2025-05-23--16h-55m-07s-174888
1,10,C,6,0,2025-05-23--16h-55m-07s-174888
1,4,DB_H,6,1,2025-05-23--16h-55m-07s-174888
1,7,SB,6,0,2025-05-23--16h-55m-07s-174888
1,2,SB,6,0,2025-05-23--16h-55m-07s-174888
4,9,C,6,0,2025-05-23--16h-55m-07s-174888
4,12,C,6,0,2025-05-23--16h-55m-07s-174888
4,11,C,6,0,2025-05-23--16h-55m-07s-174888
4,10,C,6,0,2025-05-23--16h-55m-07s-174888
4,7,SB,6,0,2025-05-23--16h-55m-07s-174888
7,9,C,6,0,2025-05-23--16h-55m-07s-174888
7,12,C,6,0,2025-05-23--16h-55m-07s-174888
7,11,C,6,0,2025-05-23--16h-55m-07s-174888
7,10,C,6,0,2025-05-23--16h-55m-07s-174888
2,9,C,6,0,2025-05-23--16h-55m-07s-174888
2,12,C,6,0,2025-05-23--16h-55m-07s-174888
2,11,C,6,0,2025-05-23--16h-55m-07s-174888
2,10,C,6,0,2025-05-23--16h-55m-07s-174888
2,4,SB,6,0,2025-05-23--16h-55m-07s-174888
2,7,DB_V,6,0,2025-05-23--16h-55m-07s-174888
9,12,DB_H,7,2,2025-05-23--16h-55m-07s-193180
9,11,SB,7,0,2025-05-23--16h-55m-07s-193180
9,10,SB,7,0,2025-05-23--16h-55m-07s-193180
11,12,SB,7,0,2025-05-23--16h-55m-07s-193180
10,12,SB,7,0,2025-05-23--16h-55m-07s-193180
10,11,DB_V,7,0,2025-05-23--16h-55m-07s-193180
1,9,C,7,0,2025-05-23--16h-55m-07s-193180
1,12,C,7,0,2025-05-23--16h-55m-07s-193180
1,11,C,7,0,2025-05-23--16h-55m-07s-193180
1,10,C,7,0,2025-05-23--16h-55m-07s-193180
1,4,DB_H,7,2,2025-05-23--16h-55m-07s-193180
1,7,SB,7,0,2025-05-23--16h-55m-07s-193180
1,2,SB,7,0,2025-05-23--16h-55m-07s-193180
4,9,C,7,0,2025-05-23--16h-55m-07s-193180
4,12,C,7,0,2025-05-23--16h-55m-07s-193180
4,11,C,7,0,2025-05-23--16h-55m-07s-193180
4,10,C,7,0,2025-05-23--16h-55m-07s-193180
4,7,SB,7,0,2025-05-23--16h-55m-07s-193180
7,9,C,7,0,2025-05-23--16h-55m-07s-193180
7,12,C,7,0,2025-05-23--16h-55m-07s-193180
7,11,C,7,0,2025-05-23--16h-55m-07s-193180
7,10,C,7,0,2025-05-23--16h-55m-07s-193180
2,9,C,7,0,2025-05-23--16h-55m-07s-193180
2,12,C,7,0,2025-05-23--16h-55m-07s-193180
2,11,C,7,0,2025-05-23--16h-55m-07s-193180
2,10,C,7,0,2025-05-23--16h-55m-07s-193180
2,4,SB,7,0,2025-05-23--16h-55m-07s-193180
2,7,DB_V,7,0,2025-05-23--16h-55m-07s-193180
9,12,DB_H,8,0,2025-05-23--16h-55m-07s-213406
9,11,SB,8,1,2025-05-23--16h-55m-07s-213406
9,10,SB,8,0,2025-05-23--16h-55m-07s-213406
11,12,SB,8,0,2025-05-23--16h-55m-07s-213406
10,12,SB,8,0,2025-05-23--16h-55m-07s-213406
10,11,DB_V,8,0,2025-05-23--16h-55m-07s-213406
1,9,C,8,0,2025-05-23--16h-55m-07s-213406
1,12,C,8,0,2025-05-23--16h-55m-07s-213406
1,11,C,8,0,2025-05-23--16h-55m-07s-213406
1,10,C,8,0,2025-05-23--16h-55m-07s-213406
1,4,DB_H,8,0,2025-05-23--16h-55m-07s-213406
1,7,SB,8,0,2025-05-23--16h-55m-07s-213406
1,2,SB,8,0,2025-05-23--16h-55m-07s-213406
4,9,C,8,0,2025-05-23--16h-55m-07s-213406
4,12,C,8,0,2025-05-23--16h-55m-07s-213406
4,11,C,8,0,2025-05-23--16h-55m-07s-213406
4,10,C,8,0,2025-05-23--16h-55m-07s-213406
4,7,SB,8,0,2025-05-23--16h-55m-07s-213406
7,9,C,8,0,2025-05-23--16h-55m-07s-213406
7,12,C,8,0,2025-05-23--16h-55m-07s-213406
7,11,C,8,0,2025-05-23--16h-55m-07s-213406
7,10,C,8,0,2025-05-23--16h-55m-07s-213406
2,9,C,8,0,2025-05-23--16h-55m-07s-213406
2,12,C,8,0,2025-05-23--16h-55m-07s-213406
2,11,C,8,0,2025-05-23--16h-55m-07s-213406
2,10,C,8,0,2025-05-23--16h-55m-07s-213406
2,4,SB,8,0,2025-05-23--16h-55m-07s-213406
2,7,DB_V,8,0,2025-05-23--16h-55m-07s-213406
9,12,DB_H,9,0,2025-05-23--16h-55m-07s-234191
9,11,SB,9,0,2025-05-23--16h-55m-07s-234191
9,10,SB,9,0,2025-05-23--16h-55m-07s-234191
11,12,SB,9,0,2025-05-23--16h-55m-07s-234191
10,12,SB,9,0,2025-05-23--16h-55m-07s-234191
10,11,DB_V,9,0,2025-05-23--16h-55m-07s-234191
1,9,C,9,0,2025-05-23--16h-55m-07s-234191
1,12,C,9,0,2025-05-23--16h-55m-07s-234191
1,11,C,9,0,2025-05-23--16h-55m-07s-234191
1,10,C,9,0,2025-05-23--16h-55m-07s-234191
1,4,DB_H,9,1,2025-05-23--16h-55m-07s-234191
1,7,SB,9,0,2025-05-23--16h-55m-07s-234191
1,2,SB,9,0,2025-05-23--16h-55m-07s-234191
4,9,C,9,0,2025-05-23--16h-55m-07s-234191
4,12,C,9,0,2025-05-23--16h-55m-07s-234191
