theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
0.8796459430051422,0.7853981633974483,15.104881671689848,24.76218051433441,-0.17917670109586128,-18.689772428701893,10
