theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
0.7853981633974483,0.06283185307179587,13.52503267170461,22.05558247447343,-15.57647678917368,-20.14977376440036,10
