,Measurement Basis,TT,TR,RT,RR
0,H,65753,11753,75893,9966
1,D,61957,17132,63825,19646
2,R,46346,35327,65117,18763
3,V,10245,76488,15187,55003
4,A,13921,72333,22746,50152
5,L,29705,54150,20411,51383
