data_dir,C',SB,VV,HH,N
2025-07-07--14h-57m-39s,32.0,0.0,161.0,7.0,200.0
2025-07-07--14h-57m-39s,41.0,1.0,156.0,2.0,200.0
2025-07-07--14h-57m-39s,48.0,0.0,148.0,4.0,200.0
2025-07-07--14h-57m-39s,50.0,1.0,143.0,6.0,200.0
2025-07-07--14h-57m-39s,45.0,1.0,151.0,3.0,200.0
2025-07-07--14h-57m-39s,54.0,1.0,142.0,3.0,200.0
2025-07-07--14h-57m-39s,45.0,1.0,149.0,5.0,200.0
2025-07-07--14h-57m-39s,54.0,3.0,136.0,7.0,200.0
2025-07-07--14h-57m-39s,42.0,1.0,154.0,3.0,200.0
2025-07-07--14h-57m-39s,50.0,1.0,143.0,6.0,200.0
2025-07-07--14h-57m-39s,41.0,6.0,147.0,6.0,200.0
2025-07-07--14h-57m-39s,37.0,1.0,156.0,6.0,200.0
2025-07-07--14h-57m-39s,46.0,1.0,151.0,2.0,200.0
2025-07-07--14h-57m-39s,52.0,0.0,146.0,2.0,200.0
2025-07-07--14h-57m-39s,59.0,0.0,136.0,5.0,200.0
2025-07-07--14h-57m-39s,43.0,3.0,152.0,2.0,200.0
2025-07-07--14h-57m-39s,64.0,3.0,131.0,2.0,200.0
2025-07-07--14h-57m-39s,45.0,2.0,151.0,2.0,200.0
2025-07-07--14h-57m-39s,39.0,3.0,155.0,3.0,200.0
2025-07-07--14h-57m-39s,39.0,1.0,152.0,8.0,200.0
2025-07-07--14h-57m-39s,52.0,3.0,141.0,4.0,200.0
2025-07-07--14h-57m-39s,43.0,1.0,154.0,2.0,200.0
2025-07-07--14h-57m-39s,44.0,1.0,149.0,6.0,200.0
2025-07-07--14h-57m-39s,33.0,2.0,157.0,8.0,200.0
2025-07-07--14h-57m-39s,49.0,2.0,145.0,4.0,200.0
2025-07-07--14h-57m-39s,44.0,0.0,153.0,3.0,200.0
2025-07-07--14h-57m-39s,40.0,0.0,154.0,6.0,200.0
2025-07-07--14h-57m-39s,48.0,0.0,147.0,5.0,200.0
2025-07-07--14h-57m-39s,50.0,5.0,139.0,6.0,200.0
2025-07-07--14h-57m-39s,50.0,4.0,141.0,5.0,200.0
2025-07-07--14h-57m-39s,48.0,1.0,149.0,2.0,200.0
2025-07-07--14h-57m-39s,43.0,1.0,152.0,4.0,200.0
2025-07-07--14h-57m-39s,37.0,2.0,153.0,8.0,200.0
2025-07-07--14h-57m-39s,51.0,2.0,141.0,6.0,200.0
2025-07-07--14h-57m-39s,40.0,3.0,154.0,3.0,200.0
2025-07-07--14h-57m-39s,48.0,2.0,148.0,2.0,200.0
2025-07-07--14h-57m-39s,37.0,4.0,154.0,5.0,200.0
2025-07-07--14h-57m-39s,48.0,3.0,145.0,4.0,200.0
2025-07-07--14h-57m-39s,48.0,1.0,146.0,5.0,200.0
2025-07-07--14h-57m-39s,37.0,0.0,158.0,5.0,200.0
2025-07-07--14h-57m-39s,40.0,3.0,156.0,1.0,200.0
2025-07-07--14h-57m-39s,44.0,1.0,146.0,9.0,200.0
2025-07-07--14h-57m-39s,49.0,3.0,145.0,3.0,200.0
2025-07-07--14h-57m-39s,42.0,3.0,152.0,3.0,200.0
2025-07-07--14h-57m-39s,59.0,4.0,136.0,1.0,200.0
2025-07-07--14h-57m-39s,51.0,1.0,144.0,4.0,200.0
2025-07-07--14h-57m-39s,43.0,2.0,153.0,2.0,200.0
2025-07-07--14h-57m-39s,50.0,0.0,146.0,4.0,200.0
2025-07-07--14h-57m-39s,53.0,0.0,142.0,5.0,200.0
2025-07-07--14h-57m-39s,38.0,1.0,156.0,5.0,200.0
2025-07-07--14h-57m-39s,39.0,1.0,155.0,5.0,200.0
2025-07-07--14h-57m-39s,54.0,3.0,138.0,5.0,200.0
2025-07-07--14h-57m-39s,55.0,1.0,142.0,2.0,200.0
