data_dir,C',SB,VV,HH,N
2025-07-07--14h-45m-36s,2.0,55.0,140.0,3.0,200.0
2025-07-07--14h-45m-36s,2.0,50.0,143.0,5.0,200.0
2025-07-07--14h-45m-36s,2.0,48.0,147.0,3.0,200.0
2025-07-07--14h-45m-36s,5.0,53.0,139.0,3.0,200.0
2025-07-07--14h-45m-36s,2.0,42.0,150.0,6.0,200.0
2025-07-07--14h-45m-36s,0.0,48.0,151.0,1.0,200.0
2025-07-07--14h-45m-36s,3.0,64.0,130.0,3.0,200.0
2025-07-07--14h-45m-36s,1.0,64.0,132.0,3.0,200.0
2025-07-07--14h-45m-36s,2.0,69.0,123.0,6.0,200.0
2025-07-07--14h-45m-36s,3.0,46.0,147.0,4.0,200.0
2025-07-07--14h-45m-36s,1.0,53.0,144.0,2.0,200.0
2025-07-07--14h-45m-36s,0.0,47.0,143.0,10.0,200.0
2025-07-07--14h-45m-36s,4.0,53.0,138.0,5.0,200.0
2025-07-07--14h-45m-36s,1.0,52.0,142.0,5.0,200.0
2025-07-07--14h-45m-36s,3.0,50.0,144.0,3.0,200.0
2025-07-07--14h-45m-36s,1.0,49.0,147.0,3.0,200.0
2025-07-07--14h-45m-36s,3.0,46.0,146.0,5.0,200.0
2025-07-07--14h-45m-36s,1.0,61.0,134.0,4.0,200.0
2025-07-07--14h-45m-36s,2.0,41.0,153.0,4.0,200.0
2025-07-07--14h-45m-36s,2.0,45.0,149.0,4.0,200.0
2025-07-07--14h-45m-36s,3.0,52.0,138.0,7.0,200.0
2025-07-07--14h-45m-36s,0.0,46.0,148.0,6.0,200.0
2025-07-07--14h-45m-36s,0.0,51.0,142.0,7.0,200.0
2025-07-07--14h-45m-36s,4.0,48.0,140.0,8.0,200.0
2025-07-07--14h-45m-36s,2.0,39.0,155.0,4.0,200.0
2025-07-07--14h-45m-36s,1.0,48.0,148.0,3.0,200.0
2025-07-07--14h-45m-36s,2.0,51.0,145.0,2.0,200.0
2025-07-07--14h-45m-36s,1.0,49.0,143.0,7.0,200.0
2025-07-07--14h-45m-36s,2.0,49.0,148.0,1.0,200.0
2025-07-07--14h-45m-36s,2.0,52.0,144.0,2.0,200.0
2025-07-07--14h-45m-36s,2.0,50.0,146.0,2.0,200.0
2025-07-07--14h-45m-36s,3.0,50.0,142.0,5.0,200.0
2025-07-07--14h-45m-36s,2.0,43.0,149.0,6.0,200.0
2025-07-07--14h-45m-36s,2.0,55.0,140.0,3.0,200.0
2025-07-07--14h-45m-36s,3.0,63.0,131.0,3.0,200.0
2025-07-07--14h-45m-36s,1.0,42.0,153.0,4.0,200.0
2025-07-07--14h-45m-36s,3.0,65.0,128.0,4.0,200.0
2025-07-07--14h-45m-36s,0.0,47.0,149.0,4.0,200.0
2025-07-07--14h-45m-36s,3.0,52.0,137.0,8.0,200.0
2025-07-07--14h-45m-36s,3.0,46.0,143.0,8.0,200.0
2025-07-07--14h-45m-36s,5.0,46.0,145.0,4.0,200.0
2025-07-07--14h-45m-36s,4.0,44.0,148.0,4.0,200.0
2025-07-07--14h-45m-36s,3.0,51.0,138.0,8.0,200.0
2025-07-07--14h-45m-36s,2.0,52.0,138.0,8.0,200.0
2025-07-07--14h-45m-36s,2.0,50.0,142.0,6.0,200.0
2025-07-07--14h-45m-36s,0.0,52.0,142.0,6.0,200.0
2025-07-07--14h-45m-36s,1.0,55.0,140.0,4.0,200.0
2025-07-07--14h-45m-36s,4.0,47.0,146.0,3.0,200.0
2025-07-07--14h-45m-36s,3.0,48.0,139.0,10.0,200.0
2025-07-07--14h-45m-36s,0.0,48.0,147.0,5.0,200.0
2025-07-07--14h-45m-36s,1.0,43.0,149.0,7.0,200.0
2025-07-07--14h-45m-36s,3.0,46.0,147.0,4.0,200.0
2025-07-07--14h-45m-36s,3.0,40.0,151.0,6.0,200.0
2025-07-07--14h-45m-36s,0.0,43.0,145.0,12.0,200.0
2025-07-07--14h-45m-36s,3.0,56.0,137.0,4.0,200.0
2025-07-07--14h-45m-36s,2.0,45.0,150.0,3.0,200.0
