detector_a_name,detector_b_name,estimation_label,repetition,coincidences,timestamp
9,12,DB_H,0,0,2025-05-23--16h-58m-15s-044808
9,11,SB,0,0,2025-05-23--16h-58m-15s-044808
9,10,SB,0,0,2025-05-23--16h-58m-15s-044808
11,12,SB,0,0,2025-05-23--16h-58m-15s-044808
10,12,SB,0,0,2025-05-23--16h-58m-15s-044808
10,11,DB_V,0,3,2025-05-23--16h-58m-15s-044808
1,9,C,0,0,2025-05-23--16h-58m-15s-044808
1,12,C,0,0,2025-05-23--16h-58m-15s-044808
1,11,C,0,0,2025-05-23--16h-58m-15s-044808
1,10,C,0,0,2025-05-23--16h-58m-15s-044808
1,4,DB_H,0,0,2025-05-23--16h-58m-15s-044808
1,7,SB,0,0,2025-05-23--16h-58m-15s-044808
1,2,SB,0,0,2025-05-23--16h-58m-15s-044808
4,9,C,0,0,2025-05-23--16h-58m-15s-044808
4,12,C,0,0,2025-05-23--16h-58m-15s-044808
4,11,C,0,0,2025-05-23--16h-58m-15s-044808
4,10,C,0,0,2025-05-23--16h-58m-15s-044808
4,7,SB,0,0,2025-05-23--16h-58m-15s-044808
7,9,C,0,0,2025-05-23--16h-58m-15s-044808
7,12,C,0,0,2025-05-23--16h-58m-15s-044808
7,11,C,0,0,2025-05-23--16h-58m-15s-044808
7,10,C,0,0,2025-05-23--16h-58m-15s-044808
2,9,C,0,0,2025-05-23--16h-58m-15s-044808
2,12,C,0,0,2025-05-23--16h-58m-15s-044808
2,11,C,0,0,2025-05-23--16h-58m-15s-044808
2,10,C,0,0,2025-05-23--16h-58m-15s-044808
2,4,SB,0,0,2025-05-23--16h-58m-15s-044808
2,7,DB_V,0,0,2025-05-23--16h-58m-15s-044808
9,12,DB_H,1,0,2025-05-23--16h-58m-15s-070643
9,11,SB,1,0,2025-05-23--16h-58m-15s-070643
9,10,SB,1,0,2025-05-23--16h-58m-15s-070643
11,12,SB,1,0,2025-05-23--16h-58m-15s-070643
10,12,SB,1,0,2025-05-23--16h-58m-15s-070643
10,11,DB_V,1,0,2025-05-23--16h-58m-15s-070643
1,9,C,1,0,2025-05-23--16h-58m-15s-070643
1,12,C,1,0,2025-05-23--16h-58m-15s-070643
1,11,C,1,0,2025-05-23--16h-58m-15s-070643
1,10,C,1,0,2025-05-23--16h-58m-15s-070643
1,4,DB_H,1,0,2025-05-23--16h-58m-15s-070643
1,7,SB,1,0,2025-05-23--16h-58m-15s-070643
1,2,SB,1,0,2025-05-23--16h-58m-15s-070643
4,9,C,1,0,2025-05-23--16h-58m-15s-070643
4,12,C,1,0,2025-05-23--16h-58m-15s-070643
4,11,C,1,0,2025-05-23--16h-58m-15s-070643
4,10,C,1,0,2025-05-23--16h-58m-15s-070643
4,7,SB,1,0,2025-05-23--16h-58m-15s-070643
7,9,C,1,0,2025-05-23--16h-58m-15s-070643
7,12,C,1,0,2025-05-23--16h-58m-15s-070643
7,11,C,1,0,2025-05-23--16h-58m-15s-070643
7,10,C,1,0,2025-05-23--16h-58m-15s-070643
2,9,C,1,0,2025-05-23--16h-58m-15s-070643
2,12,C,1,0,2025-05-23--16h-58m-15s-070643
2,11,C,1,0,2025-05-23--16h-58m-15s-070643
2,10,C,1,0,2025-05-23--16h-58m-15s-070643
2,4,SB,1,0,2025-05-23--16h-58m-15s-070643
2,7,DB_V,1,2,2025-05-23--16h-58m-15s-070643
9,12,DB_H,2,0,2025-05-23--16h-58m-15s-090834
9,11,SB,2,0,2025-05-23--16h-58m-15s-090834
9,10,SB,2,0,2025-05-23--16h-58m-15s-090834
11,12,SB,2,0,2025-05-23--16h-58m-15s-090834
10,12,SB,2,0,2025-05-23--16h-58m-15s-090834
10,11,DB_V,2,0,2025-05-23--16h-58m-15s-090834
1,9,C,2,0,2025-05-23--16h-58m-15s-090834
1,12,C,2,0,2025-05-23--16h-58m-15s-090834
1,11,C,2,0,2025-05-23--16h-58m-15s-090834
1,10,C,2,0,2025-05-23--16h-58m-15s-090834
1,4,DB_H,2,0,2025-05-23--16h-58m-15s-090834
1,7,SB,2,0,2025-05-23--16h-58m-15s-090834
1,2,SB,2,0,2025-05-23--16h-58m-15s-090834
4,9,C,2,0,2025-05-23--16h-58m-15s-090834
4,12,C,2,0,2025-05-23--16h-58m-15s-090834
4,11,C,2,0,2025-05-23--16h-58m-15s-090834
4,10,C,2,0,2025-05-23--16h-58m-15s-090834
4,7,SB,2,0,2025-05-23--16h-58m-15s-090834
7,9,C,2,0,2025-05-23--16h-58m-15s-090834
7,12,C,2,0,2025-05-23--16h-58m-15s-090834
7,11,C,2,0,2025-05-23--16h-58m-15s-090834
7,10,C,2,0,2025-05-23--16h-58m-15s-090834
2,9,C,2,0,2025-05-23--16h-58m-15s-090834
2,12,C,2,0,2025-05-23--16h-58m-15s-090834
2,11,C,2,0,2025-05-23--16h-58m-15s-090834
2,10,C,2,0,2025-05-23--16h-58m-15s-090834
2,4,SB,2,0,2025-05-23--16h-58m-15s-090834
2,7,DB_V,2,2,2025-05-23--16h-58m-15s-090834
9,12,DB_H,3,0,2025-05-23--16h-58m-15s-110553
9,11,SB,3,0,2025-05-23--16h-58m-15s-110553
9,10,SB,3,0,2025-05-23--16h-58m-15s-110553
11,12,SB,3,0,2025-05-23--16h-58m-15s-110553
10,12,SB,3,0,2025-05-23--16h-58m-15s-110553
10,11,DB_V,3,2,2025-05-23--16h-58m-15s-110553
1,9,C,3,0,2025-05-23--16h-58m-15s-110553
1,12,C,3,0,2025-05-23--16h-58m-15s-110553
1,11,C,3,0,2025-05-23--16h-58m-15s-110553
1,10,C,3,0,2025-05-23--16h-58m-15s-110553
1,4,DB_H,3,0,2025-05-23--16h-58m-15s-110553
1,7,SB,3,0,2025-05-23--16h-58m-15s-110553
1,2,SB,3,0,2025-05-23--16h-58m-15s-110553
4,9,C,3,0,2025-05-23--16h-58m-15s-110553
4,12,C,3,0,2025-05-23--16h-58m-15s-110553
4,11,C,3,0,2025-05-23--16h-58m-15s-110553
4,10,C,3,0,2025-05-23--16h-58m-15s-110553
4,7,SB,3,0,2025-05-23--16h-58m-15s-110553
7,9,C,3,0,2025-05-23--16h-58m-15s-110553
7,12,C,3,0,2025-05-23--16h-58m-15s-110553
7,11,C,3,0,2025-05-23--16h-58m-15s-110553
7,10,C,3,0,2025-05-23--16h-58m-15s-110553
2,9,C,3,0,2025-05-23--16h-58m-15s-110553
2,12,C,3,0,2025-05-23--16h-58m-15s-110553
2,11,C,3,0,2025-05-23--16h-58m-15s-110553
2,10,C,3,0,2025-05-23--16h-58m-15s-110553
2,4,SB,3,0,2025-05-23--16h-58m-15s-110553
2,7,DB_V,3,0,2025-05-23--16h-58m-15s-110553
9,12,DB_H,4,0,2025-05-23--16h-58m-15s-132349
9,11,SB,4,0,2025-05-23--16h-58m-15s-132349
9,10,SB,4,0,2025-05-23--16h-58m-15s-132349
11,12,SB,4,0,2025-05-23--16h-58m-15s-132349
10,12,SB,4,0,2025-05-23--16h-58m-15s-132349
10,11,DB_V,4,2,2025-05-23--16h-58m-15s-132349
1,9,C,4,0,2025-05-23--16h-58m-15s-132349
1,12,C,4,0,2025-05-23--16h-58m-15s-132349
1,11,C,4,0,2025-05-23--16h-58m-15s-132349
1,10,C,4,0,2025-05-23--16h-58m-15s-132349
1,4,DB_H,4,0,2025-05-23--16h-58m-15s-132349
1,7,SB,4,0,2025-05-23--16h-58m-15s-132349
1,2,SB,4,0,2025-05-23--16h-58m-15s-132349
4,9,C,4,0,2025-05-23--16h-58m-15s-132349
4,12,C,4,0,2025-05-23--16h-58m-15s-132349
4,11,C,4,0,2025-05-23--16h-58m-15s-132349
4,10,C,4,0,2025-05-23--16h-58m-15s-132349
4,7,SB,4,0,2025-05-23--16h-58m-15s-132349
7,9,C,4,0,2025-05-23--16h-58m-15s-132349
7,12,C,4,0,2025-05-23--16h-58m-15s-132349
7,11,C,4,0,2025-05-23--16h-58m-15s-132349
7,10,C,4,0,2025-05-23--16h-58m-15s-132349
2,9,C,4,0,2025-05-23--16h-58m-15s-132349
2,12,C,4,0,2025-05-23--16h-58m-15s-132349
2,11,C,4,0,2025-05-23--16h-58m-15s-132349
2,10,C,4,0,2025-05-23--16h-58m-15s-132349
2,4,SB,4,0,2025-05-23--16h-58m-15s-132349
2,7,DB_V,4,3,2025-05-23--16h-58m-15s-132349
9,12,DB_H,5,0,2025-05-23--16h-58m-15s-151309
9,11,SB,5,0,2025-05-23--16h-58m-15s-151309
9,10,SB,5,0,2025-05-23--16h-58m-15s-151309
11,12,SB,5,0,2025-05-23--16h-58m-15s-151309
10,12,SB,5,0,2025-05-23--16h-58m-15s-151309
10,11,DB_V,5,2,2025-05-23--16h-58m-15s-151309
1,9,C,5,0,2025-05-23--16h-58m-15s-151309
1,12,C,5,0,2025-05-23--16h-58m-15s-151309
1,11,C,5,0,2025-05-23--16h-58m-15s-151309
1,10,C,5,0,2025-05-23--16h-58m-15s-151309
1,4,DB_H,5,0,2025-05-23--16h-58m-15s-151309
1,7,SB,5,0,2025-05-23--16h-58m-15s-151309
1,2,SB,5,0,2025-05-23--16h-58m-15s-151309
4,9,C,5,0,2025-05-23--16h-58m-15s-151309
4,12,C,5,0,2025-05-23--16h-58m-15s-151309
4,11,C,5,0,2025-05-23--16h-58m-15s-151309
4,10,C,5,0,2025-05-23--16h-58m-15s-151309
4,7,SB,5,0,2025-05-23--16h-58m-15s-151309
7,9,C,5,0,2025-05-23--16h-58m-15s-151309
7,12,C,5,0,2025-05-23--16h-58m-15s-151309
7,11,C,5,0,2025-05-23--16h-58m-15s-151309
7,10,C,5,0,2025-05-23--16h-58m-15s-151309
2,9,C,5,0,2025-05-23--16h-58m-15s-151309
2,12,C,5,0,2025-05-23--16h-58m-15s-151309
2,11,C,5,0,2025-05-23--16h-58m-15s-151309
2,10,C,5,0,2025-05-23--16h-58m-15s-151309
2,4,SB,5,0,2025-05-23--16h-58m-15s-151309
2,7,DB_V,5,0,2025-05-23--16h-58m-15s-151309
9,12,DB_H,6,0,2025-05-23--16h-58m-15s-169848
9,11,SB,6,0,2025-05-23--16h-58m-15s-169848
9,10,SB,6,0,2025-05-23--16h-58m-15s-169848
11,12,SB,6,0,2025-05-23--16h-58m-15s-169848
10,12,SB,6,0,2025-05-23--16h-58m-15s-169848
10,11,DB_V,6,4,2025-05-23--16h-58m-15s-169848
1,9,C,6,0,2025-05-23--16h-58m-15s-169848
1,12,C,6,0,2025-05-23--16h-58m-15s-169848
1,11,C,6,0,2025-05-23--16h-58m-15s-169848
1,10,C,6,0,2025-05-23--16h-58m-15s-169848
1,4,DB_H,6,0,2025-05-23--16h-58m-15s-169848
1,7,SB,6,0,2025-05-23--16h-58m-15s-169848
1,2,SB,6,0,2025-05-23--16h-58m-15s-169848
4,9,C,6,0,2025-05-23--16h-58m-15s-169848
4,12,C,6,0,2025-05-23--16h-58m-15s-169848
4,11,C,6,0,2025-05-23--16h-58m-15s-169848
4,10,C,6,0,2025-05-23--16h-58m-15s-169848
4,7,SB,6,0,2025-05-23--16h-58m-15s-169848
7,9,C,6,0,2025-05-23--16h-58m-15s-169848
7,12,C,6,0,2025-05-23--16h-58m-15s-169848
7,11,C,6,0,2025-05-23--16h-58m-15s-169848
7,10,C,6,0,2025-05-23--16h-58m-15s-169848
2,9,C,6,0,2025-05-23--16h-58m-15s-169848
2,12,C,6,0,2025-05-23--16h-58m-15s-169848
2,11,C,6,0,2025-05-23--16h-58m-15s-169848
2,10,C,6,0,2025-05-23--16h-58m-15s-169848
2,4,SB,6,0,2025-05-23--16h-58m-15s-169848
2,7,DB_V,6,1,2025-05-23--16h-58m-15s-169848
9,12,DB_H,7,0,2025-05-23--16h-58m-15s-188266
9,11,SB,7,0,2025-05-23--16h-58m-15s-188266
9,10,SB,7,0,2025-05-23--16h-58m-15s-188266
11,12,SB,7,0,2025-05-23--16h-58m-15s-188266
10,12,SB,7,0,2025-05-23--16h-58m-15s-188266
10,11,DB_V,7,0,2025-05-23--16h-58m-15s-188266
1,9,C,7,0,2025-05-23--16h-58m-15s-188266
1,12,C,7,0,2025-05-23--16h-58m-15s-188266
1,11,C,7,0,2025-05-23--16h-58m-15s-188266
1,10,C,7,0,2025-05-23--16h-58m-15s-188266
1,4,DB_H,7,0,2025-05-23--16h-58m-15s-188266
1,7,SB,7,0,2025-05-23--16h-58m-15s-188266
1,2,SB,7,0,2025-05-23--16h-58m-15s-188266
4,9,C,7,0,2025-05-23--16h-58m-15s-188266
4,12,C,7,0,2025-05-23--16h-58m-15s-188266
4,11,C,7,0,2025-05-23--16h-58m-15s-188266
4,10,C,7,0,2025-05-23--16h-58m-15s-188266
4,7,SB,7,0,2025-05-23--16h-58m-15s-188266
7,9,C,7,0,2025-05-23--16h-58m-15s-188266
7,12,C,7,0,2025-05-23--16h-58m-15s-188266
7,11,C,7,0,2025-05-23--16h-58m-15s-188266
7,10,C,7,0,2025-05-23--16h-58m-15s-188266
2,9,C,7,0,2025-05-23--16h-58m-15s-188266
2,12,C,7,0,2025-05-23--16h-58m-15s-188266
2,11,C,7,0,2025-05-23--16h-58m-15s-188266
2,10,C,7,0,2025-05-23--16h-58m-15s-188266
2,4,SB,7,0,2025-05-23--16h-58m-15s-188266
2,7,DB_V,7,1,2025-05-23--16h-58m-15s-188266
9,12,DB_H,9,0,2025-05-23--16h-58m-15s-231578
9,11,SB,9,0,2025-05-23--16h-58m-15s-231578
9,10,SB,9,0,2025-05-23--16h-58m-15s-231578
11,12,SB,9,0,2025-05-23--16h-58m-15s-231578
10,12,SB,9,0,2025-05-23--16h-58m-15s-231578
10,11,DB_V,9,1,2025-05-23--16h-58m-15s-231578
1,9,C,9,0,2025-05-23--16h-58m-15s-231578
1,12,C,9,0,2025-05-23--16h-58m-15s-231578
1,11,C,9,0,2025-05-23--16h-58m-15s-231578
1,10,C,9,0,2025-05-23--16h-58m-15s-231578
1,4,DB_H,9,0,2025-05-23--16h-58m-15s-231578
