data_dir,C',SB,VV,HH,N
2025-06-19--18h-48m-00s,91.0,4.0,40.0,65.0,200.0
2025-06-19--18h-48m-00s,100.0,1.0,37.0,62.0,200.0
2025-06-19--18h-48m-00s,97.0,1.0,48.0,54.0,200.0
2025-06-19--18h-48m-00s,91.0,1.0,55.0,53.0,200.0
2025-06-19--18h-48m-00s,99.0,2.0,40.0,59.0,200.0
2025-06-19--18h-48m-00s,102.0,3.0,48.0,47.0,200.0
2025-06-19--18h-48m-00s,101.0,1.0,42.0,56.0,200.0
2025-06-19--18h-48m-00s,96.0,2.0,42.0,60.0,200.0
2025-06-19--18h-48m-00s,96.0,1.0,41.0,62.0,200.0
2025-06-19--18h-48m-00s,85.0,1.0,42.0,72.0,200.0
2025-06-19--18h-48m-00s,91.0,0.0,49.0,60.0,200.0
2025-06-19--18h-48m-00s,89.0,1.0,46.0,64.0,200.0
2025-06-19--18h-48m-00s,99.0,1.0,48.0,52.0,200.0
2025-06-19--18h-48m-00s,89.0,2.0,54.0,55.0,200.0
2025-06-19--18h-48m-00s,92.0,3.0,49.0,56.0,200.0
2025-06-19--18h-48m-00s,91.0,1.0,46.0,62.0,200.0
2025-06-19--18h-48m-00s,90.0,0.0,53.0,57.0,200.0
2025-06-19--18h-48m-00s,99.0,0.0,39.0,62.0,200.0
2025-06-19--18h-48m-00s,92.0,0.0,43.0,65.0,200.0
2025-06-19--18h-48m-00s,104.0,0.0,43.0,53.0,200.0
2025-06-19--18h-48m-00s,86.0,1.0,47.0,66.0,200.0
2025-06-19--18h-48m-00s,93.0,0.0,53.0,54.0,200.0
2025-06-19--18h-48m-00s,91.0,0.0,57.0,52.0,200.0
2025-06-19--18h-48m-00s,96.0,4.0,38.0,62.0,200.0
2025-06-19--18h-48m-00s,89.0,0.0,51.0,60.0,200.0
2025-06-19--18h-48m-00s,97.0,2.0,56.0,45.0,200.0
2025-06-19--18h-48m-00s,100.0,1.0,50.0,49.0,200.0
