detector_a_name,detector_b_name,estimation_label,repetition,coincidences,timestamp
9,12,DB_H,0,2,2025-05-23--16h-55m-18s-648018
9,11,SB,0,0,2025-05-23--16h-55m-18s-648018
9,10,SB,0,0,2025-05-23--16h-55m-18s-648018
11,12,SB,0,0,2025-05-23--16h-55m-18s-648018
10,12,SB,0,0,2025-05-23--16h-55m-18s-648018
10,11,DB_V,0,0,2025-05-23--16h-55m-18s-648018
1,9,C,0,0,2025-05-23--16h-55m-18s-648018
1,12,C,0,0,2025-05-23--16h-55m-18s-648018
1,11,C,0,0,2025-05-23--16h-55m-18s-648018
1,10,C,0,0,2025-05-23--16h-55m-18s-648018
1,4,DB_H,0,1,2025-05-23--16h-55m-18s-648018
1,7,SB,0,0,2025-05-23--16h-55m-18s-648018
1,2,SB,0,0,2025-05-23--16h-55m-18s-648018
4,9,C,0,0,2025-05-23--16h-55m-18s-648018
4,12,C,0,0,2025-05-23--16h-55m-18s-648018
4,11,C,0,0,2025-05-23--16h-55m-18s-648018
4,10,C,0,0,2025-05-23--16h-55m-18s-648018
4,7,SB,0,0,2025-05-23--16h-55m-18s-648018
7,9,C,0,0,2025-05-23--16h-55m-18s-648018
7,12,C,0,0,2025-05-23--16h-55m-18s-648018
7,11,C,0,0,2025-05-23--16h-55m-18s-648018
7,10,C,0,0,2025-05-23--16h-55m-18s-648018
2,9,C,0,0,2025-05-23--16h-55m-18s-648018
2,12,C,0,0,2025-05-23--16h-55m-18s-648018
2,11,C,0,0,2025-05-23--16h-55m-18s-648018
2,10,C,0,0,2025-05-23--16h-55m-18s-648018
2,4,SB,0,0,2025-05-23--16h-55m-18s-648018
2,7,DB_V,0,0,2025-05-23--16h-55m-18s-648018
9,12,DB_H,1,1,2025-05-23--16h-55m-18s-673416
9,11,SB,1,0,2025-05-23--16h-55m-18s-673416
9,10,SB,1,0,2025-05-23--16h-55m-18s-673416
11,12,SB,1,0,2025-05-23--16h-55m-18s-673416
10,12,SB,1,1,2025-05-23--16h-55m-18s-673416
10,11,DB_V,1,0,2025-05-23--16h-55m-18s-673416
1,9,C,1,0,2025-05-23--16h-55m-18s-673416
1,12,C,1,0,2025-05-23--16h-55m-18s-673416
1,11,C,1,0,2025-05-23--16h-55m-18s-673416
1,10,C,1,0,2025-05-23--16h-55m-18s-673416
1,4,DB_H,1,0,2025-05-23--16h-55m-18s-673416
1,7,SB,1,0,2025-05-23--16h-55m-18s-673416
1,2,SB,1,0,2025-05-23--16h-55m-18s-673416
4,9,C,1,0,2025-05-23--16h-55m-18s-673416
4,12,C,1,0,2025-05-23--16h-55m-18s-673416
4,11,C,1,0,2025-05-23--16h-55m-18s-673416
4,10,C,1,0,2025-05-23--16h-55m-18s-673416
4,7,SB,1,0,2025-05-23--16h-55m-18s-673416
7,9,C,1,0,2025-05-23--16h-55m-18s-673416
7,12,C,1,0,2025-05-23--16h-55m-18s-673416
7,11,C,1,0,2025-05-23--16h-55m-18s-673416
7,10,C,1,0,2025-05-23--16h-55m-18s-673416
2,9,C,1,0,2025-05-23--16h-55m-18s-673416
2,12,C,1,0,2025-05-23--16h-55m-18s-673416
2,11,C,1,0,2025-05-23--16h-55m-18s-673416
2,10,C,1,0,2025-05-23--16h-55m-18s-673416
2,4,SB,1,0,2025-05-23--16h-55m-18s-673416
2,7,DB_V,1,0,2025-05-23--16h-55m-18s-673416
9,12,DB_H,2,0,2025-05-23--16h-55m-18s-693028
9,11,SB,2,0,2025-05-23--16h-55m-18s-693028
9,10,SB,2,0,2025-05-23--16h-55m-18s-693028
11,12,SB,2,0,2025-05-23--16h-55m-18s-693028
10,12,SB,2,0,2025-05-23--16h-55m-18s-693028
10,11,DB_V,2,0,2025-05-23--16h-55m-18s-693028
1,9,C,2,0,2025-05-23--16h-55m-18s-693028
1,12,C,2,0,2025-05-23--16h-55m-18s-693028
1,11,C,2,0,2025-05-23--16h-55m-18s-693028
1,10,C,2,0,2025-05-23--16h-55m-18s-693028
1,4,DB_H,2,1,2025-05-23--16h-55m-18s-693028
1,7,SB,2,0,2025-05-23--16h-55m-18s-693028
1,2,SB,2,0,2025-05-23--16h-55m-18s-693028
4,9,C,2,0,2025-05-23--16h-55m-18s-693028
4,12,C,2,0,2025-05-23--16h-55m-18s-693028
4,11,C,2,0,2025-05-23--16h-55m-18s-693028
4,10,C,2,0,2025-05-23--16h-55m-18s-693028
4,7,SB,2,0,2025-05-23--16h-55m-18s-693028
7,9,C,2,0,2025-05-23--16h-55m-18s-693028
7,12,C,2,0,2025-05-23--16h-55m-18s-693028
7,11,C,2,0,2025-05-23--16h-55m-18s-693028
7,10,C,2,0,2025-05-23--16h-55m-18s-693028
2,9,C,2,0,2025-05-23--16h-55m-18s-693028
2,12,C,2,0,2025-05-23--16h-55m-18s-693028
2,11,C,2,0,2025-05-23--16h-55m-18s-693028
2,10,C,2,0,2025-05-23--16h-55m-18s-693028
2,4,SB,2,0,2025-05-23--16h-55m-18s-693028
2,7,DB_V,2,0,2025-05-23--16h-55m-18s-693028
9,12,DB_H,3,1,2025-05-23--16h-55m-18s-713422
9,11,SB,3,0,2025-05-23--16h-55m-18s-713422
9,10,SB,3,0,2025-05-23--16h-55m-18s-713422
11,12,SB,3,0,2025-05-23--16h-55m-18s-713422
10,12,SB,3,0,2025-05-23--16h-55m-18s-713422
10,11,DB_V,3,0,2025-05-23--16h-55m-18s-713422
1,9,C,3,0,2025-05-23--16h-55m-18s-713422
1,12,C,3,0,2025-05-23--16h-55m-18s-713422
1,11,C,3,0,2025-05-23--16h-55m-18s-713422
1,10,C,3,0,2025-05-23--16h-55m-18s-713422
1,4,DB_H,3,1,2025-05-23--16h-55m-18s-713422
1,7,SB,3,0,2025-05-23--16h-55m-18s-713422
1,2,SB,3,0,2025-05-23--16h-55m-18s-713422
4,9,C,3,0,2025-05-23--16h-55m-18s-713422
4,12,C,3,0,2025-05-23--16h-55m-18s-713422
4,11,C,3,0,2025-05-23--16h-55m-18s-713422
4,10,C,3,0,2025-05-23--16h-55m-18s-713422
