theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
0.6544984694978735,0.7853981633974483,11.30829845508618,18.322439899270517,0.5690559631244138,-12.93606968362735,60,10,32.7C
