theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
0.47123889803846897,0.7853981633974483,8.17038275253072,13.143697523500995,0.6870354275720513,-8.925188124037975,5e-05,30000
