Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,79187,17627,113499,14206,192686,31833
1,D,77221,21558,108661,17998,185882,39556
2,R,31406,77485,62649,56134,94055,133619
3,V,15051,96385,22929,85337,37980,181722
4,A,17658,92663,18844,88900,36502,181563
5,L,63259,37784,63363,53305,126622,91089
