data_dir,C,DB_H,DB_V,SB,N
2025-05-23--17h-27m-00s,5.5,154.0,0.0,0.5,160.0
2025-05-23--17h-27m-00s,2.0,158.0,0.0,0.0,160.0
2025-05-23--17h-27m-00s,2.0,158.0,0.0,0.0,160.0
2025-05-23--17h-27m-00s,3.0,156.0,0.0,1.0,160.0
2025-05-23--17h-27m-00s,5.0,155.0,0.0,0.0,160.0
2025-05-23--17h-27m-00s,3.0,157.0,0.0,0.0,160.0
2025-05-23--17h-27m-00s,2.0,158.0,0.0,0.0,160.0
2025-05-23--17h-27m-00s,1.0,159.0,0.0,0.0,160.0
2025-05-23--17h-27m-00s,4.0,156.0,0.0,0.0,160.0
2025-05-23--17h-27m-00s,4.0,156.0,0.0,0.0,160.0
2025-05-23--17h-27m-00s,1.0,159.0,0.0,0.0,160.0
2025-05-23--17h-27m-00s,5.0,155.0,0.0,0.0,160.0
2025-05-23--17h-27m-00s,3.0,157.0,0.0,0.0,160.0
2025-05-23--17h-27m-00s,1.0,159.0,0.0,0.0,160.0
2025-05-23--17h-27m-00s,2.5,157.0,0.0,0.5,160.0
2025-05-23--17h-27m-00s,3.5,156.0,0.0,0.5,160.0
2025-05-23--17h-27m-00s,2.0,157.0,0.0,1.0,160.0
2025-05-23--17h-27m-00s,2.0,158.0,0.0,0.0,160.0
2025-05-23--17h-27m-00s,3.0,157.0,0.0,0.0,160.0
2025-05-23--17h-27m-00s,1.0,159.0,0.0,0.0,160.0
2025-05-23--17h-27m-00s,5.0,155.0,0.0,0.0,160.0
2025-05-23--17h-27m-00s,5.0,155.0,0.0,0.0,160.0
2025-05-23--17h-27m-00s,4.0,156.0,0.0,0.0,160.0
2025-05-23--17h-27m-00s,3.0,157.0,0.0,0.0,160.0
