theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
2.8797932657906435,0.7853981633974483,42.269680606252955,82.7192760968935,-39.704435439435954,-85.1940288846968,90,10,32.7C
