Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,65585,11601,76605,9514,142190,21115
1,D,63365,15653,71456,14199,134821,29852
2,R,36413,46373,55400,26633,91813,73006
3,V,10206,76866,15440,54041,25646,130907
4,A,12594,73722,15715,55023,28309,128745
5,L,39310,42920,30939,43818,70249,86738
