data_dir,C,DB_H,DB_V,SB,N
2025-05-23--18h-22m-05s,2.0,38.0,48.0,72.0,160.0
2025-05-23--18h-22m-05s,3.0,41.0,41.0,75.0,160.0
2025-05-23--18h-22m-05s,2.0,49.0,46.0,63.0,160.0
2025-05-23--18h-22m-05s,3.5,37.0,52.0,67.5,160.0
2025-05-23--18h-22m-05s,1.5,51.0,41.0,66.5,160.0
2025-05-23--18h-22m-05s,1.5,45.0,47.0,66.5,160.0
2025-05-23--18h-22m-05s,2.5,46.0,43.0,68.5,160.0
2025-05-23--18h-22m-05s,1.5,52.0,50.0,56.5,160.0
2025-05-23--18h-22m-05s,0.0,48.0,38.0,74.0,160.0
2025-05-23--18h-22m-05s,3.5,61.0,32.0,63.5,160.0
2025-05-23--18h-22m-05s,4.0,42.0,48.0,66.0,160.0
2025-05-23--18h-22m-05s,1.5,41.0,47.0,70.5,160.0
2025-05-23--18h-22m-05s,1.5,48.0,44.0,66.5,160.0
2025-05-23--18h-22m-05s,4.0,43.0,40.0,73.0,160.0
2025-05-23--18h-22m-05s,2.5,47.0,39.0,71.5,160.0
2025-05-23--18h-22m-05s,2.0,42.0,42.0,74.0,160.0
2025-05-23--18h-22m-05s,1.0,43.0,46.0,70.0,160.0
2025-05-23--18h-22m-05s,0.5,44.0,41.0,74.5,160.0
2025-05-23--18h-22m-05s,3.5,52.0,35.0,69.5,160.0
2025-05-23--18h-22m-05s,3.0,42.0,44.0,71.0,160.0
2025-05-23--18h-22m-05s,2.5,46.0,39.0,72.5,160.0
2025-05-23--18h-22m-05s,4.0,38.0,44.0,74.0,160.0
2025-05-23--18h-22m-05s,2.0,57.0,40.0,61.0,160.0
2025-05-23--18h-22m-05s,3.5,43.0,43.0,70.5,160.0
2025-05-23--18h-22m-05s,4.0,42.0,48.0,66.0,160.0
2025-05-23--18h-22m-05s,3.0,52.0,39.0,66.0,160.0
2025-05-23--18h-22m-05s,2.0,41.0,46.0,71.0,160.0
2025-05-23--18h-22m-05s,4.0,37.0,50.0,69.0,160.0
2025-05-23--18h-22m-05s,2.0,42.0,44.0,72.0,160.0
2025-05-23--18h-22m-05s,3.0,47.0,42.0,68.0,160.0
2025-05-23--18h-22m-05s,3.5,43.0,43.0,70.5,160.0
2025-05-23--18h-22m-05s,2.0,49.0,38.0,71.0,160.0
2025-05-23--18h-22m-05s,3.0,39.0,48.0,70.0,160.0
2025-05-23--18h-22m-05s,1.5,40.0,39.0,79.5,160.0
2025-05-23--18h-22m-05s,2.0,37.0,52.0,69.0,160.0
2025-05-23--18h-22m-05s,4.5,41.0,45.0,69.5,160.0
2025-05-23--18h-22m-05s,2.0,42.0,53.0,63.0,160.0
2025-05-23--18h-22m-05s,4.0,33.0,49.0,74.0,160.0
2025-05-23--18h-22m-05s,2.5,32.0,46.0,79.5,160.0
2025-05-23--18h-22m-05s,2.5,54.0,32.0,71.5,160.0
2025-05-23--18h-22m-05s,3.5,49.0,40.0,67.5,160.0
2025-05-23--18h-22m-05s,2.5,42.0,40.0,75.5,160.0
