theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
0.37273133178183987,0,6.471232795665069,10.3798969785422,-7.5409593363157725,-8.428668228509721,0.0001,100
