Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,310,76107,587,62499,897,138606
1,D,33141,36876,46110,30497,79251,67373
2,R,33824,37442,48618,29503,82442,66945
3,V,65302,424,87640,1134,152942,1558
4,A,31892,38400,43502,32362,75394,70762
5,L,32631,39610,44292,33180,76923,72790
