data_dir,repetition,C,DB_H,DB_V,SB,N
2025-05-28--19h-55m-31s,0,0.0,2.0,0.0,2.0,4.0
2025-05-28--19h-55m-31s,1,0.0,3.0,0.0,1.0,4.0
2025-05-28--19h-55m-31s,2,0.0,1.0,0.0,0.0,1.0
2025-05-28--19h-55m-31s,3,0.0,2.0,0.0,0.5,2.5
2025-05-28--19h-55m-31s,4,0.0,2.0,0.0,1.0,3.0
2025-05-28--19h-55m-31s,5,0.5,2.0,0.0,0.5,3.0
2025-05-28--19h-55m-31s,6,0.0,1.0,1.0,1.5,3.5
2025-05-28--19h-55m-31s,7,0.0,4.0,0.0,1.0,5.0
2025-05-28--19h-55m-31s,8,0.0,6.0,0.0,1.0,7.0
2025-05-28--19h-55m-31s,9,0.0,3.0,0.0,0.5,3.5
2025-05-28--19h-55m-31s,10,0.0,4.0,0.0,0.5,4.5
2025-05-28--19h-55m-31s,11,0.0,5.0,0.0,0.0,5.0
2025-05-28--19h-55m-31s,12,0.0,6.0,0.0,1.5,7.5
2025-05-28--19h-55m-31s,13,0.0,5.0,1.0,0.5,6.5
2025-05-28--19h-55m-31s,14,0.5,1.0,0.0,2.5,4.0
2025-05-28--19h-55m-31s,15,0.0,6.0,0.0,1.5,7.5
2025-05-28--19h-55m-31s,16,0.0,2.0,0.0,0.5,2.5
2025-05-28--19h-55m-31s,17,0.0,4.0,0.0,1.0,5.0
2025-05-28--19h-55m-31s,18,0.0,4.0,0.0,1.0,5.0
2025-05-28--19h-55m-31s,19,0.0,5.0,0.0,1.5,6.5
2025-05-28--19h-55m-31s,20,0.0,3.0,0.0,1.0,4.0
2025-05-28--19h-55m-31s,21,0.0,1.0,0.0,0.5,1.5
2025-05-28--19h-55m-31s,22,0.0,2.0,0.0,2.5,4.5
2025-05-28--19h-55m-31s,23,0.0,5.0,0.0,1.0,6.0
2025-05-28--19h-55m-31s,24,0.0,3.0,0.0,1.0,4.0
2025-05-28--19h-55m-31s,25,0.0,3.0,0.0,0.0,3.0
2025-05-28--19h-55m-31s,26,0.0,3.0,0.0,0.5,3.5
2025-05-28--19h-55m-31s,27,0.0,4.0,0.0,1.0,5.0
2025-05-28--19h-55m-31s,28,0.0,1.0,0.0,0.5,1.5
2025-05-28--19h-55m-31s,29,0.0,3.0,0.0,0.5,3.5
2025-05-28--19h-55m-31s,30,0.0,2.0,0.0,1.5,3.5
2025-05-28--19h-55m-31s,31,0.0,3.0,0.0,1.0,4.0
2025-05-28--19h-55m-31s,32,0.0,4.0,0.0,0.0,4.0
2025-05-28--19h-55m-31s,33,0.0,6.0,0.0,0.0,6.0
2025-05-28--19h-55m-31s,34,0.0,2.0,0.0,1.5,3.5
2025-05-28--19h-55m-31s,35,0.0,5.0,0.0,0.0,5.0
2025-05-28--19h-55m-31s,36,0.0,1.0,0.0,1.0,2.0
2025-05-28--19h-55m-31s,37,0.0,5.0,0.0,0.0,5.0
2025-05-28--19h-55m-31s,38,0.0,4.0,0.0,0.0,4.0
2025-05-28--19h-55m-31s,39,0.0,1.0,0.0,1.5,2.5
2025-05-28--19h-55m-31s,40,0.0,2.0,0.0,0.5,2.5
2025-05-28--19h-55m-31s,41,0.0,5.0,0.0,1.0,6.0
2025-05-28--19h-55m-31s,42,0.0,5.0,0.0,1.5,6.5
2025-05-28--19h-55m-31s,43,0.0,10.0,0.0,1.0,11.0
2025-05-28--19h-55m-31s,44,0.0,0.0,1.0,1.0,2.0
2025-05-28--19h-55m-31s,45,0.0,5.0,0.0,0.5,5.5
2025-05-28--19h-55m-31s,46,0.0,4.0,1.0,1.0,6.0
2025-05-28--19h-55m-31s,47,0.0,7.0,0.0,0.5,7.5
2025-05-28--19h-55m-31s,48,0.0,6.0,0.0,1.5,7.5
2025-05-28--19h-55m-31s,49,0.0,4.0,0.0,1.5,5.5
2025-05-28--19h-55m-31s,50,0.0,1.0,0.0,1.5,2.5
2025-05-28--19h-55m-31s,51,0.5,3.0,0.0,0.0,3.5
2025-05-28--19h-55m-31s,52,0.0,2.0,0.0,1.5,3.5
2025-05-28--19h-55m-31s,53,0.0,4.0,0.0,0.5,4.5
2025-05-28--19h-55m-31s,54,0.0,3.0,0.0,0.5,3.5
2025-05-28--19h-55m-31s,55,0.0,3.0,0.0,0.0,3.0
2025-05-28--19h-55m-31s,56,0.5,3.0,0.0,1.5,5.0
2025-05-28--19h-55m-31s,57,0.0,2.0,0.0,1.0,3.0
2025-05-28--19h-55m-31s,58,0.0,4.0,0.0,0.0,4.0
2025-05-28--19h-55m-31s,59,0.0,6.0,0.0,0.5,6.5
2025-05-28--19h-55m-31s,60,0.0,3.0,0.0,0.5,3.5
2025-05-28--19h-55m-31s,61,0.0,5.0,0.0,1.5,6.5
2025-05-28--19h-55m-31s,62,0.0,5.0,0.0,0.0,5.0
2025-05-28--19h-55m-31s,63,0.0,4.0,0.0,1.0,5.0
2025-05-28--19h-55m-31s,64,0.0,2.0,0.0,0.5,2.5
2025-05-28--19h-55m-31s,65,0.5,0.0,0.0,1.0,1.5
2025-05-28--19h-55m-31s,66,0.0,3.0,0.0,2.0,5.0
2025-05-28--19h-55m-31s,67,0.5,1.0,0.0,0.0,1.5
2025-05-28--19h-55m-31s,68,0.0,4.0,0.0,1.0,5.0
2025-05-28--19h-55m-31s,69,0.5,6.0,0.0,0.5,7.0
2025-05-28--19h-55m-31s,70,0.5,2.0,0.0,0.5,3.0
