theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
1.5707963267948966,0.06283185307179587,26.049999999999997,45.0,-30.50000000000001,-45.00000000000001,5
