data_dir,C,DB_H,DB_V,SB,N
2025-05-23--17h-49m-11s,1.5,97.0,2.0,19.5,120.0
2025-05-23--17h-49m-11s,1.5,103.0,0.0,15.5,120.0
2025-05-23--17h-49m-11s,1.5,99.0,3.0,16.5,120.0
2025-05-23--17h-49m-11s,2.5,100.0,0.0,17.5,120.0
2025-05-23--17h-49m-11s,2.0,95.0,1.0,22.0,120.0
2025-05-23--17h-49m-11s,2.5,94.0,0.0,23.5,120.0
2025-05-23--17h-49m-11s,3.0,96.0,2.0,19.0,120.0
2025-05-23--17h-49m-11s,3.0,98.0,0.0,19.0,120.0
2025-05-23--17h-49m-11s,0.0,103.0,0.0,17.0,120.0
2025-05-23--17h-49m-11s,1.5,99.0,0.0,19.5,120.0
2025-05-23--17h-49m-11s,2.0,98.0,0.0,20.0,120.0
2025-05-23--17h-49m-11s,0.5,101.0,0.0,18.5,120.0
2025-05-23--17h-49m-11s,1.0,100.0,2.0,17.0,120.0
2025-05-23--17h-49m-11s,1.0,102.0,1.0,16.0,120.0
2025-05-23--17h-49m-11s,2.0,96.0,2.0,20.0,120.0
2025-05-23--17h-49m-11s,1.5,98.0,2.0,18.5,120.0
2025-05-23--17h-49m-11s,2.5,93.0,3.0,21.5,120.0
2025-05-23--17h-49m-11s,2.5,101.0,0.0,16.5,120.0
2025-05-23--17h-49m-11s,0.5,102.0,1.0,16.5,120.0
2025-05-23--17h-49m-11s,1.5,100.0,1.0,17.5,120.0
2025-05-23--17h-49m-11s,2.0,100.0,2.0,16.0,120.0
2025-05-23--17h-49m-11s,2.5,97.0,0.0,20.5,120.0
2025-05-23--17h-49m-11s,1.5,98.0,0.0,20.5,120.0
2025-05-23--17h-49m-11s,4.0,97.0,0.0,19.0,120.0
2025-05-23--17h-49m-11s,1.5,97.0,6.0,15.5,120.0
2025-05-23--17h-49m-11s,2.5,93.0,1.0,23.5,120.0
2025-05-23--17h-49m-11s,0.0,103.0,1.0,16.0,120.0
2025-05-23--17h-49m-11s,1.0,97.0,1.0,21.0,120.0
2025-05-23--17h-49m-11s,1.0,106.0,0.0,13.0,120.0
2025-05-23--17h-49m-11s,1.0,95.0,1.0,23.0,120.0
2025-05-23--17h-49m-11s,1.5,102.0,1.0,15.5,120.0
2025-05-23--17h-49m-11s,1.0,98.0,1.0,20.0,120.0
2025-05-23--17h-49m-11s,2.5,104.0,2.0,11.5,120.0
2025-05-23--17h-49m-11s,0.5,103.0,0.0,16.5,120.0
2025-05-23--17h-49m-11s,1.0,101.0,2.0,16.0,120.0
2025-05-23--17h-49m-11s,2.5,100.0,1.0,16.5,120.0
2025-05-23--17h-49m-11s,0.5,98.0,1.0,20.5,120.0
2025-05-23--17h-49m-11s,2.5,97.0,1.0,19.5,120.0
2025-05-23--17h-49m-11s,1.5,99.0,2.0,17.5,120.0
2025-05-23--17h-49m-11s,3.0,94.0,1.0,22.0,120.0
2025-05-23--17h-49m-11s,1.0,100.0,1.0,18.0,120.0
2025-05-23--17h-49m-11s,2.0,97.0,0.0,21.0,120.0
2025-05-23--17h-49m-11s,1.0,102.0,0.0,17.0,120.0
2025-05-23--17h-49m-11s,1.0,94.0,1.0,24.0,120.0
2025-05-23--17h-49m-11s,2.0,103.0,0.0,15.0,120.0
2025-05-23--17h-49m-11s,1.5,95.0,0.0,23.5,120.0
2025-05-23--17h-49m-11s,1.5,102.0,1.0,15.5,120.0
2025-05-23--17h-49m-11s,3.0,96.0,2.0,19.0,120.0
2025-05-23--17h-49m-11s,1.0,105.0,2.0,12.0,120.0
2025-05-23--17h-49m-11s,2.5,94.0,1.0,22.5,120.0
2025-05-23--17h-49m-11s,1.5,100.0,0.0,18.5,120.0
2025-05-23--17h-49m-11s,2.0,99.0,0.0,19.0,120.0
2025-05-23--17h-49m-11s,0.5,100.0,0.0,19.5,120.0
2025-05-23--17h-49m-11s,1.0,98.0,2.0,19.0,120.0
2025-05-23--17h-49m-11s,2.5,99.0,0.0,18.5,120.0
2025-05-23--17h-49m-11s,2.5,98.0,2.0,17.5,120.0
2025-05-23--17h-49m-11s,3.5,98.0,3.0,15.5,120.0
2025-05-23--17h-49m-11s,1.5,102.0,2.0,14.5,120.0
2025-05-23--17h-49m-11s,2.0,105.0,1.0,12.0,120.0
2025-05-23--17h-49m-11s,2.5,103.0,3.0,11.5,120.0
2025-05-23--17h-49m-11s,2.0,103.0,0.0,15.0,120.0
2025-05-23--17h-49m-11s,0.5,102.0,2.0,15.5,120.0
2025-05-23--17h-49m-11s,1.0,98.0,4.0,17.0,120.0
