data_dir,C',SB,VV,HH,N
2025-06-24--07h-14m-33s,76.0,17.0,57.0,50.0,200.0
2025-06-24--07h-14m-33s,80.0,12.0,54.0,54.0,200.0
2025-06-24--07h-14m-33s,80.0,28.0,39.0,53.0,200.0
2025-06-24--07h-14m-33s,80.0,15.0,51.0,54.0,200.0
2025-06-24--07h-14m-33s,75.0,16.0,55.0,54.0,200.0
2025-06-24--07h-14m-33s,72.0,29.0,51.0,48.0,200.0
2025-06-24--07h-14m-33s,74.0,16.0,60.0,50.0,200.0
2025-06-24--07h-14m-33s,77.0,26.0,47.0,50.0,200.0
2025-06-24--07h-14m-33s,74.0,21.0,47.0,58.0,200.0
2025-06-24--07h-14m-33s,79.0,21.0,49.0,51.0,200.0
2025-06-24--07h-14m-33s,83.0,26.0,42.0,49.0,200.0
2025-06-24--07h-14m-33s,75.0,30.0,43.0,52.0,200.0
2025-06-24--07h-14m-33s,79.0,16.0,58.0,47.0,200.0
2025-06-24--07h-14m-33s,73.0,16.0,54.0,57.0,200.0
2025-06-24--07h-14m-33s,74.0,26.0,50.0,50.0,200.0
2025-06-24--07h-14m-33s,60.0,26.0,54.0,60.0,200.0
2025-06-24--07h-14m-33s,76.0,30.0,39.0,55.0,200.0
2025-06-24--07h-14m-33s,69.0,22.0,45.0,64.0,200.0
2025-06-24--07h-14m-33s,69.0,19.0,53.0,59.0,200.0
2025-06-24--07h-14m-33s,72.0,17.0,56.0,55.0,200.0
2025-06-24--07h-14m-33s,77.0,21.0,48.0,54.0,200.0
2025-06-24--07h-14m-33s,74.0,30.0,45.0,51.0,200.0
2025-06-24--07h-14m-33s,77.0,29.0,45.0,49.0,200.0
2025-06-24--07h-14m-33s,86.0,23.0,42.0,49.0,200.0
2025-06-24--07h-14m-33s,65.0,17.0,56.0,62.0,200.0
2025-06-24--07h-14m-33s,82.0,15.0,53.0,50.0,200.0
2025-06-24--07h-14m-33s,71.0,22.0,57.0,50.0,200.0
2025-06-24--07h-14m-33s,80.0,21.0,46.0,53.0,200.0
2025-06-24--07h-14m-33s,82.0,29.0,40.0,49.0,200.0
2025-06-24--07h-14m-33s,79.0,13.0,56.0,52.0,200.0
2025-06-24--07h-14m-33s,81.0,24.0,44.0,51.0,200.0
2025-06-24--07h-14m-33s,68.0,20.0,66.0,46.0,200.0
2025-06-24--07h-14m-33s,74.0,23.0,44.0,59.0,200.0
2025-06-24--07h-14m-33s,59.0,20.0,56.0,65.0,200.0
2025-06-24--07h-14m-33s,72.0,21.0,57.0,50.0,200.0
2025-06-24--07h-14m-33s,81.0,16.0,51.0,52.0,200.0
2025-06-24--07h-14m-33s,64.0,28.0,55.0,53.0,200.0
2025-06-24--07h-14m-33s,66.0,26.0,58.0,50.0,200.0
2025-06-24--07h-14m-33s,68.0,29.0,51.0,52.0,200.0
2025-06-24--07h-14m-33s,69.0,24.0,58.0,49.0,200.0
2025-06-24--07h-14m-33s,73.0,17.0,48.0,62.0,200.0
2025-06-24--07h-14m-33s,74.0,26.0,52.0,48.0,200.0
2025-06-24--07h-14m-33s,91.0,27.0,43.0,39.0,200.0
2025-06-24--07h-14m-33s,72.0,22.0,51.0,55.0,200.0
2025-06-24--07h-14m-33s,79.0,20.0,47.0,54.0,200.0
2025-06-24--07h-14m-33s,76.0,24.0,47.0,53.0,200.0
2025-06-24--07h-14m-33s,75.0,26.0,42.0,57.0,200.0
2025-06-24--07h-14m-33s,73.0,15.0,50.0,62.0,200.0
2025-06-24--07h-14m-33s,69.0,28.0,47.0,56.0,200.0
2025-06-24--07h-14m-33s,70.0,24.0,52.0,54.0,200.0
2025-06-24--07h-14m-33s,73.0,27.0,51.0,49.0,200.0
2025-06-24--07h-14m-33s,74.0,25.0,56.0,45.0,200.0
2025-06-24--07h-14m-33s,72.0,27.0,46.0,55.0,200.0
2025-06-24--07h-14m-33s,59.0,22.0,63.0,56.0,200.0
2025-06-24--07h-14m-33s,67.0,20.0,54.0,59.0,200.0
2025-06-24--07h-14m-33s,76.0,24.0,47.0,53.0,200.0
2025-06-24--07h-14m-33s,69.0,24.0,61.0,46.0,200.0
2025-06-24--07h-14m-33s,71.0,26.0,64.0,39.0,200.0
2025-06-24--07h-14m-33s,71.0,20.0,51.0,58.0,200.0
2025-06-24--07h-14m-33s,68.0,31.0,47.0,54.0,200.0
2025-06-24--07h-14m-33s,73.0,27.0,53.0,47.0,200.0
2025-06-24--07h-14m-33s,72.0,23.0,56.0,49.0,200.0
2025-06-24--07h-14m-33s,58.0,20.0,62.0,60.0,200.0
2025-06-24--07h-14m-33s,78.0,21.0,48.0,53.0,200.0
2025-06-24--07h-14m-33s,76.0,19.0,48.0,57.0,200.0
2025-06-24--07h-14m-33s,76.0,20.0,46.0,58.0,200.0
2025-06-24--07h-14m-33s,78.0,23.0,57.0,42.0,200.0
2025-06-24--07h-14m-33s,86.0,23.0,54.0,37.0,200.0
2025-06-24--07h-14m-33s,72.0,26.0,55.0,47.0,200.0
2025-06-24--07h-14m-33s,65.0,28.0,57.0,50.0,200.0
2025-06-24--07h-14m-33s,77.0,26.0,48.0,49.0,200.0
2025-06-24--07h-14m-33s,77.0,27.0,57.0,39.0,200.0
2025-06-24--07h-14m-33s,71.0,21.0,63.0,45.0,200.0
2025-06-24--07h-14m-33s,60.0,25.0,57.0,58.0,200.0
2025-06-24--07h-14m-33s,91.0,26.0,45.0,38.0,200.0
2025-06-24--07h-14m-33s,78.0,20.0,40.0,62.0,200.0
2025-06-24--07h-14m-33s,68.0,31.0,46.0,55.0,200.0
2025-06-24--07h-14m-33s,62.0,25.0,52.0,61.0,200.0
2025-06-24--07h-14m-33s,68.0,24.0,59.0,49.0,200.0
2025-06-24--07h-14m-33s,74.0,28.0,50.0,48.0,200.0
2025-06-24--07h-14m-33s,69.0,17.0,51.0,63.0,200.0
2025-06-24--07h-14m-33s,82.0,21.0,41.0,56.0,200.0
