data_dir,C,DB_H,DB_V,SB,N,repetition,theta_estimate,delta_phi_estimate
2025-06-03--03h-50m-11s,9.5,30.0,0.0,1.0,40.5,,0.7366240020191286,1.2570684403333012
2025-06-03--03h-50m-11s,6.5,30.0,3.0,1.0,40.5,,0.8410686705679303,1.1970041519603862
2025-06-03--03h-50m-11s,4.0,33.0,0.0,3.0,40.0,,0.6005941268660511,0.857071947850131
2025-06-03--03h-50m-11s,7.0,31.0,0.0,2.0,40.0,,0.6840812317953292,1.0799136485055854
2025-06-03--03h-50m-11s,6.5,32.0,0.0,1.5,40.0,,0.6435011087932843,1.1229639298659642
2025-06-03--03h-50m-11s,9.5,25.0,3.0,2.0,39.5,,0.9800728719596001,1.1406224676740584
2025-06-03--03h-50m-11s,13.5,22.0,3.0,2.0,40.5,,1.082484369887969,1.203374422175095
2025-06-03--03h-50m-11s,9.5,29.0,0.0,1.0,39.5,,0.7463422759547231,1.2570684403333012
2025-06-03--03h-50m-11s,13.5,24.0,0.0,2.5,40.0,,0.9272952180016122,1.1644185461105663
2025-06-03--03h-50m-11s,6.5,32.0,1.0,1.0,40.5,,0.699083799485177,1.1970041519603862
2025-06-03--03h-50m-11s,12.5,25.0,1.0,2.0,40.5,,0.9365226786724007,1.1902899496825317
2025-06-03--03h-50m-11s,6.5,31.0,1.0,1.0,39.5,,0.708261917385097,1.1970041519603862
2025-06-03--03h-50m-11s,6.0,30.0,2.0,1.5,39.5,,0.7829145768346742,1.1071487177940904
2025-06-03--03h-50m-11s,8.5,30.0,0.0,1.5,40.0,,0.7227342478134156,1.173096911702825
2025-06-03--03h-50m-11s,9.0,29.0,0.0,2.0,40.0,,0.759761932507315,1.1302856637901981
2025-06-03--03h-50m-11s,7.5,29.0,2.0,2.0,40.5,,0.8410686705679303,1.0941167152051263
2025-06-03--03h-50m-11s,8.5,30.0,0.0,1.5,40.0,,0.7227342478134156,1.173096911702825
2025-06-03--03h-50m-11s,8.0,31.0,1.0,0.0,40.0,,0.7227342478134156,1.5707963267948966
2025-06-03--03h-50m-11s,12.0,28.0,0.0,0.0,40.0,,0.7953988301841436,1.5707963267948966
2025-06-03--03h-50m-11s,7.0,30.0,1.0,2.0,40.0,,0.759761932507315,1.0799136485055854
2025-06-03--03h-50m-11s,6.5,30.0,2.0,1.5,40.0,,0.7953988301841436,1.1229639298659642
2025-06-03--03h-50m-11s,7.5,28.0,2.0,2.5,40.0,,0.863211890069541,1.0471975511965976
2025-06-03--03h-50m-11s,12.5,21.0,3.0,4.0,40.5,,1.1102423351135742,1.0559903716750858
2025-06-03--03h-50m-11s,6.5,30.0,1.0,2.0,39.5,,0.7463422759547231,1.0643516833813962
2025-06-03--03h-50m-11s,8.0,31.0,0.0,1.0,40.0,,0.6840812317953292,1.2309594173407747
2025-06-03--03h-50m-11s,7.5,30.0,1.0,1.0,39.5,,0.7463422759547231,1.220690549027751
2025-06-03--03h-50m-11s,7.0,30.0,2.0,0.5,39.5,,0.7829145768346742,1.3096389158918722
2025-06-03--03h-50m-11s,7.5,31.0,0.0,1.5,40.0,,0.6840812317953292,1.1502619915109316
2025-06-03--03h-50m-11s,5.5,34.0,0.0,0.5,40.0,,0.5548110329800715,1.2779535550663212
2025-06-03--03h-50m-11s,9.5,28.0,0.0,2.0,39.5,,0.7829145768346742,1.1406224676740584
2025-06-03--03h-50m-11s,3.0,32.0,3.0,2.5,40.5,,0.7726700702829482,0.8309155524161558
2025-06-03--03h-50m-11s,10.5,27.0,1.0,1.0,39.5,,0.8523340176183165,1.2714623003771253
2025-06-03--03h-50m-11s,7.0,31.0,1.0,1.5,40.5,,0.7366240020191286,1.13725841743906
2025-06-03--03h-50m-11s,8.0,29.0,0.0,2.5,39.5,,0.7463422759547231,1.0610566479633896
2025-06-03--03h-50m-11s,8.0,30.0,0.0,1.5,39.5,,0.708261917385097,1.1621584716973041
2025-06-03--03h-50m-11s,5.5,32.0,0.0,3.0,40.5,,0.6597859406528874,0.9346642639898864
2025-06-03--03h-50m-11s,10.0,28.0,0.0,1.5,39.5,,0.7829145768346742,1.2012873872879377
2025-06-03--03h-50m-11s,6.5,30.0,1.0,2.5,40.0,,0.759761932507315,1.0156751592381095
2025-06-03--03h-50m-11s,7.5,27.0,4.0,1.0,39.5,,0.9492678434268547,1.220690549027751
2025-06-03--03h-50m-11s,8.0,28.0,0.0,3.5,39.5,,0.7829145768346742,0.9864224299464498
2025-06-03--03h-50m-11s,8.0,29.0,2.0,1.5,40.5,,0.8410686705679303,1.1621584716973041
2025-06-03--03h-50m-11s,7.5,31.0,0.0,2.0,40.5,,0.699083799485177,1.0941167152051263
2025-06-03--03h-50m-11s,11.5,24.0,3.0,1.5,40.0,,1.0180812136981134,1.2242163730065196
2025-06-03--03h-50m-11s,9.0,30.0,0.0,0.5,39.5,,0.708261917385097,1.3393189628247182
2025-06-03--03h-50m-11s,9.0,29.0,2.0,0.5,40.5,,0.8410686705679303,1.3393189628247182
2025-06-03--03h-50m-11s,5.5,32.0,1.0,1.0,39.5,,0.668406636983758,1.1677392523287835
2025-06-03--03h-50m-11s,7.5,31.0,0.0,1.0,39.5,,0.668406636983758,1.220690549027751
2025-06-03--03h-50m-11s,8.5,29.0,1.0,1.5,40.0,,0.7953988301841436,1.173096911702825
2025-06-03--03h-50m-11s,9.0,28.0,1.0,1.5,39.5,,0.8181888480861389,1.183199640139716
2025-06-03--03h-50m-11s,7.0,28.0,3.0,2.5,40.5,,0.9055106001656404,1.0321328607141094
2025-06-03--03h-50m-11s,13.5,26.0,0.0,1.0,40.5,,0.8737245385719525,1.3050672078254713
2025-06-03--03h-50m-11s,10.5,25.0,2.0,2.0,39.5,,0.9492678434268547,1.1592794807274085
2025-06-03--03h-50m-11s,7.5,30.0,1.0,1.5,40.0,,0.759761932507315,1.1502619915109316
2025-06-03--03h-50m-11s,9.0,29.0,0.0,1.5,39.5,,0.7463422759547231,1.183199640139716
2025-06-03--03h-50m-11s,8.0,27.0,4.0,0.5,39.5,,0.9492678434268547,1.3258176636680326
2025-06-03--03h-50m-11s,12.5,24.0,2.0,2.0,40.5,,0.9965408087035525,1.1902899496825317
2025-06-03--03h-50m-11s,6.0,30.0,1.0,3.5,40.5,,0.7726700702829482,0.9185451719565397
2025-06-03--03h-50m-11s,10.5,26.0,2.0,1.0,39.5,,0.9177673606928012,1.2714623003771253
2025-06-03--03h-50m-11s,10.0,28.0,1.0,1.0,40.0,,0.8298316245918765,1.2645189576252271
