theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
2.9845130209103035,0.7853981633974483,43.367482415323025,85.63534553815433,-41.83013716598364,-87.1417647163069,5e-05,30000
