detector_a_name,detector_b_name,tomography_setting_t,tomography_setting_r,repetition,coincidences,timestamp
2,7,H,H,6,0,2025-05-30--12h-16m-32s-512149
9,12,H,H,7,1,2025-05-30--12h-16m-32s-529478
9,11,H,H,7,0,2025-05-30--12h-16m-32s-529478
9,10,H,H,7,0,2025-05-30--12h-16m-32s-529478
11,12,H,H,7,0,2025-05-30--12h-16m-32s-529478
10,12,H,H,7,0,2025-05-30--12h-16m-32s-529478
10,11,H,H,7,0,2025-05-30--12h-16m-32s-529478
1,9,H,H,7,0,2025-05-30--12h-16m-32s-529478
1,12,H,H,7,0,2025-05-30--12h-16m-32s-529478
1,11,H,H,7,0,2025-05-30--12h-16m-32s-529478
1,10,H,H,7,0,2025-05-30--12h-16m-32s-529478
1,4,H,H,7,0,2025-05-30--12h-16m-32s-529478
1,7,H,H,7,0,2025-05-30--12h-16m-32s-529478
1,2,H,H,7,0,2025-05-30--12h-16m-32s-529478
4,9,H,H,7,0,2025-05-30--12h-16m-32s-529478
4,12,H,H,7,0,2025-05-30--12h-16m-32s-529478
4,11,H,H,7,0,2025-05-30--12h-16m-32s-529478
4,10,H,H,7,0,2025-05-30--12h-16m-32s-529478
4,7,H,H,7,0,2025-05-30--12h-16m-32s-529478
7,9,H,H,7,0,2025-05-30--12h-16m-32s-529478
7,12,H,H,7,0,2025-05-30--12h-16m-32s-529478
7,11,H,H,7,0,2025-05-30--12h-16m-32s-529478
7,10,H,H,7,0,2025-05-30--12h-16m-32s-529478
2,9,H,H,7,0,2025-05-30--12h-16m-32s-529478
2,12,H,H,7,0,2025-05-30--12h-16m-32s-529478
2,11,H,H,7,0,2025-05-30--12h-16m-32s-529478
2,10,H,H,7,0,2025-05-30--12h-16m-32s-529478
2,4,H,H,7,0,2025-05-30--12h-16m-32s-529478
2,7,H,H,7,0,2025-05-30--12h-16m-32s-529478
9,12,H,H,12,0,2025-05-30--12h-16m-32s-629084
9,11,H,H,12,0,2025-05-30--12h-16m-32s-629084
9,10,H,H,12,0,2025-05-30--12h-16m-32s-629084
11,12,H,H,12,0,2025-05-30--12h-16m-32s-629084
10,12,H,H,12,0,2025-05-30--12h-16m-32s-629084
10,11,H,H,12,0,2025-05-30--12h-16m-32s-629084
1,9,H,H,12,0,2025-05-30--12h-16m-32s-629084
1,12,H,H,12,0,2025-05-30--12h-16m-32s-629084
1,11,H,H,12,0,2025-05-30--12h-16m-32s-629084
1,10,H,H,12,0,2025-05-30--12h-16m-32s-629084
1,4,H,H,12,1,2025-05-30--12h-16m-32s-629084
1,7,H,H,12,0,2025-05-30--12h-16m-32s-629084
1,2,H,H,12,0,2025-05-30--12h-16m-32s-629084
4,9,H,H,12,0,2025-05-30--12h-16m-32s-629084
4,12,H,H,12,0,2025-05-30--12h-16m-32s-629084
4,11,H,H,12,0,2025-05-30--12h-16m-32s-629084
4,10,H,H,12,0,2025-05-30--12h-16m-32s-629084
4,7,H,H,12,0,2025-05-30--12h-16m-32s-629084
7,9,H,H,12,0,2025-05-30--12h-16m-32s-629084
7,12,H,H,12,0,2025-05-30--12h-16m-32s-629084
7,11,H,H,12,0,2025-05-30--12h-16m-32s-629084
7,10,H,H,12,0,2025-05-30--12h-16m-32s-629084
2,9,H,H,12,0,2025-05-30--12h-16m-32s-629084
2,12,H,H,12,0,2025-05-30--12h-16m-32s-629084
2,11,H,H,12,0,2025-05-30--12h-16m-32s-629084
2,10,H,H,12,0,2025-05-30--12h-16m-32s-629084
2,4,H,H,12,0,2025-05-30--12h-16m-32s-629084
2,7,H,H,12,0,2025-05-30--12h-16m-32s-629084
9,12,H,H,13,0,2025-05-30--12h-16m-32s-649032
9,11,H,H,13,0,2025-05-30--12h-16m-32s-649032
9,10,H,H,13,0,2025-05-30--12h-16m-32s-649032
11,12,H,H,13,0,2025-05-30--12h-16m-32s-649032
10,12,H,H,13,0,2025-05-30--12h-16m-32s-649032
10,11,H,H,13,0,2025-05-30--12h-16m-32s-649032
1,9,H,H,13,0,2025-05-30--12h-16m-32s-649032
1,12,H,H,13,0,2025-05-30--12h-16m-32s-649032
1,11,H,H,13,0,2025-05-30--12h-16m-32s-649032
1,10,H,H,13,0,2025-05-30--12h-16m-32s-649032
1,4,H,H,13,1,2025-05-30--12h-16m-32s-649032
1,7,H,H,13,0,2025-05-30--12h-16m-32s-649032
1,2,H,H,13,0,2025-05-30--12h-16m-32s-649032
4,9,H,H,13,0,2025-05-30--12h-16m-32s-649032
4,12,H,H,13,0,2025-05-30--12h-16m-32s-649032
4,11,H,H,13,0,2025-05-30--12h-16m-32s-649032
4,10,H,H,13,0,2025-05-30--12h-16m-32s-649032
4,7,H,H,13,0,2025-05-30--12h-16m-32s-649032
7,9,H,H,13,0,2025-05-30--12h-16m-32s-649032
7,12,H,H,13,0,2025-05-30--12h-16m-32s-649032
7,11,H,H,13,0,2025-05-30--12h-16m-32s-649032
7,10,H,H,13,0,2025-05-30--12h-16m-32s-649032
2,9,H,H,13,0,2025-05-30--12h-16m-32s-649032
2,12,H,H,13,0,2025-05-30--12h-16m-32s-649032
2,11,H,H,13,0,2025-05-30--12h-16m-32s-649032
2,10,H,H,13,0,2025-05-30--12h-16m-32s-649032
2,4,H,H,13,0,2025-05-30--12h-16m-32s-649032
2,7,H,H,13,0,2025-05-30--12h-16m-32s-649032
9,12,H,H,14,0,2025-05-30--12h-16m-32s-668508
9,11,H,H,14,0,2025-05-30--12h-16m-32s-668508
9,10,H,H,14,0,2025-05-30--12h-16m-32s-668508
11,12,H,H,14,0,2025-05-30--12h-16m-32s-668508
10,12,H,H,14,0,2025-05-30--12h-16m-32s-668508
10,11,H,H,14,0,2025-05-30--12h-16m-32s-668508
1,9,H,H,14,0,2025-05-30--12h-16m-32s-668508
1,12,H,H,14,0,2025-05-30--12h-16m-32s-668508
1,11,H,H,14,0,2025-05-30--12h-16m-32s-668508
1,10,H,H,14,0,2025-05-30--12h-16m-32s-668508
1,4,H,H,14,1,2025-05-30--12h-16m-32s-668508
1,7,H,H,14,0,2025-05-30--12h-16m-32s-668508
1,2,H,H,14,0,2025-05-30--12h-16m-32s-668508
4,9,H,H,14,0,2025-05-30--12h-16m-32s-668508
4,12,H,H,14,0,2025-05-30--12h-16m-32s-668508
4,11,H,H,14,0,2025-05-30--12h-16m-32s-668508
4,10,H,H,14,0,2025-05-30--12h-16m-32s-668508
4,7,H,H,14,0,2025-05-30--12h-16m-32s-668508
7,9,H,H,14,0,2025-05-30--12h-16m-32s-668508
7,12,H,H,14,0,2025-05-30--12h-16m-32s-668508
7,11,H,H,14,0,2025-05-30--12h-16m-32s-668508
7,10,H,H,14,0,2025-05-30--12h-16m-32s-668508
2,9,H,H,14,0,2025-05-30--12h-16m-32s-668508
2,12,H,H,14,0,2025-05-30--12h-16m-32s-668508
2,11,H,H,14,0,2025-05-30--12h-16m-32s-668508
2,10,H,H,14,0,2025-05-30--12h-16m-32s-668508
2,4,H,H,14,0,2025-05-30--12h-16m-32s-668508
2,7,H,H,14,0,2025-05-30--12h-16m-32s-668508
9,12,H,H,16,0,2025-05-30--12h-16m-32s-707870
9,11,H,H,16,0,2025-05-30--12h-16m-32s-707870
9,10,H,H,16,0,2025-05-30--12h-16m-32s-707870
11,12,H,H,16,0,2025-05-30--12h-16m-32s-707870
10,12,H,H,16,0,2025-05-30--12h-16m-32s-707870
10,11,H,H,16,0,2025-05-30--12h-16m-32s-707870
1,9,H,H,16,0,2025-05-30--12h-16m-32s-707870
1,12,H,H,16,0,2025-05-30--12h-16m-32s-707870
1,11,H,H,16,0,2025-05-30--12h-16m-32s-707870
1,10,H,H,16,0,2025-05-30--12h-16m-32s-707870
1,4,H,H,16,0,2025-05-30--12h-16m-32s-707870
1,7,H,H,16,0,2025-05-30--12h-16m-32s-707870
1,2,H,H,16,0,2025-05-30--12h-16m-32s-707870
4,9,H,H,16,0,2025-05-30--12h-16m-32s-707870
4,12,H,H,16,0,2025-05-30--12h-16m-32s-707870
4,11,H,H,16,0,2025-05-30--12h-16m-32s-707870
4,10,H,H,16,0,2025-05-30--12h-16m-32s-707870
4,7,H,H,16,0,2025-05-30--12h-16m-32s-707870
7,9,H,H,16,0,2025-05-30--12h-16m-32s-707870
7,12,H,H,16,0,2025-05-30--12h-16m-32s-707870
7,11,H,H,16,0,2025-05-30--12h-16m-32s-707870
7,10,H,H,16,0,2025-05-30--12h-16m-32s-707870
2,9,H,H,16,0,2025-05-30--12h-16m-32s-707870
2,12,H,H,16,0,2025-05-30--12h-16m-32s-707870
2,11,H,H,16,0,2025-05-30--12h-16m-32s-707870
2,10,H,H,16,0,2025-05-30--12h-16m-32s-707870
2,4,H,H,16,0,2025-05-30--12h-16m-32s-707870
2,7,H,H,16,0,2025-05-30--12h-16m-32s-707870
9,12,H,H,17,0,2025-05-30--12h-16m-32s-727428
9,11,H,H,17,0,2025-05-30--12h-16m-32s-727428
9,10,H,H,17,0,2025-05-30--12h-16m-32s-727428
11,12,H,H,17,0,2025-05-30--12h-16m-32s-727428
10,12,H,H,17,0,2025-05-30--12h-16m-32s-727428
10,11,H,H,17,0,2025-05-30--12h-16m-32s-727428
1,9,H,H,17,0,2025-05-30--12h-16m-32s-727428
1,12,H,H,17,0,2025-05-30--12h-16m-32s-727428
1,11,H,H,17,0,2025-05-30--12h-16m-32s-727428
1,10,H,H,17,0,2025-05-30--12h-16m-32s-727428
1,4,H,H,17,0,2025-05-30--12h-16m-32s-727428
1,7,H,H,17,0,2025-05-30--12h-16m-32s-727428
1,2,H,H,17,0,2025-05-30--12h-16m-32s-727428
4,9,H,H,17,0,2025-05-30--12h-16m-32s-727428
4,12,H,H,17,0,2025-05-30--12h-16m-32s-727428
4,11,H,H,17,0,2025-05-30--12h-16m-32s-727428
4,10,H,H,17,0,2025-05-30--12h-16m-32s-727428
4,7,H,H,17,0,2025-05-30--12h-16m-32s-727428
7,9,H,H,17,0,2025-05-30--12h-16m-32s-727428
7,12,H,H,17,0,2025-05-30--12h-16m-32s-727428
7,11,H,H,17,0,2025-05-30--12h-16m-32s-727428
7,10,H,H,17,0,2025-05-30--12h-16m-32s-727428
2,9,H,H,17,0,2025-05-30--12h-16m-32s-727428
2,12,H,H,17,0,2025-05-30--12h-16m-32s-727428
2,11,H,H,17,0,2025-05-30--12h-16m-32s-727428
2,10,H,H,17,0,2025-05-30--12h-16m-32s-727428
2,4,H,H,17,0,2025-05-30--12h-16m-32s-727428
2,7,H,H,17,0,2025-05-30--12h-16m-32s-727428
9,12,H,H,18,0,2025-05-30--12h-16m-32s-746812
9,11,H,H,18,0,2025-05-30--12h-16m-32s-746812
9,10,H,H,18,0,2025-05-30--12h-16m-32s-746812
11,12,H,H,18,0,2025-05-30--12h-16m-32s-746812
10,12,H,H,18,0,2025-05-30--12h-16m-32s-746812
10,11,H,H,18,0,2025-05-30--12h-16m-32s-746812
1,9,H,H,18,0,2025-05-30--12h-16m-32s-746812
1,12,H,H,18,0,2025-05-30--12h-16m-32s-746812
1,11,H,H,18,0,2025-05-30--12h-16m-32s-746812
1,10,H,H,18,0,2025-05-30--12h-16m-32s-746812
1,4,H,H,18,0,2025-05-30--12h-16m-32s-746812
1,7,H,H,18,0,2025-05-30--12h-16m-32s-746812
1,2,H,H,18,0,2025-05-30--12h-16m-32s-746812
4,9,H,H,18,0,2025-05-30--12h-16m-32s-746812
4,12,H,H,18,0,2025-05-30--12h-16m-32s-746812
4,11,H,H,18,0,2025-05-30--12h-16m-32s-746812
4,10,H,H,18,0,2025-05-30--12h-16m-32s-746812
4,7,H,H,18,0,2025-05-30--12h-16m-32s-746812
7,9,H,H,18,0,2025-05-30--12h-16m-32s-746812
7,12,H,H,18,0,2025-05-30--12h-16m-32s-746812
7,11,H,H,18,0,2025-05-30--12h-16m-32s-746812
7,10,H,H,18,0,2025-05-30--12h-16m-32s-746812
2,9,H,H,18,0,2025-05-30--12h-16m-32s-746812
2,12,H,H,18,0,2025-05-30--12h-16m-32s-746812
2,11,H,H,18,0,2025-05-30--12h-16m-32s-746812
2,10,H,H,18,0,2025-05-30--12h-16m-32s-746812
2,4,H,H,18,0,2025-05-30--12h-16m-32s-746812
2,7,H,H,18,0,2025-05-30--12h-16m-32s-746812
9,12,H,H,19,0,2025-05-30--12h-16m-32s-766844
9,11,H,H,19,0,2025-05-30--12h-16m-32s-766844
9,10,H,H,19,0,2025-05-30--12h-16m-32s-766844
11,12,H,H,19,0,2025-05-30--12h-16m-32s-766844
10,12,H,H,19,0,2025-05-30--12h-16m-32s-766844
10,11,H,H,19,0,2025-05-30--12h-16m-32s-766844
1,9,H,H,19,0,2025-05-30--12h-16m-32s-766844
1,12,H,H,19,0,2025-05-30--12h-16m-32s-766844
1,11,H,H,19,0,2025-05-30--12h-16m-32s-766844
1,10,H,H,19,0,2025-05-30--12h-16m-32s-766844
1,4,H,H,19,0,2025-05-30--12h-16m-32s-766844
1,7,H,H,19,0,2025-05-30--12h-16m-32s-766844
1,2,H,H,19,0,2025-05-30--12h-16m-32s-766844
4,9,H,H,19,0,2025-05-30--12h-16m-32s-766844
4,12,H,H,19,0,2025-05-30--12h-16m-32s-766844
4,11,H,H,19,0,2025-05-30--12h-16m-32s-766844
4,10,H,H,19,0,2025-05-30--12h-16m-32s-766844
4,7,H,H,19,0,2025-05-30--12h-16m-32s-766844
7,9,H,H,19,0,2025-05-30--12h-16m-32s-766844
7,12,H,H,19,0,2025-05-30--12h-16m-32s-766844
7,11,H,H,19,0,2025-05-30--12h-16m-32s-766844
7,10,H,H,19,0,2025-05-30--12h-16m-32s-766844
2,9,H,H,19,0,2025-05-30--12h-16m-32s-766844
2,12,H,H,19,0,2025-05-30--12h-16m-32s-766844
2,11,H,H,19,0,2025-05-30--12h-16m-32s-766844
2,10,H,H,19,0,2025-05-30--12h-16m-32s-766844
2,4,H,H,19,0,2025-05-30--12h-16m-32s-766844
2,7,H,H,19,0,2025-05-30--12h-16m-32s-766844
9,12,H,H,20,0,2025-05-30--12h-16m-32s-786750
9,11,H,H,20,0,2025-05-30--12h-16m-32s-786750
9,10,H,H,20,0,2025-05-30--12h-16m-32s-786750
11,12,H,H,20,0,2025-05-30--12h-16m-32s-786750
10,12,H,H,20,0,2025-05-30--12h-16m-32s-786750
10,11,H,H,20,0,2025-05-30--12h-16m-32s-786750
1,9,H,H,20,0,2025-05-30--12h-16m-32s-786750
1,12,H,H,20,0,2025-05-30--12h-16m-32s-786750
1,11,H,H,20,0,2025-05-30--12h-16m-32s-786750
1,10,H,H,20,0,2025-05-30--12h-16m-32s-786750
1,4,H,H,20,1,2025-05-30--12h-16m-32s-786750
1,7,H,H,20,0,2025-05-30--12h-16m-32s-786750
1,2,H,H,20,0,2025-05-30--12h-16m-32s-786750
4,9,H,H,20,0,2025-05-30--12h-16m-32s-786750
4,12,H,H,20,0,2025-05-30--12h-16m-32s-786750
4,11,H,H,20,0,2025-05-30--12h-16m-32s-786750
4,10,H,H,20,0,2025-05-30--12h-16m-32s-786750
4,7,H,H,20,0,2025-05-30--12h-16m-32s-786750
7,9,H,H,20,0,2025-05-30--12h-16m-32s-786750
7,12,H,H,20,0,2025-05-30--12h-16m-32s-786750
7,11,H,H,20,0,2025-05-30--12h-16m-32s-786750
7,10,H,H,20,0,2025-05-30--12h-16m-32s-786750
2,9,H,H,20,0,2025-05-30--12h-16m-32s-786750
2,12,H,H,20,0,2025-05-30--12h-16m-32s-786750
2,11,H,H,20,0,2025-05-30--12h-16m-32s-786750
2,10,H,H,20,0,2025-05-30--12h-16m-32s-786750
2,4,H,H,20,0,2025-05-30--12h-16m-32s-786750
2,7,H,H,20,0,2025-05-30--12h-16m-32s-786750
9,12,H,H,21,0,2025-05-30--12h-16m-32s-806089
9,11,H,H,21,0,2025-05-30--12h-16m-32s-806089
9,10,H,H,21,0,2025-05-30--12h-16m-32s-806089
11,12,H,H,21,0,2025-05-30--12h-16m-32s-806089
10,12,H,H,21,0,2025-05-30--12h-16m-32s-806089
10,11,H,H,21,0,2025-05-30--12h-16m-32s-806089
1,9,H,H,21,0,2025-05-30--12h-16m-32s-806089
1,12,H,H,21,0,2025-05-30--12h-16m-32s-806089
1,11,H,H,21,0,2025-05-30--12h-16m-32s-806089
1,10,H,H,21,0,2025-05-30--12h-16m-32s-806089
1,4,H,H,21,0,2025-05-30--12h-16m-32s-806089
1,7,H,H,21,0,2025-05-30--12h-16m-32s-806089
1,2,H,H,21,0,2025-05-30--12h-16m-32s-806089
4,9,H,H,21,0,2025-05-30--12h-16m-32s-806089
4,12,H,H,21,0,2025-05-30--12h-16m-32s-806089
4,11,H,H,21,0,2025-05-30--12h-16m-32s-806089
4,10,H,H,21,0,2025-05-30--12h-16m-32s-806089
4,7,H,H,21,0,2025-05-30--12h-16m-32s-806089
7,9,H,H,21,0,2025-05-30--12h-16m-32s-806089
7,12,H,H,21,0,2025-05-30--12h-16m-32s-806089
7,11,H,H,21,0,2025-05-30--12h-16m-32s-806089
7,10,H,H,21,0,2025-05-30--12h-16m-32s-806089
2,9,H,H,21,0,2025-05-30--12h-16m-32s-806089
2,12,H,H,21,0,2025-05-30--12h-16m-32s-806089
2,11,H,H,21,0,2025-05-30--12h-16m-32s-806089
2,10,H,H,21,0,2025-05-30--12h-16m-32s-806089
2,4,H,H,21,0,2025-05-30--12h-16m-32s-806089
2,7,H,H,21,0,2025-05-30--12h-16m-32s-806089
9,12,H,H,27,0,2025-05-30--12h-16m-32s-927137
9,11,H,H,27,0,2025-05-30--12h-16m-32s-927137
9,10,H,H,27,0,2025-05-30--12h-16m-32s-927137
11,12,H,H,27,0,2025-05-30--12h-16m-32s-927137
10,12,H,H,27,0,2025-05-30--12h-16m-32s-927137
10,11,H,H,27,0,2025-05-30--12h-16m-32s-927137
1,9,H,H,27,0,2025-05-30--12h-16m-32s-927137
1,12,H,H,27,0,2025-05-30--12h-16m-32s-927137
1,11,H,H,27,0,2025-05-30--12h-16m-32s-927137
1,10,H,H,27,0,2025-05-30--12h-16m-32s-927137
1,4,H,H,27,0,2025-05-30--12h-16m-32s-927137
1,7,H,H,27,0,2025-05-30--12h-16m-32s-927137
1,2,H,H,27,0,2025-05-30--12h-16m-32s-927137
4,9,H,H,27,0,2025-05-30--12h-16m-32s-927137
4,12,H,H,27,0,2025-05-30--12h-16m-32s-927137
4,11,H,H,27,0,2025-05-30--12h-16m-32s-927137
4,10,H,H,27,0,2025-05-30--12h-16m-32s-927137
4,7,H,H,27,0,2025-05-30--12h-16m-32s-927137
7,9,H,H,27,0,2025-05-30--12h-16m-32s-927137
7,12,H,H,27,0,2025-05-30--12h-16m-32s-927137
7,11,H,H,27,0,2025-05-30--12h-16m-32s-927137
7,10,H,H,27,0,2025-05-30--12h-16m-32s-927137
2,9,H,H,27,0,2025-05-30--12h-16m-32s-927137
2,12,H,H,27,0,2025-05-30--12h-16m-32s-927137
2,11,H,H,27,0,2025-05-30--12h-16m-32s-927137
2,10,H,H,27,0,2025-05-30--12h-16m-32s-927137
2,4,H,H,27,0,2025-05-30--12h-16m-32s-927137
2,7,H,H,27,0,2025-05-30--12h-16m-32s-927137
9,12,H,H,28,0,2025-05-30--12h-16m-32s-947647
9,11,H,H,28,0,2025-05-30--12h-16m-32s-947647
9,10,H,H,28,0,2025-05-30--12h-16m-32s-947647
11,12,H,H,28,0,2025-05-30--12h-16m-32s-947647
10,12,H,H,28,0,2025-05-30--12h-16m-32s-947647
10,11,H,H,28,0,2025-05-30--12h-16m-32s-947647
1,9,H,H,28,0,2025-05-30--12h-16m-32s-947647
1,12,H,H,28,0,2025-05-30--12h-16m-32s-947647
1,11,H,H,28,0,2025-05-30--12h-16m-32s-947647
1,10,H,H,28,0,2025-05-30--12h-16m-32s-947647
1,4,H,H,28,1,2025-05-30--12h-16m-32s-947647
1,7,H,H,28,0,2025-05-30--12h-16m-32s-947647
1,2,H,H,28,0,2025-05-30--12h-16m-32s-947647
4,9,H,H,28,0,2025-05-30--12h-16m-32s-947647
4,12,H,H,28,0,2025-05-30--12h-16m-32s-947647
4,11,H,H,28,0,2025-05-30--12h-16m-32s-947647
4,10,H,H,28,0,2025-05-30--12h-16m-32s-947647
4,7,H,H,28,0,2025-05-30--12h-16m-32s-947647
7,9,H,H,28,0,2025-05-30--12h-16m-32s-947647
7,12,H,H,28,0,2025-05-30--12h-16m-32s-947647
7,11,H,H,28,0,2025-05-30--12h-16m-32s-947647
7,10,H,H,28,0,2025-05-30--12h-16m-32s-947647
2,9,H,H,28,0,2025-05-30--12h-16m-32s-947647
2,12,H,H,28,0,2025-05-30--12h-16m-32s-947647
2,11,H,H,28,0,2025-05-30--12h-16m-32s-947647
2,10,H,H,28,0,2025-05-30--12h-16m-32s-947647
2,4,H,H,28,0,2025-05-30--12h-16m-32s-947647
2,7,H,H,28,0,2025-05-30--12h-16m-32s-947647
9,12,H,H,29,1,2025-05-30--12h-16m-32s-966775
9,11,H,H,29,0,2025-05-30--12h-16m-32s-966775
9,10,H,H,29,0,2025-05-30--12h-16m-32s-966775
11,12,H,H,29,0,2025-05-30--12h-16m-32s-966775
10,12,H,H,29,0,2025-05-30--12h-16m-32s-966775
10,11,H,H,29,0,2025-05-30--12h-16m-32s-966775
1,9,H,H,29,0,2025-05-30--12h-16m-32s-966775
1,12,H,H,29,0,2025-05-30--12h-16m-32s-966775
1,11,H,H,29,0,2025-05-30--12h-16m-32s-966775
1,10,H,H,29,0,2025-05-30--12h-16m-32s-966775
1,4,H,H,29,0,2025-05-30--12h-16m-32s-966775
1,7,H,H,29,0,2025-05-30--12h-16m-32s-966775
1,2,H,H,29,0,2025-05-30--12h-16m-32s-966775
4,9,H,H,29,0,2025-05-30--12h-16m-32s-966775
4,12,H,H,29,0,2025-05-30--12h-16m-32s-966775
4,11,H,H,29,0,2025-05-30--12h-16m-32s-966775
4,10,H,H,29,0,2025-05-30--12h-16m-32s-966775
4,7,H,H,29,0,2025-05-30--12h-16m-32s-966775
7,9,H,H,29,0,2025-05-30--12h-16m-32s-966775
7,12,H,H,29,0,2025-05-30--12h-16m-32s-966775
7,11,H,H,29,0,2025-05-30--12h-16m-32s-966775
7,10,H,H,29,0,2025-05-30--12h-16m-32s-966775
2,9,H,H,29,0,2025-05-30--12h-16m-32s-966775
2,12,H,H,29,0,2025-05-30--12h-16m-32s-966775
2,11,H,H,29,0,2025-05-30--12h-16m-32s-966775
2,10,H,H,29,0,2025-05-30--12h-16m-32s-966775
2,4,H,H,29,0,2025-05-30--12h-16m-32s-966775
2,7,H,H,29,0,2025-05-30--12h-16m-32s-966775
9,12,H,H,32,0,2025-05-30--12h-16m-33s-023699
9,11,H,H,32,0,2025-05-30--12h-16m-33s-023699
9,10,H,H,32,0,2025-05-30--12h-16m-33s-023699
11,12,H,H,32,0,2025-05-30--12h-16m-33s-023699
10,12,H,H,32,0,2025-05-30--12h-16m-33s-023699
10,11,H,H,32,0,2025-05-30--12h-16m-33s-023699
1,9,H,H,32,0,2025-05-30--12h-16m-33s-023699
1,12,H,H,32,0,2025-05-30--12h-16m-33s-023699
1,11,H,H,32,0,2025-05-30--12h-16m-33s-023699
1,10,H,H,32,0,2025-05-30--12h-16m-33s-023699
1,4,H,H,32,0,2025-05-30--12h-16m-33s-023699
1,7,H,H,32,0,2025-05-30--12h-16m-33s-023699
1,2,H,H,32,0,2025-05-30--12h-16m-33s-023699
4,9,H,H,32,0,2025-05-30--12h-16m-33s-023699
4,12,H,H,32,0,2025-05-30--12h-16m-33s-023699
4,11,H,H,32,0,2025-05-30--12h-16m-33s-023699
4,10,H,H,32,0,2025-05-30--12h-16m-33s-023699
4,7,H,H,32,0,2025-05-30--12h-16m-33s-023699
7,9,H,H,32,0,2025-05-30--12h-16m-33s-023699
7,12,H,H,32,0,2025-05-30--12h-16m-33s-023699
7,11,H,H,32,0,2025-05-30--12h-16m-33s-023699
7,10,H,H,32,0,2025-05-30--12h-16m-33s-023699
2,9,H,H,32,0,2025-05-30--12h-16m-33s-023699
2,12,H,H,32,0,2025-05-30--12h-16m-33s-023699
2,11,H,H,32,0,2025-05-30--12h-16m-33s-023699
2,10,H,H,32,0,2025-05-30--12h-16m-33s-023699
2,4,H,H,32,0,2025-05-30--12h-16m-33s-023699
2,7,H,H,32,0,2025-05-30--12h-16m-33s-023699
