Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,46300,39487,48280,32806,94580,72293
1,D,82161,5452,92541,1066,174702,6518
2,R,24778,60449,47671,34532,72449,94981
3,V,39988,44161,48324,31266,88312,75427
4,A,5405,78703,749,69987,6154,148690
5,L,61852,24133,44422,35843,106274,59976
