theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
0.7853981633974483,0.8508480103472356,13.52503267170461,22.05558247447343,2.3162370296550403,-13.860326651931839,90,10,32.7C
