data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate,theta_estimate_degrees,delta_phi_estimate_degrees
2025-05-23--18h-38m-34s,0.0,5.0,21.0,14.0,40.0,1.9889691195383277,0.0,113.9595361313975,0.0
2025-05-23--18h-38m-34s,1.0,0.0,26.0,13.0,40.0,2.2914799599319062,0.2667111521503259,131.29213054290523,15.281423367285226
2025-05-23--18h-38m-34s,1.0,0.0,29.0,10.0,40.0,2.397998956835325,0.30199125879106337,137.3952195034382,17.30282457857095
2025-05-23--18h-38m-34s,0.5,2.0,22.0,15.5,40.0,2.1032097821222386,0.1751187949816745,120.5050439462337,10.03356786586669
2025-05-23--18h-38m-34s,1.0,4.0,24.0,11.0,40.0,2.1032097821222386,0.28872253391069386,120.5050439462337,16.54258264340555
2025-05-23--18h-38m-34s,1.5,4.0,22.0,12.5,40.0,2.0452502893273707,0.3288607044945678,117.18420962636887,18.842330415237676
2025-05-23--18h-38m-34s,0.0,2.0,26.0,12.0,40.0,2.2257683496037757,0.0,127.52713260609507,0.0
2025-05-23--18h-38m-34s,0.5,1.0,24.0,14.5,40.0,2.1941438108588938,0.18093000192997485,125.71518000696538,10.366525497881398
2025-05-23--18h-38m-34s,1.0,2.0,22.0,15.0,40.0,2.1032097821222386,0.24907281986978974,120.5050439462337,14.270821369961142
2025-05-23--18h-38m-34s,0.5,2.0,24.0,13.5,40.0,2.1632227953631693,0.18736105494478966,123.94353632080175,10.73499769345517
2025-05-23--18h-38m-34s,1.5,3.0,27.0,8.5,40.0,2.2257683496037757,0.3923710685423601,127.52713260609507,22.481206230515575
2025-05-23--18h-38m-34s,2.5,2.0,23.0,12.5,40.0,2.13293256572479,0.4149717231447266,122.20803400204053,23.776128353464095
2025-05-23--18h-38m-34s,1.0,1.0,27.0,11.0,40.0,2.2914799599319062,0.28872253391069386,131.29213054290523,16.54258264340555
2025-05-23--18h-38m-34s,2.0,3.0,17.0,18.0,40.0,1.9340633550810982,0.3172771730595597,110.81366755705885,18.178642952154597
2025-05-23--18h-38m-34s,1.0,2.0,25.0,12.0,40.0,2.1941438108588938,0.277062865907599,125.71518000696538,15.874532876304485
2025-05-23--18h-38m-34s,1.5,4.0,23.0,11.5,40.0,2.0739987914963702,0.3418149295377484,118.83137746797523,19.5845528370746
2025-05-23--18h-38m-34s,1.0,3.0,24.0,12.0,40.0,2.13293256572479,0.277062865907599,122.20803400204053,15.874532876304485
2025-05-23--18h-38m-34s,1.5,4.0,24.0,10.5,40.0,2.1032097821222386,0.3564338525814142,120.5050439462337,20.422155428503196
2025-05-23--18h-38m-34s,1.0,5.0,21.0,13.0,40.0,1.9889691195383277,0.2667111521503259,113.9595361313975,15.281423367285226
2025-05-23--18h-38m-34s,0.5,3.0,24.0,12.5,40.0,2.13293256572479,0.1945306253576709,122.20803400204053,11.145783819035133
2025-05-23--18h-38m-34s,2.0,4.0,21.0,13.0,40.0,2.01692025879791,0.3687208062810263,115.56101844355399,21.126146018563624
2025-05-23--18h-38m-34s,0.5,1.0,24.0,14.5,40.0,2.1941438108588938,0.18093000192997485,125.71518000696538,10.366525497881398
2025-05-23--18h-38m-34s,1.0,3.0,23.0,13.0,40.0,2.1032097821222386,0.2667111521503259,120.5050439462337,15.281423367285226
2025-05-23--18h-38m-34s,1.0,2.0,23.0,14.0,40.0,2.13293256572479,0.25743972657095276,122.20803400204053,14.75020981151751
2025-05-23--18h-38m-34s,0.0,1.0,28.0,11.0,40.0,2.3257833085982966,0.0,133.2575676446551,0.0
2025-05-23--18h-38m-34s,1.0,4.0,18.0,17.0,40.0,1.9340633550810982,0.2345277804372816,110.81366755705885,13.437451997627068
2025-05-23--18h-38m-34s,1.0,0.0,26.0,13.0,40.0,2.2914799599319062,0.2667111521503259,131.29213054290523,15.281423367285226
2025-05-23--18h-38m-34s,1.0,1.0,25.0,13.0,40.0,2.2257683496037757,0.2667111521503259,127.52713260609507,15.281423367285226
2025-05-23--18h-38m-34s,1.0,2.0,27.0,10.0,40.0,2.258180766181213,0.30199125879106337,129.38422727980208,17.30282457857095
2025-05-23--18h-38m-34s,1.5,5.0,25.0,8.5,40.0,2.1032097821222386,0.3923710685423601,120.5050439462337,22.481206230515575
2025-05-23--18h-38m-34s,1.5,4.0,23.0,11.5,40.0,2.0739987914963702,0.3418149295377484,118.83137746797523,19.5845528370746
2025-05-23--18h-38m-34s,1.5,4.0,22.0,12.5,40.0,2.0452502893273707,0.3288607044945678,117.18420962636887,18.842330415237676
2025-05-23--18h-38m-34s,0.5,2.0,27.0,10.5,40.0,2.258180766181213,0.2117463452419459,129.38422727980208,12.13217190968354
2025-05-23--18h-38m-34s,1.0,5.0,22.0,12.0,40.0,2.01692025879791,0.277062865907599,115.56101844355399,15.874532876304485
2025-05-23--18h-38m-34s,0.5,2.0,27.0,10.5,40.0,2.258180766181213,0.2117463452419459,129.38422727980208,12.13217190968354
2025-05-23--18h-38m-34s,0.5,5.0,23.0,11.5,40.0,2.0452502893273707,0.20259184530918437,117.18420962636887,11.607657699983509
