theta_estimate,delta_phi_estimate
113.9595361313975,0.0
131.29213054290523,15.281423367285226
137.3952195034382,17.30282457857095
120.5050439462337,10.03356786586669
120.5050439462337,16.54258264340555
117.18420962636887,18.842330415237676
127.52713260609507,0.0
125.71518000696538,10.366525497881398
120.5050439462337,14.270821369961142
123.94353632080175,10.73499769345517
127.52713260609507,22.481206230515575
122.20803400204053,23.776128353464095
131.29213054290523,16.54258264340555
110.81366755705885,18.178642952154597
125.71518000696538,15.874532876304485
118.83137746797523,19.5845528370746
122.20803400204053,15.874532876304485
120.5050439462337,20.422155428503196
113.9595361313975,15.281423367285226
122.20803400204053,11.145783819035133
115.56101844355399,21.126146018563624
125.71518000696538,10.366525497881398
120.5050439462337,15.281423367285226
122.20803400204053,14.75020981151751
133.2575676446551,0.0
110.81366755705885,13.437451997627068
131.29213054290523,15.281423367285226
127.52713260609507,15.281423367285226
129.38422727980208,17.30282457857095
120.5050439462337,22.481206230515575
118.83137746797523,19.5845528370746
117.18420962636887,18.842330415237676
129.38422727980208,12.13217190968354
115.56101844355399,15.874532876304485
129.38422727980208,12.13217190968354
117.18420962636887,11.607657699983509
115.56101844355399,14.75020981151751
120.5050439462337,0.0
123.94353632080175,18.842330415237676
118.83137746797523,9.19924990151734
131.29213054290523,26.809806439331094
129.38422727980208,12.13217190968354
123.94353632080175,17.580539668255746
117.18420962636887,0.0
122.20803400204053,15.874532876304485
113.9595361313975,10.03356786586669
115.56101844355399,0.0
118.83137746797523,0.0
122.20803400204053,17.03787730894717
129.38422727980208,18.178642952154597
129.38422727980208,12.13217190968354
129.38422727980208,21.377528703025533
118.83137746797523,0.0
125.71518000696538,0.0
113.9595361313975,10.03356786586669
129.38422727980208,0.0
125.71518000696538,17.30282457857095
125.71518000696538,0.0
120.5050439462337,10.03356786586669
129.38422727980208,15.874532876304485
120.5050439462337,0.0
125.71518000696538,15.874532876304485
122.20803400204053,19.5845528370746
131.29213054290523,0.0
127.52713260609507,15.281423367285226
120.5050439462337,15.281423367285226
125.71518000696538,19.202679103356804
110.81366755705885,18.842330415237676
125.71518000696538,11.145783819035133
113.9595361313975,13.437451997627068
110.81366755705885,12.734902619155687
122.20803400204053,11.145783819035133
129.38422727980208,0.0
110.81366755705885,13.437451997627068
117.18420962636887,10.03356786586669
123.94353632080175,11.607657699983509
120.5050439462337,10.73499769345517
127.52713260609507,0.0
109.26569450989803,11.861224261026619
127.52713260609507,0.0
115.56101844355399,10.366525497881398
125.71518000696538,15.874532876304485
112.37770951151238,13.835342091461985
112.37770951151238,9.19924990151734
115.56101844355399,15.874532876304485
120.5050439462337,0.0
122.20803400204053,0.0
125.71518000696538,12.13217190968354
118.83137746797523,13.835342091461985
123.94353632080175,9.453818056955944
122.20803400204053,0.0
109.26569450989803,21.377528703025533
125.71518000696538,24.909481446975693
125.71518000696538,15.874532876304485
112.37770951151238,19.784247540289673
122.20803400204053,21.377528703025533
125.71518000696538,23.776128353464095
135.28863187411142,12.734902619155687
122.20803400204053,19.202679103356804
117.18420962636887,16.54258264340555
129.38422727980208,12.13217190968354
106.21173709492504,9.730762995569496
127.52713260609507,18.842330415237676
133.2575676446551,0.0
131.29213054290523,0.0
123.94353632080175,16.54258264340555
120.5050439462337,20.422155428503196
123.94353632080175,0.0
118.83137746797523,15.874532876304485
122.20803400204053,11.145783819035133
125.71518000696538,14.75020981151751
127.52713260609507,16.54258264340555
129.38422727980208,0.0
115.56101844355399,12.13217190968354
118.83137746797523,11.145783819035133
125.71518000696538,18.178642952154597
110.81366755705885,14.270821369961142
127.52713260609507,0.0
120.5050439462337,0.0
123.94353632080175,21.908502606759928
129.38422727980208,12.13217190968354
118.83137746797523,0.0
127.52713260609507,10.73499769345517
125.71518000696538,9.730762995569496
122.20803400204053,0.0
127.52713260609507,18.842330415237676
125.71518000696538,17.30282457857095
118.83137746797523,12.13217190968354
107.73220740336554,10.03356786586669
127.52713260609507,0.0
118.83137746797523,11.145783819035133
118.83137746797523,0.0
125.71518000696538,12.13217190968354
120.5050439462337,17.580539668255746
117.18420962636887,0.0
110.81366755705885,14.270821369961142
131.29213054290523,0.0
125.71518000696538,11.145783819035133
113.9595361313975,10.73499769345517
135.28863187411142,22.481206230515575
129.38422727980208,12.13217190968354
118.83137746797523,11.145783819035133
120.5050439462337,10.03356786586669
120.5050439462337,0.0
115.56101844355399,14.75020981151751
127.52713260609507,0.0
133.2575676446551,17.30282457857095
122.20803400204053,0.0
122.20803400204053,11.145783819035133
127.52713260609507,16.54258264340555
129.38422727980208,22.784970930030692
118.83137746797523,22.784970930030692
123.94353632080175,15.281423367285226
122.20803400204053,18.178642952154597
137.3952195034382,0.0
115.56101844355399,16.08813885742485
112.37770951151238,14.75020981151751
120.5050439462337,11.607657699983509
122.20803400204053,0.0
129.38422727980208,15.874532876304485
129.38422727980208,12.13217190968354
115.56101844355399,9.730762995569496
122.20803400204053,10.366525497881398
133.2575676446551,11.145783819035133
123.94353632080175,16.54258264340555
123.94353632080175,14.270821369961142
118.83137746797523,0.0
