theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
0.7853981633974483,0.8796459430051422,13.52503267170461,22.05558247447343,3.2564603086764246,-12.71844585395119,10
