Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,30077,78868,45152,66049,75229,144917
1,D,88325,11240,126503,3607,214828,14847
2,R,27571,83857,68018,51301,95589,135158
3,V,67652,35729,92550,31212,160202,66941
4,A,9346,104324,5006,100305,14352,204629
5,L,69653,32537,64571,52260,134224,84797
