data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate
2025-05-23--18h-45m-09s,1.0,0.0,27.0,12.0,40.0,2.3117610289979167,0.28103490150281357
2025-05-23--18h-45m-09s,0.0,0.0,33.0,7.0,40.0,2.540998526723742,0.0
2025-05-23--18h-45m-09s,0.5,0.0,30.0,9.5,40.0,2.4188584057763776,0.2255134058981312
2025-05-23--18h-45m-09s,0.0,1.0,30.0,9.0,40.0,2.381830721082478,0.0
2025-05-23--18h-45m-09s,1.0,3.0,26.0,10.0,40.0,2.183400474843519,0.30627736916966947
2025-05-23--18h-45m-09s,1.5,1.0,31.0,6.5,40.0,2.4188584057763776,0.4478323969289325
2025-05-23--18h-45m-09s,0.5,0.0,31.0,8.5,40.0,2.457511421794464,0.23794112483020827
2025-05-23--18h-45m-09s,0.5,2.0,26.0,11.5,40.0,2.214297435588181,0.20556893116117386
2025-05-23--18h-45m-09s,1.0,1.0,28.0,10.0,40.0,2.3117610289979167,0.30627736916966947
2025-05-23--18h-45m-09s,0.5,3.0,29.0,7.5,40.0,2.278380763520252,0.25268025514207865
2025-05-23--18h-45m-09s,1.5,2.0,29.0,7.5,40.0,2.3117610289979167,0.4205343352839651
2025-05-23--18h-45m-09s,1.0,1.0,25.0,13.0,40.0,2.214297435588181,0.2705497629785729
2025-05-23--18h-45m-09s,0.5,2.0,30.0,7.5,40.0,2.34619382340565,0.25268025514207865
2025-05-23--18h-45m-09s,0.5,0.0,30.0,9.5,40.0,2.4188584057763776,0.2255134058981312
2025-05-23--18h-45m-09s,0.5,0.0,29.0,10.5,40.0,2.381830721082478,0.21484983307571223
2025-05-23--18h-45m-09s,0.5,1.0,28.0,10.5,40.0,2.3117610289979167,0.21484983307571223
2025-05-23--18h-45m-09s,0.5,2.0,28.0,9.5,40.0,2.278380763520252,0.2255134058981312
2025-05-23--18h-45m-09s,0.5,3.0,27.0,9.5,40.0,2.214297435588181,0.2255134058981312
2025-05-23--18h-45m-09s,2.0,1.0,27.0,10.0,40.0,2.278380763520252,0.4205343352839651
2025-05-23--18h-45m-09s,0.5,2.0,28.0,9.5,40.0,2.278380763520252,0.2255134058981312
2025-05-23--18h-45m-09s,1.0,5.0,22.0,12.0,40.0,2.009758212404657,0.28103490150281357
2025-05-23--18h-45m-09s,1.0,0.0,32.0,7.0,40.0,2.498091544796509,0.3613671239067078
2025-05-23--18h-45m-09s,0.5,0.0,28.0,11.5,40.0,2.34619382340565,0.20556893116117386
