data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate,theta_estimate_degrees,delta_phi_estimate_degrees
2025-05-23--18h-45m-09s,1.0,0.0,27.0,12.0,40.0,2.3257833085982966,0.277062865907599,133.2575676446551,15.874532876304485
2025-05-23--18h-45m-09s,0.0,0.0,33.0,7.0,40.0,2.5636044183967206,0.0,146.88371351522215,0.0
2025-05-23--18h-45m-09s,0.5,0.0,30.0,9.5,40.0,2.4362991516840635,0.2222659806251162,139.58965902279962,12.734902619155687
2025-05-23--18h-45m-09s,0.0,1.0,30.0,9.0,40.0,2.397998956835325,0.0,137.3952195034382,0.0
2025-05-23--18h-45m-09s,1.0,3.0,26.0,10.0,40.0,2.1941438108588938,0.30199125879106337,125.71518000696538,17.30282457857095
2025-05-23--18h-45m-09s,1.5,1.0,31.0,6.5,40.0,2.4362991516840635,0.44200476677681094,139.58965902279962,25.325007660975533
2025-05-23--18h-45m-09s,0.5,0.0,31.0,8.5,40.0,2.4764067053368013,0.2345277804372816,141.887652573696,13.437451997627068
2025-05-23--18h-45m-09s,0.5,2.0,26.0,11.5,40.0,2.2257683496037757,0.20259184530918437,127.52713260609507,11.607657699983509
2025-05-23--18h-45m-09s,1.0,1.0,28.0,10.0,40.0,2.3257833085982966,0.30199125879106337,133.2575676446551,17.30282457857095
2025-05-23--18h-45m-09s,0.5,3.0,29.0,7.5,40.0,2.2914799599319062,0.24907281986978974,131.29213054290523,14.270821369961142
2025-05-23--18h-45m-09s,1.5,2.0,29.0,7.5,40.0,2.3257833085982966,0.4149717231447266,133.2575676446551,23.776128353464095
2025-05-23--18h-45m-09s,1.0,1.0,25.0,13.0,40.0,2.2257683496037757,0.2667111521503259,127.52713260609507,15.281423367285226
2025-05-23--18h-45m-09s,0.5,2.0,30.0,7.5,40.0,2.361232066721791,0.24907281986978974,135.28863187411142,14.270821369961142
2025-05-23--18h-45m-09s,0.5,0.0,30.0,9.5,40.0,2.4362991516840635,0.2222659806251162,139.58965902279962,12.734902619155687
2025-05-23--18h-45m-09s,0.5,0.0,29.0,10.5,40.0,2.397998956835325,0.2117463452419459,137.3952195034382,12.13217190968354
2025-05-23--18h-45m-09s,0.5,1.0,28.0,10.5,40.0,2.3257833085982966,0.2117463452419459,133.2575676446551,12.13217190968354
2025-05-23--18h-45m-09s,0.5,2.0,28.0,9.5,40.0,2.2914799599319062,0.2222659806251162,131.29213054290523,12.734902619155687
2025-05-23--18h-45m-09s,0.5,3.0,27.0,9.5,40.0,2.2257683496037757,0.2222659806251162,127.52713260609507,12.734902619155687
2025-05-23--18h-45m-09s,2.0,1.0,27.0,10.0,40.0,2.2914799599319062,0.4149717231447266,131.29213054290523,23.776128353464095
2025-05-23--18h-45m-09s,0.5,2.0,28.0,9.5,40.0,2.2914799599319062,0.2222659806251162,131.29213054290523,12.734902619155687
2025-05-23--18h-45m-09s,1.0,5.0,22.0,12.0,40.0,2.01692025879791,0.277062865907599,115.56101844355399,15.874532876304485
2025-05-23--18h-45m-09s,1.0,0.0,32.0,7.0,40.0,2.5186801516870747,0.3564338525814142,144.30974263503938,20.422155428503196
2025-05-23--18h-45m-09s,0.5,0.0,28.0,11.5,40.0,2.361232066721791,0.20259184530918437,135.28863187411142,11.607657699983509
2025-05-23--18h-45m-09s,1.0,0.0,30.0,9.0,40.0,2.4362991516840635,0.3172771730595597,139.58965902279962,18.178642952154597
2025-05-23--18h-45m-09s,1.5,1.0,32.0,5.5,40.0,2.4764067053368013,0.4751464843588339,141.887652573696,27.223888204239966
2025-05-23--18h-45m-09s,0.5,0.0,34.0,5.5,40.0,2.6118638991287852,0.28872253391069386,149.64877808266237,16.54258264340555
2025-05-23--18h-45m-09s,0.5,1.0,28.0,10.5,40.0,2.3257833085982966,0.2117463452419459,133.2575676446551,12.13217190968354
2025-05-23--18h-45m-09s,1.5,1.0,30.0,7.5,40.0,2.397998956835325,0.4149717231447266,137.3952195034382,23.776128353464095
2025-05-23--18h-45m-09s,0.5,0.0,31.0,8.5,40.0,2.4764067053368013,0.2345277804372816,141.887652573696,13.437451997627068
2025-05-23--18h-45m-09s,0.0,1.0,28.0,11.0,40.0,2.3257833085982966,0.0,133.2575676446551,0.0
2025-05-23--18h-45m-09s,1.5,1.0,30.0,7.5,40.0,2.397998956835325,0.4149717231447266,137.3952195034382,23.776128353464095
