theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
0.1308996938995747,1.5707963267948966,2.2770503743364108,3.6366660417731382,2.6393563268092968,2.9126765745719703,60,10,32.7C
