theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
0.12566370614359174,0.7853981633974483,2.1860144338357186,3.4911058659102485,0.25217035660803494,-2.282516194194574,10
