data_dir,C,DB_H,DB_V,SB,N,repetition,theta_estimate,delta_phi_estimate
2025-06-01--00h-07m-09s,1.0,10.0,13.0,16.5,40.5,,1.6449383090286596,0.24138296166286702
2025-06-01--00h-07m-09s,1.0,11.0,10.0,19.0,41.0,,1.5464036640172414,0.2255134058981312
2025-06-01--00h-07m-09s,0.5,14.0,10.0,16.0,40.5,,1.4718696160220452,0.17496904566568888
2025-06-01--00h-07m-09s,0.5,9.0,13.0,17.5,40.0,,1.6709637479564565,0.16744807921968932
2025-06-01--00h-07m-09s,2.0,12.0,9.0,16.5,39.5,,1.4947737529849583,0.33503050039738547
2025-06-01--00h-07m-09s,1.0,11.0,9.0,19.5,40.5,,1.521393517472283,0.2226992869957371
2025-06-01--00h-07m-09s,1.0,11.0,12.0,15.5,39.5,,1.5961154875875192,0.24874004995928137
2025-06-01--00h-07m-09s,2.0,8.0,14.0,16.5,40.5,,1.719491821062459,0.33503050039738547
2025-06-01--00h-07m-09s,1.0,9.0,8.0,21.5,39.5,,1.545477166002274,0.21241221373944433
2025-06-01--00h-07m-09s,1.0,14.0,12.0,13.5,40.5,,1.521393517472283,0.2657291189694254
2025-06-01--00h-07m-09s,0.5,10.0,14.0,15.0,39.5,,1.672236029408577,0.1805852141906981
2025-06-01--00h-07m-09s,0.5,15.0,8.0,15.5,39.0,,1.390331186398881,0.17771060084511175
2025-06-01--00h-07m-09s,1.0,6.0,11.0,21.0,39.0,,1.699355286836322,0.21484983307571223
2025-06-01--00h-07m-09s,0.0,15.0,10.0,15.5,40.5,,1.447023753236062,0.0
2025-06-01--00h-07m-09s,0.0,9.0,10.0,20.0,39.0,,1.5964401629350142,0.0
2025-06-01--00h-07m-09s,0.0,10.0,11.0,18.5,39.5,,1.5961154875875192,0.0
2025-06-01--00h-07m-09s,1.0,9.0,12.0,18.0,40.0,,1.6458668178716132,0.23147736397017837
2025-06-01--00h-07m-09s,1.5,10.0,12.0,15.5,39.0,,1.6221008820590965,0.30159570280483483
2025-06-01--00h-07m-09s,0.0,8.0,9.0,24.0,41.0,,1.5951889895725517,0.0
2025-06-01--00h-07m-09s,1.5,14.0,11.0,14.5,41.0,,1.4975601451312728,0.31118424427751035
2025-06-01--00h-07m-09s,1.5,14.0,12.0,11.5,39.0,,1.5194917715306968,0.3465799537883769
2025-06-01--00h-07m-09s,0.0,9.0,11.0,20.5,40.5,,1.6201991361175103,0.0
2025-06-01--00h-07m-09s,1.0,10.0,8.0,20.5,39.5,,1.5201417558761694,0.21737336457096768
2025-06-01--00h-07m-09s,0.5,11.0,7.0,20.5,39.0,,1.468051548929302,0.15492231987081348
2025-06-01--00h-07m-09s,0.0,13.0,15.0,12.5,40.5,,1.6201991361175103,0.0
2025-06-01--00h-07m-09s,1.0,13.0,10.0,15.5,39.5,,1.4947737529849583,0.24874004995928137
2025-06-01--00h-07m-09s,0.5,12.0,9.0,19.0,40.5,,1.4966543445611338,0.16082048067446467
2025-06-01--00h-07m-09s,0.5,13.0,12.0,14.0,39.5,,1.545477166002274,0.1867794610815936
2025-06-01--00h-07m-09s,0.0,13.0,5.0,22.0,40.0,,1.369438406004566,0.0
2025-06-01--00h-07m-09s,0.5,13.0,11.0,15.0,39.5,,1.5201417558761694,0.1805852141906981
2025-06-01--00h-07m-09s,0.5,7.0,10.0,23.0,40.5,,1.6449383090286596,0.1463872592942491
2025-06-01--00h-07m-09s,1.0,13.0,9.0,17.5,40.5,,1.4718696160220452,0.23464248018115108
2025-06-01--00h-07m-09s,0.0,11.0,9.0,20.5,40.5,,1.521393517472283,0.0
2025-06-01--00h-07m-09s,0.5,10.0,9.0,20.0,39.5,,1.545477166002274,0.1568156853444008
2025-06-01--00h-07m-09s,0.5,14.0,11.0,13.5,39.0,,1.493797186138073,0.19012560334646678
2025-06-01--00h-07m-09s,1.0,13.0,10.0,15.0,39.0,,1.493797186138073,0.25268025514207865
2025-06-01--00h-07m-09s,0.5,8.0,7.0,24.5,40.0,,1.5457937218955355,0.1418970546041639
2025-06-01--00h-07m-09s,0.0,9.0,8.0,24.0,41.0,,1.5464036640172414,0.0
2025-06-01--00h-07m-09s,1.5,15.0,7.0,16.0,39.5,,1.3668538714317635,0.29712251634710224
2025-06-01--00h-07m-09s,1.0,8.0,11.0,19.5,39.5,,1.646818900604835,0.2226992869957371
2025-06-01--00h-07m-09s,0.5,10.0,15.0,15.0,40.5,,1.6945689003537312,0.1805852141906981
2025-06-01--00h-07m-09s,2.0,10.0,13.0,15.5,40.5,,1.6449383090286596,0.3448565769853061
2025-06-01--00h-07m-09s,0.0,12.0,9.0,18.0,39.0,,1.493797186138073,0.0
2025-06-01--00h-07m-09s,1.5,10.0,7.0,20.5,39.0,,1.493797186138073,0.26417863214512494
2025-06-01--00h-07m-09s,2.0,15.0,9.0,14.5,40.5,,1.4221008325273343,0.35560258298053327
2025-06-01--00h-07m-09s,1.5,11.0,10.0,18.0,40.5,,1.5461024591797445,0.28103490150281357
2025-06-01--00h-07m-09s,2.0,12.0,8.0,17.5,39.5,,1.4693566241812164,0.32600003255365007
2025-06-01--00h-07m-09s,0.5,8.0,12.0,18.5,39.0,,1.6735411046604913,0.16294147861051939
2025-06-01--00h-07m-09s,1.0,13.0,9.0,16.5,39.5,,1.4693566241812164,0.24138296166286702
2025-06-01--00h-07m-09s,1.0,11.0,7.0,20.0,39.0,,1.468051548929302,0.21998797739545944
2025-06-01--00h-07m-09s,0.0,11.0,12.0,17.5,40.5,,1.5954901944100486,0.0
2025-06-01--00h-07m-09s,0.5,11.0,12.0,17.5,41.0,,1.5951889895725517,0.16744807921968932
2025-06-01--00h-07m-09s,1.0,7.0,11.0,21.5,40.5,,1.669723037567748,0.21241221373944433
2025-06-01--00h-07m-09s,1.5,10.0,12.0,16.0,39.5,,1.6214508977136237,0.29712251634710224
2025-06-01--00h-07m-09s,1.0,12.0,10.0,16.5,39.5,,1.5201417558761694,0.24138296166286702
2025-06-01--00h-07m-09s,0.5,15.0,10.0,15.5,41.0,,1.448540787755115,0.17771060084511175
2025-06-01--00h-07m-09s,0.5,10.0,12.0,17.5,40.0,,1.6208171836006666,0.16744807921968932
2025-06-01--00h-07m-09s,1.0,12.0,10.0,18.0,41.0,,1.5219964724242343,0.23147736397017837
2025-06-01--00h-07m-09s,1.0,5.0,12.0,22.0,40.0,,1.746702094958613,0.21005573907123887
2025-06-01--00h-07m-09s,1.0,10.0,13.0,15.5,39.5,,1.646818900604835,0.24874004995928137
2025-06-01--00h-07m-09s,1.5,15.0,4.0,19.0,39.5,,1.2885841317864402,0.2739132803034041
2025-06-01--00h-07m-09s,1.0,11.0,16.0,11.5,39.5,,1.697719105693102,0.2867565522115484
2025-06-01--00h-07m-09s,0.5,13.0,12.0,14.5,40.0,,1.5457937218955355,0.18360401027891857
2025-06-01--00h-07m-09s,0.0,12.0,10.0,17.0,39.0,,1.5194917715306968,0.0
2025-06-01--00h-07m-09s,1.0,12.0,11.0,17.0,41.0,,1.5464036640172414,0.23794112483020827
2025-06-01--00h-07m-09s,1.0,10.0,8.0,20.0,39.0,,1.5194917715306968,0.21998797739545944
2025-06-01--00h-07m-09s,0.5,10.0,12.0,17.5,40.0,,1.6208171836006666,0.16744807921968932
2025-06-01--00h-07m-09s,0.0,13.0,11.0,15.0,39.0,,1.5194917715306968,0.0
2025-06-01--00h-07m-09s,0.5,12.0,8.0,19.5,40.0,,1.4706289056333368,0.15878021464576067
2025-06-01--00h-07m-09s,1.5,12.0,9.0,17.5,40.0,,1.4957258357181802,0.28481065953646517
2025-06-01--00h-07m-09s,0.0,9.0,11.0,20.5,40.5,,1.6201991361175103,0.0
2025-06-01--00h-07m-09s,0.5,13.0,11.0,15.0,39.5,,1.5201417558761694,0.1805852141906981
2025-06-01--00h-07m-09s,0.5,16.0,7.0,15.5,39.0,,1.3379281485368142,0.17771060084511175
2025-06-01--00h-07m-09s,1.5,13.0,8.0,18.5,41.0,,1.448540787755115,0.27740551649003575
2025-06-01--00h-07m-09s,1.5,12.0,12.0,15.0,40.5,,1.5707963267948966,0.30627736916966947
2025-06-01--00h-07m-09s,1.0,8.0,9.0,21.5,39.5,,1.5961154875875192,0.21241221373944433
2025-06-01--00h-07m-09s,0.5,10.0,7.0,21.5,39.0,,1.493797186138073,0.15133263697721575
2025-06-01--00h-07m-09s,1.5,11.0,11.0,16.0,39.5,,1.5707963267948966,0.29712251634710224
2025-06-01--00h-07m-09s,1.5,14.0,6.0,18.5,40.0,,1.369438406004566,0.27740551649003575
2025-06-01--00h-07m-09s,1.0,12.0,10.0,17.5,40.5,,1.521393517472283,0.23464248018115108
2025-06-01--00h-07m-09s,1.0,6.0,13.0,19.0,39.0,,1.7512614671909121,0.2255134058981312
2025-06-01--00h-07m-09s,1.0,10.0,7.0,21.5,39.5,,1.4947737529849583,0.21241221373944433
2025-06-01--00h-07m-09s,1.0,10.0,9.0,19.0,39.0,,1.5451524906547789,0.2255134058981312
2025-06-01--00h-07m-09s,0.5,12.0,12.0,15.0,39.5,,1.5707963267948966,0.1805852141906981
2025-06-01--00h-07m-09s,1.0,13.0,10.0,15.0,39.0,,1.493797186138073,0.25268025514207865
2025-06-01--00h-07m-09s,0.5,11.0,12.0,17.5,41.0,,1.5951889895725517,0.16744807921968932
2025-06-01--00h-07m-09s,0.0,7.0,16.0,16.5,39.5,,1.8006634062622868,0.0
2025-06-01--00h-07m-09s,0.0,15.0,9.0,15.0,39.0,,1.4163367283107124,0.0
2025-06-01--00h-07m-09s,1.0,11.0,11.0,17.5,40.5,,1.5707963267948966,0.23464248018115108
2025-06-01--00h-07m-09s,0.0,9.0,13.0,17.0,39.0,,1.6735411046604913,0.0
2025-06-01--00h-07m-09s,0.5,9.0,7.0,22.5,39.0,,1.5194917715306968,0.14798146074878374
2025-06-01--00h-07m-09s,0.5,9.0,13.0,18.5,41.0,,1.6685127356440028,0.16294147861051939
2025-06-01--00h-07m-09s,1.0,14.0,12.0,13.0,40.0,,1.5207754699891267,0.2705497629785729
2025-06-01--00h-07m-09s,1.0,12.0,12.0,15.5,40.5,,1.5707963267948966,0.24874004995928137
2025-06-01--00h-07m-09s,1.5,16.0,10.0,12.5,40.0,,1.4202280540182106,0.3334731722518321
2025-06-01--00h-07m-09s,1.5,8.0,13.0,17.0,39.5,,1.697719105693102,0.288742907954002
2025-06-01--00h-07m-09s,1.5,17.0,9.0,13.5,41.0,,1.3744145369859835,0.3217505543966422
