,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,RT,TR,RR,read_time
0,6.3,17518,644,0,20185,0,0,1104,0,16297,411,352,17702,0,0,0,0,1468,1,1,0,3
1,6.7,17256,656,0,20248,0,0,1070,0,16230,381,366,17622,0,0,0,0,1470,2,2,0,3
2,7.1,17450,644,0,20259,0,0,1154,0,16312,371,371,17780,0,0,0,0,1520,1,2,0,3
3,7.5,17267,676,0,20238,0,0,1095,0,16345,373,369,17906,0,0,0,0,1521,3,0,0,3
4,7.9,17265,616,0,19757,0,0,1035,0,16232,364,374,17681,0,0,0,0,1496,0,0,0,3
5,8.3,17014,659,0,19914,0,0,1125,0,16511,388,361,17628,0,0,0,0,1510,0,1,0,3
6,8.7,17293,639,0,20218,0,0,1102,0,16422,371,347,17786,0,0,0,0,1491,2,0,0,3
7,9.1,17272,682,0,20171,0,0,1164,0,16328,388,368,17526,0,0,0,0,1598,1,0,0,3
8,9.5,17262,665,0,20066,0,0,1122,0,16133,382,362,17413,0,0,0,0,1390,4,2,0,3
9,9.9,17002,574,0,19872,0,0,1136,0,16026,407,376,17521,0,0,0,0,752,0,1,0,3
10,9.95,16926,693,0,19363,0,0,1090,0,15839,355,392,17223,0,0,0,0,614,2,0,0,3
11,10.0,16751,661,0,19523,0,0,1118,0,15951,370,365,17306,0,0,0,0,489,0,0,0,3
12,10.05,16646,665,0,19630,0,0,1144,0,15767,377,400,17095,0,0,0,0,406,0,0,0,3
13,10.1,16554,666,0,19534,0,0,1070,0,16104,408,387,17290,0,0,0,0,296,0,0,0,3
14,10.15,16830,686,0,19587,0,0,1043,0,15930,382,346,17102,0,0,0,0,186,0,0,0,3
15,10.2,16525,599,0,19309,0,0,1104,0,15699,426,374,16903,0,0,0,0,105,0,0,0,3
16,10.25,16353,704,0,19241,0,0,1157,0,15792,338,401,16803,0,0,0,0,47,1,1,0,3
17,10.3,16737,668,0,19042,0,0,1080,0,15727,404,366,16893,0,0,0,0,37,0,0,0,3
18,10.35,16815,632,0,19420,0,0,1114,0,15797,397,371,16755,0,0,0,0,42,0,1,0,3
19,10.4,16854,752,0,19398,0,0,1135,0,15978,386,381,17217,0,0,0,0,73,0,0,0,3
20,10.45,16636,619,0,19332,0,0,1123,0,15844,338,391,16916,0,0,0,0,143,0,1,0,3
21,10.5,16826,726,0,19543,0,0,1156,0,16056,420,392,16986,0,0,0,0,209,0,1,0,3
22,10.55,16794,658,0,19199,0,0,1166,0,15713,373,376,17262,0,0,0,0,329,0,0,0,3
23,10.6,16811,660,0,19527,0,0,1205,0,15901,377,396,17396,0,0,0,0,421,2,0,0,3
24,10.65,16853,667,0,19977,0,0,1111,0,16002,382,381,17196,0,0,0,0,587,1,1,0,3
25,10.7,17076,701,0,19764,0,0,1091,0,16331,385,386,17459,0,0,0,0,638,1,0,0,3
26,10.75,17213,681,0,19782,0,0,1100,0,16130,381,365,17274,0,0,0,0,757,1,1,0,3
27,11.1,17055,641,0,20034,0,0,1131,0,16278,419,356,17502,0,0,0,0,1379,1,1,0,3
28,11.5,17033,693,0,20128,0,0,1118,0,16168,398,382,17495,0,0,0,0,1535,1,1,0,3
29,11.9,17472,634,0,20316,0,0,1084,0,16480,377,375,17749,0,0,0,0,1466,1,1,0,3
30,12.3,17127,620,0,19911,0,0,1105,0,16185,396,376,17457,0,0,0,0,1488,2,1,0,3
31,12.7,17337,669,0,19894,0,0,1090,0,16191,427,387,17451,0,0,0,0,1455,2,0,0,3
32,13.1,16938,653,0,20151,0,0,1092,0,16305,385,375,17559,0,0,0,0,1574,1,1,0,3
33,13.5,17129,631,0,19851,0,0,1135,0,15972,349,358,17479,0,0,0,0,1456,0,0,0,3
34,13.9,17209,688,0,19774,0,0,1226,0,16104,370,337,17384,0,0,0,0,1475,2,0,0,3
35,14.3,17059,705,0,19731,0,0,1133,0,15914,400,373,17202,0,0,0,0,1473,1,0,0,3
