data_dir,C,DB_H,DB_V,SB,N
2025-05-23--18h-35m-16s,0.0,2.0,21.0,17.0,40.0
2025-05-23--18h-35m-16s,1.0,3.0,22.0,14.0,40.0
2025-05-23--18h-35m-16s,1.0,7.0,24.0,8.0,40.0
2025-05-23--18h-35m-16s,1.0,4.0,20.0,15.0,40.0
2025-05-23--18h-35m-16s,1.5,6.0,23.0,9.5,40.0
2025-05-23--18h-35m-16s,0.5,8.0,19.0,12.5,40.0
2025-05-23--18h-35m-16s,1.0,1.0,20.0,18.0,40.0
2025-05-23--18h-35m-16s,1.0,2.0,18.0,19.0,40.0
2025-05-23--18h-35m-16s,1.0,2.0,22.0,15.0,40.0
2025-05-23--18h-35m-16s,0.0,9.0,16.0,15.0,40.0
2025-05-23--18h-35m-16s,1.0,3.0,23.0,13.0,40.0
2025-05-23--18h-35m-16s,1.5,1.0,21.0,16.5,40.0
2025-05-23--18h-35m-16s,1.0,2.0,24.0,13.0,40.0
2025-05-23--18h-35m-16s,1.0,5.0,22.0,12.0,40.0
2025-05-23--18h-35m-16s,0.5,3.0,22.0,14.5,40.0
2025-05-23--18h-35m-16s,1.5,2.0,24.0,12.5,40.0
2025-05-23--18h-35m-16s,1.0,3.0,23.0,13.0,40.0
2025-05-23--18h-35m-16s,0.0,6.0,20.0,14.0,40.0
2025-05-23--18h-35m-16s,0.5,2.0,26.0,11.5,40.0
2025-05-23--18h-35m-16s,1.0,3.0,21.0,15.0,40.0
2025-05-23--18h-35m-16s,2.0,3.0,20.0,15.0,40.0
2025-05-23--18h-35m-16s,0.0,6.0,19.0,15.0,40.0
2025-05-23--18h-35m-16s,0.5,4.0,18.0,17.5,40.0
2025-05-23--18h-35m-16s,0.0,2.0,25.0,13.0,40.0
2025-05-23--18h-35m-16s,1.0,4.0,20.0,15.0,40.0
2025-05-23--18h-35m-16s,0.0,5.0,20.0,15.0,40.0
2025-05-23--18h-35m-16s,0.0,2.0,24.0,14.0,40.0
2025-05-23--18h-35m-16s,0.5,4.0,19.0,16.5,40.0
2025-05-23--18h-35m-16s,0.5,1.0,27.0,11.5,40.0
2025-05-23--18h-35m-16s,1.0,5.0,20.0,14.0,40.0
2025-05-23--18h-35m-16s,1.5,2.0,22.0,14.5,40.0
2025-05-23--18h-35m-16s,0.5,0.0,24.0,15.5,40.0
2025-05-23--18h-35m-16s,1.0,6.0,25.0,8.0,40.0
2025-05-23--18h-35m-16s,0.0,7.0,17.0,16.0,40.0
2025-05-23--18h-35m-16s,0.0,3.0,24.0,13.0,40.0
2025-05-23--18h-35m-16s,0.0,5.0,23.0,12.0,40.0
2025-05-23--18h-35m-16s,1.0,3.0,24.0,12.0,40.0
2025-05-23--18h-35m-16s,0.0,1.0,25.0,14.0,40.0
2025-05-23--18h-35m-16s,0.5,6.0,16.0,17.5,40.0
2025-05-23--18h-35m-16s,1.0,2.0,26.0,11.0,40.0
2025-05-23--18h-35m-16s,0.5,4.0,23.0,12.5,40.0
2025-05-23--18h-35m-16s,1.0,3.0,18.0,18.0,40.0
2025-05-23--18h-35m-16s,1.0,5.0,17.0,17.0,40.0
2025-05-23--18h-35m-16s,0.0,3.0,19.0,18.0,40.0
2025-05-23--18h-35m-16s,0.0,4.0,20.0,16.0,40.0
2025-05-23--18h-35m-16s,0.0,4.0,22.0,14.0,40.0
2025-05-23--18h-35m-16s,1.5,3.0,20.0,15.5,40.0
2025-05-23--18h-35m-16s,0.5,3.0,20.0,16.5,40.0
2025-05-23--18h-35m-16s,0.5,6.0,19.0,14.5,40.0
2025-05-23--18h-35m-16s,0.5,4.0,24.0,11.5,40.0
2025-05-23--18h-35m-16s,0.5,4.0,20.0,15.5,40.0
2025-05-23--18h-35m-16s,0.0,0.0,25.0,15.0,40.0
2025-05-23--18h-35m-16s,0.5,3.0,24.0,12.5,40.0
2025-05-23--18h-35m-16s,0.5,2.0,24.0,13.5,40.0
2025-05-23--18h-35m-16s,2.0,4.0,21.0,13.0,40.0
2025-05-23--18h-35m-16s,0.5,3.0,16.0,20.5,40.0
2025-05-23--18h-35m-16s,2.5,2.0,24.0,11.5,40.0
2025-05-23--18h-35m-16s,0.5,3.0,22.0,14.5,40.0
2025-05-23--18h-35m-16s,0.0,2.0,23.0,15.0,40.0
2025-05-23--18h-35m-16s,1.0,4.0,21.0,14.0,40.0
2025-05-23--18h-35m-16s,0.0,6.0,17.0,17.0,40.0
2025-05-23--18h-35m-16s,1.5,2.0,19.0,17.5,40.0
2025-05-23--18h-35m-16s,0.0,2.0,21.0,17.0,40.0
2025-05-23--18h-35m-16s,0.0,4.0,21.0,15.0,40.0
2025-05-23--18h-35m-16s,1.0,1.0,22.0,16.0,40.0
2025-05-23--18h-35m-16s,0.5,4.0,19.0,16.5,40.0
2025-05-23--18h-35m-16s,0.5,5.0,15.0,19.5,40.0
2025-05-23--18h-35m-16s,0.5,5.0,24.0,10.5,40.0
2025-05-23--18h-35m-16s,0.0,1.0,22.0,17.0,40.0
2025-05-23--18h-35m-16s,1.0,2.0,19.0,18.0,40.0
2025-05-23--18h-35m-16s,1.5,5.0,18.0,15.5,40.0
2025-05-23--18h-35m-16s,0.5,1.0,27.0,11.5,40.0
2025-05-23--18h-35m-16s,0.5,2.0,23.0,14.5,40.0
2025-05-23--18h-35m-16s,0.0,6.0,20.0,14.0,40.0
2025-05-23--18h-35m-16s,2.0,1.0,19.0,18.0,40.0
2025-05-23--18h-35m-16s,0.5,3.0,20.0,16.5,40.0
2025-05-23--18h-35m-16s,1.0,2.0,20.0,17.0,40.0
2025-05-23--18h-35m-16s,1.5,1.0,26.0,11.5,40.0
2025-05-23--18h-35m-16s,0.5,1.0,25.0,13.5,40.0
2025-05-23--18h-35m-16s,1.0,4.0,24.0,11.0,40.0
2025-05-23--18h-35m-16s,0.0,4.0,23.0,13.0,40.0
2025-05-23--18h-35m-16s,0.0,5.0,20.0,15.0,40.0
2025-05-23--18h-35m-16s,0.5,2.0,20.0,17.5,40.0
2025-05-23--18h-35m-16s,1.5,2.0,22.0,14.5,40.0
2025-05-23--18h-35m-16s,0.0,3.0,25.0,12.0,40.0
2025-05-23--18h-35m-16s,0.5,3.0,24.0,12.5,40.0
