Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,41045,38990,48221,32612,89266,71602
1,D,69373,6210,70619,16717,139992,22927
2,R,55677,22783,83643,6691,139320,29474
3,V,32981,46947,46430,32805,79411,79752
4,A,5077,80221,21065,52065,26142,132286
5,L,19137,63305,7521,61817,26658,125122
