,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,RT,TR,RR,read_time
0,6.3,0,218,0,21237,0,0,0,0,0,221,0,21953,0,0,0,0,4751,5,2,0,1
1,6.7,0,219,0,21218,0,0,0,0,0,218,0,21736,0,0,0,0,4658,1,4,0,1
2,7.1,0,223,0,21306,0,0,0,0,0,210,0,21953,0,0,0,0,4855,5,3,0,1
3,7.5,0,222,0,21261,0,0,0,0,0,237,0,21826,0,0,0,0,4636,4,8,0,1
4,7.9,0,201,0,20869,0,0,0,0,0,227,0,21439,0,0,0,0,4573,4,4,0,1
5,8.3,0,215,0,21107,0,0,0,0,0,230,0,21602,0,0,0,0,4753,1,3,0,1
6,8.7,0,197,0,21005,0,0,0,0,0,211,0,21791,0,0,0,0,4703,2,2,0,1
7,9.1,0,214,0,21281,0,0,0,0,0,207,0,21570,0,0,0,0,4772,3,2,0,1
8,9.5,0,210,0,20985,0,0,0,0,0,238,0,21594,0,0,0,0,4475,6,4,0,1
9,9.9,0,229,0,19909,0,0,0,0,0,243,0,20545,0,0,0,0,2239,1,1,0,1
10,9.95,0,194,0,19334,0,0,0,0,0,230,0,20042,0,0,0,0,1837,0,2,0,1
11,10.0,0,240,0,19316,0,0,0,0,0,236,0,19986,0,0,0,0,1340,2,2,0,1
12,10.05,0,210,0,19136,0,0,0,0,0,250,0,19506,0,0,0,0,1037,0,4,0,1
13,10.1,0,222,0,18958,0,0,0,0,0,229,0,19318,0,0,0,0,681,1,0,0,1
14,10.15,0,241,0,18880,0,0,0,0,0,251,0,19188,0,0,0,0,401,0,1,0,1
15,10.2,0,193,0,18417,0,0,0,0,0,207,0,19019,0,0,0,0,224,0,0,0,1
16,10.25,0,244,0,18623,0,0,0,0,0,235,0,19075,0,0,0,0,110,2,0,0,1
17,10.3,0,222,0,18704,0,0,0,0,0,239,0,19062,0,0,0,0,116,2,0,0,1
18,10.35,0,210,0,18977,0,0,0,0,0,212,0,19388,0,0,0,0,202,0,0,1,1
19,10.4,0,218,0,18788,0,0,0,0,0,226,0,19144,0,0,0,0,352,2,0,0,1
20,10.45,0,231,0,18934,0,0,0,0,0,209,0,19544,0,0,0,0,622,0,1,0,1
21,10.5,0,244,0,19059,0,0,0,0,0,220,0,19720,0,0,0,0,917,2,0,0,1
22,10.55,0,189,0,19095,0,0,0,0,0,205,0,19624,0,0,0,0,1320,1,2,0,1
23,10.6,0,226,0,19505,0,0,0,0,0,218,0,20083,0,0,0,0,1640,0,1,0,1
24,10.65,0,239,0,19603,0,0,0,0,0,244,0,20508,0,0,0,0,2047,2,1,0,1
25,10.7,0,207,0,19814,0,0,0,0,0,238,0,20595,0,0,0,0,2555,4,1,0,1
26,10.75,0,206,0,19919,0,0,0,0,0,220,0,20584,0,0,0,0,2769,2,3,0,1
27,11.1,0,236,0,20876,0,0,0,0,0,215,0,21473,0,0,0,0,4384,1,0,0,1
28,11.5,0,224,0,20898,0,0,0,0,0,244,0,21519,0,0,0,0,4581,2,0,0,1
29,11.9,0,206,0,20900,0,0,0,0,0,233,0,21805,0,0,0,0,4684,4,1,0,1
30,12.3,0,227,0,21067,0,0,0,0,0,233,0,21436,0,0,0,0,4618,9,3,0,1
31,12.7,0,189,0,20867,0,0,0,0,0,217,0,21408,0,0,0,0,4661,2,5,0,1
32,13.1,0,203,0,21124,0,0,0,0,0,241,0,21696,0,0,0,0,4686,3,3,0,1
33,13.5,0,212,0,21037,0,0,0,0,0,229,0,21415,0,0,0,0,4590,3,2,0,1
34,13.9,0,216,0,20485,0,0,0,0,0,222,0,21136,0,0,0,0,4434,5,1,0,1
35,14.3,0,233,0,20299,0,0,0,0,0,216,0,21424,0,0,0,0,4495,5,4,0,1
