data_dir,repetition,C,DB_H,DB_V,SB,N
2025-05-31--03h-37m-03s,1,1.0,4.0,0.0,0.0,5.0
2025-05-31--03h-37m-03s,2,0.0,1.0,0.0,0.0,1.0
2025-05-31--03h-37m-03s,3,1.5,0.0,0.0,0.0,1.5
2025-05-31--03h-37m-03s,5,1.0,1.0,0.0,0.0,2.0
2025-05-31--03h-37m-03s,6,1.0,2.0,0.0,0.0,3.0
2025-05-31--03h-37m-03s,8,0.0,2.0,0.0,0.0,2.0
2025-05-31--03h-37m-03s,9,0.0,1.0,0.0,0.0,1.0
2025-05-31--03h-37m-03s,10,1.0,1.0,0.0,0.0,2.0
2025-05-31--03h-37m-03s,11,0.5,0.0,0.0,0.0,0.5
2025-05-31--03h-37m-03s,12,0.0,2.0,0.0,0.0,2.0
2025-05-31--03h-37m-03s,13,1.0,1.0,0.0,0.0,2.0
2025-05-31--03h-37m-03s,14,0.5,2.0,0.0,0.0,2.5
2025-05-31--03h-37m-03s,15,0.5,1.0,0.0,0.0,1.5
2025-05-31--03h-37m-03s,16,0.5,0.0,0.0,0.0,0.5
2025-05-31--03h-37m-03s,17,0.0,3.0,0.0,0.0,3.0
2025-05-31--03h-37m-03s,18,1.0,2.0,0.0,0.0,3.0
2025-05-31--03h-37m-03s,19,1.0,0.0,0.0,0.0,1.0
2025-05-31--03h-37m-03s,20,0.5,2.0,1.0,0.0,3.5
2025-05-31--03h-37m-03s,22,1.0,1.0,0.0,0.0,2.0
2025-05-31--03h-37m-03s,23,0.5,1.0,0.0,0.0,1.5
2025-05-31--03h-37m-03s,24,0.5,1.0,0.0,0.0,1.5
2025-05-31--03h-37m-03s,25,0.0,1.0,0.0,0.0,1.0
2025-05-31--03h-37m-03s,26,0.0,3.0,0.0,0.0,3.0
2025-05-31--03h-37m-03s,27,1.5,0.0,0.0,0.0,1.5
2025-05-31--03h-37m-03s,28,0.5,4.0,0.0,0.0,4.5
2025-05-31--03h-37m-03s,29,1.0,3.0,0.0,0.0,4.0
2025-05-31--03h-37m-03s,30,0.0,1.0,0.0,0.0,1.0
2025-05-31--03h-37m-03s,31,0.5,5.0,0.0,0.0,5.5
2025-05-31--03h-37m-03s,33,1.5,1.0,0.0,0.0,2.5
2025-05-31--03h-37m-03s,34,1.5,1.0,0.0,0.0,2.5
2025-05-31--03h-37m-03s,35,0.0,2.0,0.0,0.0,2.0
2025-05-31--03h-37m-03s,36,1.0,0.0,0.0,0.0,1.0
2025-05-31--03h-37m-03s,37,1.0,1.0,0.0,0.5,2.5
2025-05-31--03h-37m-03s,38,0.0,3.0,0.0,0.5,3.5
2025-05-31--03h-37m-03s,39,0.5,1.0,0.0,0.0,1.5
2025-05-31--03h-37m-03s,40,0.5,3.0,0.0,0.0,3.5
2025-05-31--03h-37m-03s,42,1.0,1.0,0.0,0.0,2.0
2025-05-31--03h-37m-03s,43,0.5,2.0,0.0,0.0,2.5
2025-05-31--03h-37m-03s,44,0.5,1.0,1.0,0.0,2.5
2025-05-31--03h-37m-03s,45,1.0,5.0,0.0,0.0,6.0
2025-05-31--03h-37m-03s,46,0.5,2.0,0.0,0.0,2.5
2025-05-31--03h-37m-03s,47,0.5,0.0,0.0,0.0,0.5
2025-05-31--03h-37m-03s,48,1.5,4.0,0.0,0.0,5.5
2025-05-31--03h-37m-03s,49,0.0,1.0,0.0,0.0,1.0
2025-05-31--03h-37m-03s,51,0.5,1.0,0.0,0.0,1.5
2025-05-31--03h-37m-03s,54,0.0,2.0,0.0,0.0,2.0
2025-05-31--03h-37m-03s,55,0.0,2.0,0.0,0.0,2.0
2025-05-31--03h-37m-03s,56,0.0,1.0,0.0,0.0,1.0
2025-05-31--03h-37m-03s,57,1.0,1.0,0.0,0.0,2.0
2025-05-31--03h-37m-03s,58,0.5,2.0,1.0,0.0,3.5
2025-05-31--03h-37m-03s,59,0.5,3.0,0.0,0.0,3.5
2025-05-31--03h-37m-03s,60,1.5,0.0,1.0,0.0,2.5
2025-05-31--03h-37m-03s,61,0.0,2.0,0.0,0.0,2.0
2025-05-31--03h-37m-03s,62,1.0,0.0,0.0,0.0,1.0
2025-05-31--03h-37m-03s,63,0.5,0.0,0.0,0.0,0.5
2025-05-31--03h-37m-03s,64,0.5,1.0,0.0,0.0,1.5
2025-05-31--03h-37m-03s,65,0.5,1.0,0.0,0.0,1.5
2025-05-31--03h-37m-03s,66,0.5,0.0,0.0,0.0,0.5
2025-05-31--03h-37m-03s,67,0.0,2.0,0.0,0.0,2.0
2025-05-31--03h-37m-03s,68,0.5,0.0,0.0,0.0,0.5
