data_dir,C,DB_H,DB_V,SB,N,repetition,theta_estimate,delta_phi_estimate
2025-06-02--18h-47m-05s,1.0,10.0,8.0,20.5,39.5,,1.5201417558761694,0.21737336457096768
2025-06-02--18h-47m-05s,2.5,9.0,10.0,19.0,40.5,,1.5954901944100486,0.3479774400135154
2025-06-02--18h-47m-05s,0.5,16.0,7.0,17.0,40.5,,1.3467032344935257,0.16984628808367366
2025-06-02--18h-47m-05s,0.0,16.0,9.0,15.5,40.5,,1.3970844888046683,0.0
2025-06-02--18h-47m-05s,1.5,13.0,8.0,18.0,40.5,,1.447023753236062,0.28103490150281357
2025-06-02--18h-47m-05s,3.0,12.0,7.0,18.0,40.0,,1.445468495626831,0.38759668665518066
2025-06-02--18h-47m-05s,1.0,12.0,10.0,17.0,40.0,,1.5207754699891267,0.23794112483020827
2025-06-02--18h-47m-05s,2.0,11.0,12.0,15.0,40.0,,1.5957989316942578,0.3501057777671455
2025-06-02--18h-47m-05s,0.0,12.0,12.0,16.5,40.5,,1.5707963267948966,0.0
2025-06-02--18h-47m-05s,0.0,7.0,14.0,19.0,40.0,,1.746702094958613,0.0
2025-06-02--18h-47m-05s,0.5,13.0,9.0,18.0,40.5,,1.4718696160220452,0.16514867741462683
2025-06-02--18h-47m-05s,0.0,16.0,6.0,18.5,40.5,,1.321302406947611,0.0
2025-06-02--18h-47m-05s,2.0,9.0,5.0,23.5,39.5,,1.4693566241812164,0.2838524605440744
2025-06-02--18h-47m-05s,1.0,6.0,12.0,21.0,40.0,,1.7213645995715827,0.21484983307571223
2025-06-02--18h-47m-05s,0.5,16.0,7.0,16.0,39.5,,1.3409292473275063,0.17496904566568888
2025-06-02--18h-47m-05s,1.0,9.0,13.0,17.5,40.5,,1.669723037567748,0.23464248018115108
2025-06-02--18h-47m-05s,0.5,11.0,10.0,19.0,40.5,,1.5461024591797445,0.16082048067446467
2025-06-02--18h-47m-05s,1.5,6.0,10.0,23.0,40.5,,1.669723037567748,0.25003289309880394
2025-06-02--18h-47m-05s,2.0,11.0,10.0,17.5,40.5,,1.5461024591797445,0.32600003255365007
2025-06-02--18h-47m-05s,1.0,9.0,13.0,17.5,40.5,,1.669723037567748,0.23464248018115108
2025-06-02--18h-47m-05s,1.0,13.0,7.0,19.0,40.0,,1.4202280540182106,0.2255134058981312
2025-06-02--18h-47m-05s,0.0,11.0,11.0,18.5,40.5,,1.5707963267948966,0.0
2025-06-02--18h-47m-05s,1.0,11.0,7.0,20.5,39.5,,1.4693566241812164,0.21737336457096768
2025-06-02--18h-47m-05s,0.5,9.0,8.0,22.0,39.5,,1.545477166002274,0.14962890935951745
2025-06-02--18h-47m-05s,0.0,12.0,12.0,16.0,40.0,,1.5707963267948966,0.0
2025-06-02--18h-47m-05s,1.0,13.0,12.0,13.5,39.5,,1.545477166002274,0.2657291189694254
2025-06-02--18h-47m-05s,0.5,17.0,8.0,14.5,40.0,,1.3438532906163767,0.18360401027891857
2025-06-02--18h-47m-05s,0.5,5.0,8.0,26.5,40.0,,1.6458668178716132,0.13650631116230516
2025-06-02--18h-47m-05s,1.0,12.0,9.0,18.0,40.0,,1.4957258357181802,0.23147736397017837
2025-06-02--18h-47m-05s,0.0,14.0,8.0,18.5,40.5,,1.4221008325273343,0.0
2025-06-02--18h-47m-05s,1.0,8.0,11.0,20.0,40.0,,1.6458668178716132,0.21998797739545944
2025-06-02--18h-47m-05s,0.5,10.0,7.0,22.5,40.0,,1.4957258357181802,0.14798146074878374
2025-06-02--18h-47m-05s,1.5,8.0,13.0,17.0,39.5,,1.697719105693102,0.288742907954002
2025-06-02--18h-47m-05s,0.5,13.0,9.0,17.5,40.0,,1.4706289056333368,0.16744807921968932
2025-06-02--18h-47m-05s,0.5,12.0,10.0,18.0,40.5,,1.521393517472283,0.16514867741462683
2025-06-02--18h-47m-05s,0.5,9.0,13.0,17.0,39.5,,1.672236029408577,0.16984628808367366
2025-06-02--18h-47m-05s,1.0,9.0,11.0,19.0,40.0,,1.6208171836006666,0.2255134058981312
2025-06-02--18h-47m-05s,1.0,11.0,12.0,15.5,39.5,,1.5961154875875192,0.24874004995928137
2025-06-02--18h-47m-05s,2.0,10.0,13.0,15.0,40.0,,1.6458668178716132,0.3501057777671455
2025-06-02--18h-47m-05s,3.0,8.0,12.0,16.5,39.5,,1.672236029408577,0.4030570744661132
2025-06-02--18h-47m-05s,0.0,10.0,9.0,21.5,40.5,,1.5461024591797445,0.0
2025-06-02--18h-47m-05s,0.0,15.0,11.0,14.0,40.0,,1.4706289056333368,0.0
2025-06-02--18h-47m-05s,0.5,7.0,9.0,23.0,39.5,,1.6214508977136237,0.1463872592942491
2025-06-02--18h-47m-05s,1.0,10.0,11.0,18.5,40.5,,1.5954901944100486,0.22843700176633056
2025-06-02--18h-47m-05s,1.0,14.0,8.0,16.5,39.5,,1.4183073106827981,0.24138296166286702
2025-06-02--18h-47m-05s,0.5,14.0,15.0,11.0,40.5,,1.5954901944100486,0.21005573907123887
2025-06-02--18h-47m-05s,1.5,10.0,9.0,19.5,40.0,,1.5457937218955355,0.2705497629785729
2025-06-02--18h-47m-05s,1.5,10.0,8.0,21.0,40.5,,1.521393517472283,0.2611574109030243
2025-06-02--18h-47m-05s,1.5,11.0,14.0,13.0,39.5,,1.646818900604835,0.32745442614622466
2025-06-02--18h-47m-05s,0.5,6.0,13.0,20.0,39.5,,1.748952456415725,0.1568156853444008
2025-06-02--18h-47m-05s,1.0,14.0,6.0,18.5,39.5,,1.3668538714317635,0.22843700176633056
2025-06-02--18h-47m-05s,0.5,9.0,11.0,19.0,39.5,,1.6214508977136237,0.16082048067446467
2025-06-02--18h-47m-05s,0.5,11.0,13.0,16.0,40.5,,1.6201991361175103,0.17496904566568888
2025-06-02--18h-47m-05s,1.0,10.0,10.0,18.5,39.5,,1.5707963267948966,0.22843700176633056
2025-06-02--18h-47m-05s,1.0,12.0,10.0,17.5,40.5,,1.521393517472283,0.23464248018115108
2025-06-02--18h-47m-05s,1.0,8.0,14.0,16.5,39.5,,1.7232853429069952,0.24138296166286702
2025-06-02--18h-47m-05s,1.5,14.0,5.0,20.0,40.5,,1.3467032344935257,0.267307242923732
