theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
0.7853981633974483,0.13311833277922852,13.52503267170461,22.05558247447343,-14.775810584943585,-21.212564442379318,0.0001,20000
