theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
3.015928947446201,0.7853981633974483,43.69490856792547,86.50889413408974,-42.46531344919738,-87.71748380580541,10
