Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,31133,79793,44899,68093,76032,147886
1,D,93567,6836,111353,17789,204920,24625
2,R,63194,44424,112605,17799,175799,62223
3,V,67719,36704,92225,31608,159944,68312
4,A,5707,111041,22947,86741,28654,197782
5,L,36827,73945,23504,85880,60331,159825
