theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
0.7853981633974483,0.7539822368615503,13.52503267170461,22.05558247447343,-0.7350787649132775,-17.09690357426023,10
