Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,55219,18558,63990,16207,119209,34765
1,D,49354,27624,40821,35006,90175,62630
2,R,63541,11614,79090,6857,142631,18471
3,V,16313,65847,22561,47348,38874,113195
4,A,23287,59298,44715,32496,68002,91794
5,L,9646,75645,5971,60765,15617,136410
