data_dir,C',SB,VV,HH,N
2025-06-19--18h-46m-18s,33.0,2.0,24.0,21.0,80.0
2025-06-19--18h-46m-18s,38.0,1.0,23.0,18.0,80.0
2025-06-19--18h-46m-18s,42.0,0.0,17.0,21.0,80.0
2025-06-19--18h-46m-18s,38.0,1.0,20.0,21.0,80.0
2025-06-19--18h-46m-18s,35.0,0.0,15.0,30.0,80.0
2025-06-19--18h-46m-18s,44.0,1.0,19.0,16.0,80.0
2025-06-19--18h-46m-18s,36.0,1.0,23.0,20.0,80.0
2025-06-19--18h-46m-18s,28.0,1.0,28.0,23.0,80.0
2025-06-19--18h-46m-18s,40.0,1.0,18.0,21.0,80.0
2025-06-19--18h-46m-18s,36.0,0.0,25.0,19.0,80.0
2025-06-19--18h-46m-18s,32.0,0.0,16.0,32.0,80.0
2025-06-19--18h-46m-18s,38.0,1.0,18.0,23.0,80.0
2025-06-19--18h-46m-18s,41.0,0.0,19.0,20.0,80.0
2025-06-19--18h-46m-18s,38.0,3.0,18.0,21.0,80.0
2025-06-19--18h-46m-18s,39.0,1.0,19.0,21.0,80.0
2025-06-19--18h-46m-18s,40.0,2.0,16.0,22.0,80.0
2025-06-19--18h-46m-18s,37.0,2.0,12.0,29.0,80.0
2025-06-19--18h-46m-18s,36.0,2.0,16.0,26.0,80.0
2025-06-19--18h-46m-18s,41.0,0.0,16.0,23.0,80.0
2025-06-19--18h-46m-18s,33.0,0.0,24.0,23.0,80.0
2025-06-19--18h-46m-18s,37.0,1.0,14.0,28.0,80.0
2025-06-19--18h-46m-18s,36.0,1.0,18.0,25.0,80.0
2025-06-19--18h-46m-18s,35.0,1.0,17.0,27.0,80.0
2025-06-19--18h-46m-18s,43.0,2.0,26.0,9.0,80.0
2025-06-19--18h-46m-18s,38.0,3.0,18.0,21.0,80.0
2025-06-19--18h-46m-18s,34.0,1.0,24.0,21.0,80.0
2025-06-19--18h-46m-18s,38.0,0.0,22.0,20.0,80.0
2025-06-19--18h-46m-18s,33.0,1.0,24.0,22.0,80.0
2025-06-19--18h-46m-18s,35.0,0.0,26.0,19.0,80.0
2025-06-19--18h-46m-18s,38.0,0.0,22.0,20.0,80.0
2025-06-19--18h-46m-18s,34.0,1.0,17.0,28.0,80.0
2025-06-19--18h-46m-18s,36.0,3.0,17.0,24.0,80.0
2025-06-19--18h-46m-18s,39.0,0.0,24.0,17.0,80.0
2025-06-19--18h-46m-18s,37.0,1.0,20.0,22.0,80.0
2025-06-19--18h-46m-18s,40.0,0.0,21.0,19.0,80.0
2025-06-19--18h-46m-18s,32.0,1.0,21.0,26.0,80.0
2025-06-19--18h-46m-18s,38.0,0.0,20.0,22.0,80.0
2025-06-19--18h-46m-18s,35.0,0.0,25.0,20.0,80.0
2025-06-19--18h-46m-18s,39.0,1.0,23.0,17.0,80.0
2025-06-19--18h-46m-18s,35.0,2.0,19.0,24.0,80.0
2025-06-19--18h-46m-18s,42.0,1.0,15.0,22.0,80.0
2025-06-19--18h-46m-18s,31.0,1.0,24.0,24.0,80.0
2025-06-19--18h-46m-18s,30.0,1.0,21.0,28.0,80.0
2025-06-19--18h-46m-18s,43.0,1.0,19.0,17.0,80.0
2025-06-19--18h-46m-18s,40.0,2.0,23.0,15.0,80.0
2025-06-19--18h-46m-18s,40.0,1.0,19.0,20.0,80.0
2025-06-19--18h-46m-18s,36.0,0.0,21.0,23.0,80.0
2025-06-19--18h-46m-18s,27.0,2.0,24.0,27.0,80.0
2025-06-19--18h-46m-18s,35.0,1.0,19.0,25.0,80.0
2025-06-19--18h-46m-18s,39.0,2.0,15.0,24.0,80.0
2025-06-19--18h-46m-18s,35.0,2.0,26.0,17.0,80.0
2025-06-19--18h-46m-18s,33.0,2.0,23.0,22.0,80.0
2025-06-19--18h-46m-18s,35.0,2.0,20.0,23.0,80.0
2025-06-19--18h-46m-18s,39.0,1.0,19.0,21.0,80.0
2025-06-19--18h-46m-18s,38.0,1.0,20.0,21.0,80.0
2025-06-19--18h-46m-18s,39.0,1.0,17.0,23.0,80.0
