detector_a_name,detector_b_name,estimation_label,repetition,coincidences,timestamp
9,12,DB_H,0,0,2025-05-23--16h-57m-36s-202869
9,11,SB,0,0,2025-05-23--16h-57m-36s-202869
9,10,SB,0,0,2025-05-23--16h-57m-36s-202869
11,12,SB,0,0,2025-05-23--16h-57m-36s-202869
10,12,SB,0,1,2025-05-23--16h-57m-36s-202869
10,11,DB_V,0,0,2025-05-23--16h-57m-36s-202869
1,9,C,0,0,2025-05-23--16h-57m-36s-202869
1,12,C,0,0,2025-05-23--16h-57m-36s-202869
1,11,C,0,0,2025-05-23--16h-57m-36s-202869
1,10,C,0,0,2025-05-23--16h-57m-36s-202869
1,4,DB_H,0,0,2025-05-23--16h-57m-36s-202869
1,7,SB,0,1,2025-05-23--16h-57m-36s-202869
1,2,SB,0,0,2025-05-23--16h-57m-36s-202869
4,9,C,0,0,2025-05-23--16h-57m-36s-202869
4,12,C,0,0,2025-05-23--16h-57m-36s-202869
4,11,C,0,0,2025-05-23--16h-57m-36s-202869
4,10,C,0,0,2025-05-23--16h-57m-36s-202869
4,7,SB,0,0,2025-05-23--16h-57m-36s-202869
7,9,C,0,0,2025-05-23--16h-57m-36s-202869
7,12,C,0,0,2025-05-23--16h-57m-36s-202869
7,11,C,0,0,2025-05-23--16h-57m-36s-202869
7,10,C,0,0,2025-05-23--16h-57m-36s-202869
2,9,C,0,0,2025-05-23--16h-57m-36s-202869
2,12,C,0,0,2025-05-23--16h-57m-36s-202869
2,11,C,0,0,2025-05-23--16h-57m-36s-202869
2,10,C,0,0,2025-05-23--16h-57m-36s-202869
2,4,SB,0,0,2025-05-23--16h-57m-36s-202869
2,7,DB_V,0,1,2025-05-23--16h-57m-36s-202869
9,12,DB_H,1,0,2025-05-23--16h-57m-36s-228754
9,11,SB,1,0,2025-05-23--16h-57m-36s-228754
9,10,SB,1,0,2025-05-23--16h-57m-36s-228754
11,12,SB,1,0,2025-05-23--16h-57m-36s-228754
10,12,SB,1,0,2025-05-23--16h-57m-36s-228754
10,11,DB_V,1,1,2025-05-23--16h-57m-36s-228754
1,9,C,1,0,2025-05-23--16h-57m-36s-228754
1,12,C,1,0,2025-05-23--16h-57m-36s-228754
1,11,C,1,0,2025-05-23--16h-57m-36s-228754
1,10,C,1,0,2025-05-23--16h-57m-36s-228754
1,4,DB_H,1,0,2025-05-23--16h-57m-36s-228754
1,7,SB,1,0,2025-05-23--16h-57m-36s-228754
1,2,SB,1,0,2025-05-23--16h-57m-36s-228754
4,9,C,1,0,2025-05-23--16h-57m-36s-228754
4,12,C,1,0,2025-05-23--16h-57m-36s-228754
4,11,C,1,0,2025-05-23--16h-57m-36s-228754
4,10,C,1,0,2025-05-23--16h-57m-36s-228754
4,7,SB,1,0,2025-05-23--16h-57m-36s-228754
7,9,C,1,0,2025-05-23--16h-57m-36s-228754
7,12,C,1,0,2025-05-23--16h-57m-36s-228754
7,11,C,1,0,2025-05-23--16h-57m-36s-228754
7,10,C,1,0,2025-05-23--16h-57m-36s-228754
2,9,C,1,0,2025-05-23--16h-57m-36s-228754
2,12,C,1,0,2025-05-23--16h-57m-36s-228754
2,11,C,1,0,2025-05-23--16h-57m-36s-228754
2,10,C,1,0,2025-05-23--16h-57m-36s-228754
2,4,SB,1,0,2025-05-23--16h-57m-36s-228754
2,7,DB_V,1,0,2025-05-23--16h-57m-36s-228754
9,12,DB_H,2,0,2025-05-23--16h-57m-36s-247766
9,11,SB,2,0,2025-05-23--16h-57m-36s-247766
9,10,SB,2,0,2025-05-23--16h-57m-36s-247766
11,12,SB,2,0,2025-05-23--16h-57m-36s-247766
10,12,SB,2,0,2025-05-23--16h-57m-36s-247766
10,11,DB_V,2,1,2025-05-23--16h-57m-36s-247766
1,9,C,2,0,2025-05-23--16h-57m-36s-247766
1,12,C,2,0,2025-05-23--16h-57m-36s-247766
1,11,C,2,0,2025-05-23--16h-57m-36s-247766
1,10,C,2,0,2025-05-23--16h-57m-36s-247766
1,4,DB_H,2,0,2025-05-23--16h-57m-36s-247766
1,7,SB,2,0,2025-05-23--16h-57m-36s-247766
1,2,SB,2,0,2025-05-23--16h-57m-36s-247766
4,9,C,2,0,2025-05-23--16h-57m-36s-247766
4,12,C,2,0,2025-05-23--16h-57m-36s-247766
4,11,C,2,0,2025-05-23--16h-57m-36s-247766
4,10,C,2,0,2025-05-23--16h-57m-36s-247766
4,7,SB,2,1,2025-05-23--16h-57m-36s-247766
7,9,C,2,0,2025-05-23--16h-57m-36s-247766
7,12,C,2,0,2025-05-23--16h-57m-36s-247766
7,11,C,2,0,2025-05-23--16h-57m-36s-247766
7,10,C,2,0,2025-05-23--16h-57m-36s-247766
2,9,C,2,0,2025-05-23--16h-57m-36s-247766
2,12,C,2,0,2025-05-23--16h-57m-36s-247766
2,11,C,2,0,2025-05-23--16h-57m-36s-247766
2,10,C,2,0,2025-05-23--16h-57m-36s-247766
2,4,SB,2,0,2025-05-23--16h-57m-36s-247766
2,7,DB_V,2,0,2025-05-23--16h-57m-36s-247766
9,12,DB_H,3,0,2025-05-23--16h-57m-36s-270076
9,11,SB,3,0,2025-05-23--16h-57m-36s-270076
9,10,SB,3,0,2025-05-23--16h-57m-36s-270076
11,12,SB,3,0,2025-05-23--16h-57m-36s-270076
10,12,SB,3,0,2025-05-23--16h-57m-36s-270076
10,11,DB_V,3,0,2025-05-23--16h-57m-36s-270076
1,9,C,3,0,2025-05-23--16h-57m-36s-270076
1,12,C,3,0,2025-05-23--16h-57m-36s-270076
1,11,C,3,0,2025-05-23--16h-57m-36s-270076
1,10,C,3,0,2025-05-23--16h-57m-36s-270076
1,4,DB_H,3,0,2025-05-23--16h-57m-36s-270076
1,7,SB,3,0,2025-05-23--16h-57m-36s-270076
1,2,SB,3,0,2025-05-23--16h-57m-36s-270076
4,9,C,3,0,2025-05-23--16h-57m-36s-270076
4,12,C,3,0,2025-05-23--16h-57m-36s-270076
4,11,C,3,0,2025-05-23--16h-57m-36s-270076
4,10,C,3,0,2025-05-23--16h-57m-36s-270076
4,7,SB,3,0,2025-05-23--16h-57m-36s-270076
7,9,C,3,0,2025-05-23--16h-57m-36s-270076
7,12,C,3,0,2025-05-23--16h-57m-36s-270076
7,11,C,3,0,2025-05-23--16h-57m-36s-270076
7,10,C,3,0,2025-05-23--16h-57m-36s-270076
2,9,C,3,0,2025-05-23--16h-57m-36s-270076
2,12,C,3,0,2025-05-23--16h-57m-36s-270076
2,11,C,3,0,2025-05-23--16h-57m-36s-270076
